Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Rosa gymnocarpa,"Wood Rose, Dwarf rose, Gasquet rose",Shrub,3.0,5-9, ,LMH,SN,M,2,1, 
Rosa hemsleyana, ,Shrub,0.0,5-9, ,LMH,SN,M,2,1, 
Rosa laevigata,Cherokee Rose,Shrub,6.0,6-9,M,LMH,N,M,2,3, 
Rosa laxa, ,Shrub,2.5,5-9, ,LMH,SN,M,2,1, 
Rosa macrophylla, ,Shrub,4.0,6-9,F,LMH,SN,M,2,1, 
Rosa majalis,"Cinnamon Rose, Double cinnamon rose",Shrub,2.7,5-9, ,LMH,SN,MWe,2,1, 
Rosa manca,Mancos rose,Shrub,0.0,0-0, ,LMH,SN,M,2,1, 
Rosa maracandica, ,Shrub,0.0,-, ,LMH,SN,M,2,1, 
Rosa micrantha,Smallflower sweetbrier,Shrub,1.5,5-9, ,LMH,SN,M,2,1, 
Rosa moschata,Musk Rose,Shrub,10.0,5-9,F,LMH,SN,M,2,1, 
Rosa moyesii, ,Shrub,4.0,4-8, ,LMH,SN,M,2,1, 
Rosa multiflora,"Japanese Rose, Multiflora rose",Shrub,5.0,4-8, ,LMH,SN,M,2,2,0
Rosa nutkana,"Nootka Rose, Bristly Nootka rose",Shrub,2.7,4-8, ,LMH,SN,M,3,2,4
Rosa obtusifolia, ,Shrub,0.0,4-8, ,LMH,SN,M,2,1, 
Rosa palustris,Swamp rose,Shrub,2.0,3-9,F,LMH,N,MWe,3,2,2
Rosa pimpinellifolia,"Burnet Rose, Scotch rose",Shrub,1.0,4-8,M,LMH,SN,M,2,1, 
Rosa pisocarpa,"Cluster Rose, Ahart's cluster rose",Shrub,2.5,5-9, ,LMH,SN,M,2,2, 
Rosa roxburghii,"Sweet Chestnut Rose, Chestnut rose",Shrub,1.2,4-8, ,LMH,SN,M,2,1, 
Rosa rubiginosa,"Sweet Briar, Sweetbriar rose",Shrub,2.5,4-8, ,LMH,SN,M,2,3, 
Rosa rugosa,"Ramanas Rose, Rugosa rose",Shrub,2.0,3-9,M,LMH,SN,DM,5,2,3
Rosa sericea,Himalayan Rose,Shrub,2.0,5-9, ,LMH,SN,M,2,1, 
Rosa sericea omeiensis,Himalayan Rose,Shrub,3.0,-, ,LMH,SN,M,2,1, 
Rosa sericea pteracantha, ,Shrub,2.5,5-9,M,LMH,SN,M,2,1, 
Rosa setigera,"Prairie rose, Climbing Wild Rose",Shrub,2.5,4-7,F,LMH,N,DM,3,2,3
1 2 3 4 5 6,1,2,3,4,5,6,,,,,
Rosa setipoda, ,Shrub,2.4,5-9, ,LMH,SN,M,2,1, 
Rosa sherardii,Sherard's downy rose,Shrub,0.0,4-8, ,LMH,SN,M,2,1, 
Rosa sweginzowii,Sweginzow's rose,Shrub,4.0,5-9, ,LMH,SN,M,2,1, 
Rosa tomentosa,Whitewoolly rose,Shrub,3.0,5-9, ,LMH,SN,M,2,1, 
Rosa villosa,Apple Rose,Shrub,1.8,4-8, ,LMH,SN,M,4,1,1
Rosa virginiana,Virginia Rose,Shrub,1.5,3-7,M,LMH,SN,DM,2,1, 
Rosa webbiana, ,Shrub,2.0,5-9, ,LMH,SN,M,2,1, 
Rosa wichuraiana,Memorial Rosa,Shrub,5.0,5-8,F,LMH,SN,M,2,1, 
Rosa woodsii,"Western Wild Rose, Woods' rose, Tehachapi rose",Shrub,2.0,4-8, ,LMH,SN,M,2,2, 
Rosa x beanii, ,Shrub,0.0,6-9, ,LMH,SN,M,2,1, 
Rosa x damascena,Damask Rose,Shrub,1.5,4-8, ,LMH,SN,M,2,1, 
Rosa x odorata,Tea Rose,Shrub,6.0,6-9, ,LMH,SN,M,2,1, 
Rosmarinus officinalis,Rosemary,Shrub,1.5,6-9,M,LM,N,DM,2,3,4
Roupala montana,"Roupale, Leopardwood",Tree,15.0,10-12,M,LM,N,MWe,0,2,4
Rubia akane,Asian Madder,Perennial Climber,1.0,-, ,LMH,S,DM,1,2, 
Rubia chinensis, ,Perennial,0.1,-, ,LMH,S,DM,1,0, 
Rubia cordifolia,Indian Madder,Perennial Climber,6.0,5-9, ,LMH,S,DM,2,3, 
Rubia hexaphylla, ,Perennial,0.0,-, ,LMH,S,DM,1,0, 
Rubia jesoensis, ,Perennial,0.6,-, ,LMH,S,DM,1,0, 
Rubia khasiana, ,Perennial,0.0,-, ,LMH,S,DM,0,0, 
Rubia manjith,Indian Madder,Perennial Climber,0.0,-, ,LMH,S,DM,1,2, 
Rubia peregrina,Wild Madder,Perennial,0.1,6-9, ,LM,SN,DM,0,1, 
Rubia sikkimensis, ,Perennial Climber,2.0,-, ,LMH,S,DM,0,0, 
Rubia tinctorum,"Madder, Dyer's madder",Perennial,1.0,5-9,M,LM,SN,DM,0,2, 
Rubus abbrevians,Vermont blackberry,Shrub,0.0,0-0, ,LMH,SN,M,3,0,1
Rubus acaulis,Dwarf Raspberry,Perennial,0.1,-, ,LMH,SN,M,3,1, 
Rubus acer, ,Shrub,1.2,-, ,LMH,SN,M,1,0, 
Rubus adenophorus, ,Shrub,2.5,5-9, ,LMH,SN,M,2,0, 
Rubus adenotrichus,Mora Comun,Shrub,2.0,-, ,LMH,SN,M,2,0, 
Rubus affinis, ,Shrub,3.0,4-8, ,LMH,SN,M,2,0, 
Rubus alexeterius, ,Shrub,2.0,-, ,LMH,SN,M,2,0, 
Rubus allegheniensis,"Alleghany Blackberry, Graves' blackberry",Shrub,3.0,3-7,M,LMH,SN,M,3,2,1
Rubus almus,"Mayes Dewberry, Garden dewberry",Shrub,2.0,7-10, ,LMH,SN,M,3,0,1
Rubus amabilis, ,Shrub,2.0,5-9, ,LMH,SN,M,3,0,1
Rubus ampelinus, ,Shrub,3.0,-, ,LMH,SN,M,2,0, 
Rubus arcticus,"Arctic Bramble, Arctic raspberry, Dwarf raspberry",Perennial,0.2,2-7, ,LMH,N,M,5,0,1
Rubus argutus,"Highbush Blackberry, Sawtooth blackberry",Shrub,2.5,0-0, ,LMH,SN,M,2,1,0
Rubus arizonicus,Arizona Dewberry,Shrub,0.2,-, ,LMH,SN,M,2,0, 
Rubus australis, ,Climber,0.0,8-11, ,LMH,SN,M,2,0, 
Rubus avipes, ,Shrub,2.0,-, ,LMH,SN,M,2,0, 
Rubus baileyanus,Bailey's dewberry,Shrub,1.0,0-0, ,LMH,SN,DM,2,0, 
Rubus barbatus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus bellobatus,Kittatinny Blackberry,Shrub,2.0,5-9, ,LMH,SN,M,2,0, 
Rubus biflorus, ,Shrub,3.5,-, ,LMH,SN,M,3,0, 
Rubus bifrons,"Himalayan berry, Hybrid European blackberry, Hybrid blackberry",Shrub,1.5,0-0, ,LMH,SN,M,1,0,1
Rubus bloxamii, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus buergeri, ,Shrub,3.0,5-9, ,LMH,SN,M,2,0, 
Rubus caesius,"Dewberry, European dewberry",Shrub,0.2,4-8, ,LMH,SN,M,2,0, 
Rubus calycinus,Wild Raspberry,Perennial,1.0,-, ,LMH,SN,M,1,0, 
Rubus canadensis,"American Dewberry, Smooth blackberry",Shrub,2.5,3-7, ,LMH,SN,M,4,1,1
Rubus candicans, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus caucasicus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus caudatus, , ,0.0,-, ,LMH,SN,M,2,0, 
Rubus chamaemorus,Cloudberry,Perennial,0.3,2-4, ,LMH,N,MWe,4,1,2
Rubus chroosepalus, ,Shrub,0.3,5-9, ,LMH,SN,M,1,0, 
Rubus cissoides,Bush Lawyer,Climber,4.0,-,F,LMH,N,M,2,0, 
Rubus cockburnianus, ,Shrub,3.0,5-9, ,LMH,SN,M,1,0, 
Rubus corchorifolius,"Fingerberry, Brombeere, Jute-leaved raspberry,",Shrub,2.5,5-9, ,LMH,SN,M,3,0,1
Rubus coreanus,Korean Bramble,Shrub,3.0,5-9, ,LMH,SN,M,1,2, 
Rubus corylifolius, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus crataegifolius,Korean raspberry,Shrub,2.5,4-8, ,LMH,SN,M,4,0,1
Rubus croceanthus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus cuneifolius,Sand Blackberry,Shrub,0.5,5-9, ,LMH,SN,M,3,0,1
Rubus deliciosus,"Rocky Mountain Raspberry, Delicious raspberry",Shrub,3.0,4-8,M,LMH,N,M,2,0, 
Rubus divergens, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus ellipticus,"Golden Evergreen Raspberry, Yellow Himalayan raspberry",Shrub,4.5,7-10, ,LMH,SN,M,4,2,3
Rubus enslenii,Northern dewberry,Shrub,3.0,0-0, ,LMH,SN,M,2,0, 
Rubus flagellaris,Northern Dewberry,Shrub,0.2,3-7, ,LMH,SN,M,3,1,1
Rubus flagelliflorus, ,Climber,1.8,6-9, ,LMH,S,M,2,0, 
Rubus floribundo-paniculatus, ,Shrub,8.0,-, ,LMH,SN,M,2,0, 
Rubus floridus,Sawtooth blackberry,Shrub,3.0,0-0, ,LMH,SN,M,1,0, 
Rubus flosculosus, ,Shrub,2.5,5-9, ,LMH,SN,M,2,0, 
Rubus frondosus,Yankee Blackberry,Shrub,0.8,4-8, ,LMH,SN,DM,2,1, 
Rubus fruticosus,"Blackberry, Shrubby blackberry",Shrub,3.0,5-9,F,LMH,FSN,M,5,3,2
Rubus geoides, ,Shrub,0.6,0-0, ,LMH,SN,M,4,0,1
Rubus geophilus,Northern dewberry,Shrub,0.0,0-0, ,LMH,SN,M,3,0,1
Rubus glandicaulis,Glandstem blackberry,Shrub,1.8,0-0, ,LMH,SN,M,2,0, 
Rubus glaucus,"Mora De Castilla, Andes berry",Shrub,3.0,10-12, ,LMH,SN,M,3,0,1
Rubus grayanus, ,Shrub,2.0,-, ,LMH,SN,M,2,0, 
Rubus gunnianus, ,Shrub,0.2,0-0, ,LMH,SN,M,3,0,1
Rubus henryi, ,Climber,6.0,5-9,F,LMH,SN,M,3,0, 
Rubus hirsutus, ,Shrub,2.0,-, ,LMH,SN,M,2,1, 
Rubus hispidus,"Swamp Dewberry, Bristly dewberry",Shrub,0.2,3-7, ,LMH,SN,M,2,2, 
Rubus humilifolius, ,Perennial,0.3,-, ,LMH,SN,MWe,2,0, 
Rubus hypargyrus niveus, ,Shrub,0.0,7-10, ,LMH,SN,M,2,0, 
Rubus ichangensis, ,Shrub,0.3,6-9, ,LMH,SN,M,3,1,2
Rubus idaeus,"Raspberry, American red raspberry, Grayleaf red raspberry",Shrub,2.0,4-7,M,LMH,SN,M,5,3,3
Rubus ikenoensis, ,Perennial,0.0,-, ,LMH,SN,M,2,0, 
Rubus illecebrosus,Strawberry-Raspberry,Shrub,0.6,4-8, ,LMH,SN,M,3,0,3
Rubus innominatus, ,Shrub,3.0,0-0, ,LMH,SN,M,3,0,1
Rubus invisus,Upland dewberry,Shrub,0.0,0-0, ,LMH,SN,M,2,0, 
Rubus jacens,Spreading dewberry,Shrub,0.3,0-0, ,LMH,SN,DM,2,0, 
Rubus kuntzeanus, ,Shrub,3.0,5-9, ,LMH,SN,M,3,0,1
Rubus laciniatus,"Oregon Cut-Leaf Blackberry, Cutleaf blackberry",Shrub,2.5,4-8,F,LMH,SN,M,5,0,1
Rubus lambertianus, ,Shrub,3.0,-, ,LMH,SN,M,2,0, 
Rubus lanatus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus lasiostylus, ,Shrub,1.8,6-9, ,LMH,SN,M,2,0, 
Rubus laudatus,Plains blackberry,Shrub,5.0,4-8, ,LMH,SN,M,2,0, 
Rubus lemurum, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus lentiginosus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
1 2 3 4 5 6,1,2,3,4,5,6,,,,,
Rubus leucodermis,Whitebark Raspberry,Shrub,2.5,0-0,M,LMH,SN,M,4,1,1
Rubus leucostachys, ,Shrub,0.0,0-0, ,LMH,SN,M,3,0,1
Rubus lineatus, ,Shrub,3.0,8-11, ,LMH,N,M,2,0, 
Rubus linkianus,Link's blackberry,Shrub,0.0,5-9, ,LMH,SN,M,1,0, 
Rubus loganobaccus,Loganberry,Shrub,2.5,7-10,F,LMH,SN,M,5,0,1
Rubus louisianus,Sawtooth blackberry,Shrub,2.0,7-10, ,LMH,SN,M,2,0, 
Rubus macilentus, ,Shrub,1.5,-, ,LMH,SN,M,2,0, 
Rubus macropetalus,California Blackberry,Shrub,0.0,-, ,LMH,SN,M,2,1, 
Rubus magnificus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus mesogaeus, ,Shrub,3.0,5-9, ,LMH,SN,M,3,0,1
Rubus michiganensis,Michigan dewberry,Shrub,2.0,0-0, ,LM,SN,DM,3,0,1
Rubus microphyllus,"Hsuan Kou Tzu, Mu Mei, Shan Mei,",Shrub,0.0,8-11, ,LMH,SN,M,3,0,1
Rubus moluccanus,"Ceylon Blackberry, Eelkek",Shrub,0.0,0-0, ,LMH,SN,M,1,1,0
Rubus moorei,Bush Lawyer,Shrub,3.0,0-0, ,LMH,SN,M,3,0,1
Rubus nemorosus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus nepalensis,Nepalese Raspberry,Shrub,0.2,7-10,M,LMH,SN,M,5,0,3
Rubus nessensis, ,Shrub,3.0,0-0, ,LMH,SN,M,3,0,1
Rubus nigricans,Setose blackberry,Shrub,1.0,0-0, ,LMH,SN,M,2,0, 
Rubus nitidioides, ,Shrub,1.5,0-0, ,LMH,SN,M,3,0,1
Rubus niveus,"Ceylon Raspberry, Snowpeaks raspberry",Shrub,2.5,8-11, ,LMH,SN,M,3,0,1
Rubus nubigenus,Giant Colombian Blackberry,Shrub,2.0,0-0, ,LMH,SN,M,3,0,1
Rubus occidentalis,Black Raspberry,Shrub,3.0,3-7, ,LMH,SN,M,4,2,1
Rubus odoratus,"Thimbleberry, Purpleflowering raspberry",Shrub,2.5,3-7,M,LMH,SN,M,3,2,3
Rubus ostryfolius, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus palmatus, ,Shrub,1.8,7-10, ,LMH,SN,M,2,0, 
Rubus paniculatus, ,Shrub,3.0,-, ,LMH,SN,M,2,1, 
Rubus parcifrondifer,Silver Creek blackberry,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus parviflorus,Thimbleberry,Shrub,2.5,3-7,M,LMH,SN,M,3,3,3
Rubus parvifolius,Japanese Raspberry,Shrub,1.0,0-0, ,LMH,SN,M,3,1,2
Rubus parvus, ,Shrub,0.2,8-11, ,LMH,SN,M,3,0,3
Rubus pascuus,Chesapeake blackberry,Shrub,0.0,0-0, ,LMH,SN,M,3,0,1
Rubus pectinellus,"Atibulnak,",Shrub,0.2,0-0, ,LMH,SN,M,3,0,1
Rubus pedatus,"Trailing Wild Raspberry, Strawberryleaf raspberry",Shrub,0.3,0-0, ,LMH,SN,M,3,0,1
Rubus peltatus, ,Shrub,1.5,6-9, ,LMH,SN,M,2,0, 
Rubus pensilvanicus,Pennsylvania blackberry,Shrub,3.0,-, ,LMH,SN,M,2,0, 
Rubus pergratus,upland blackberry,Shrub,3.0,-, ,LMH,SN,M,2,0, 
Rubus permixtus,thicket dewberry,Shrub,0.6,-, ,LMH,SN,M,2,0, 
Rubus philadelphicus,Philadelphia blackberry,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus phoenicolasius,"Japanese Wineberry, Wine raspberry",Shrub,3.0,4-8,M,LMH,SN,M,5,0,1
Rubus platyphyllus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus platysepalus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus procerus,Himalayan Giant Blackberry,Shrub,10.0,4-8,F,LMH,SN,M,5,0,1
Rubus pseudo-acer, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus pubescens,Dwarf Red Blackberry,Shrub,0.5,-, ,LMH,SN,M,2,1, 
Rubus pungens oldhamii, ,Shrub,3.0,-, ,LMH,SN,M,2,0, 
Rubus racemosus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus radicans, , ,0.0,-, ,LMH,SN,M,2,0, 
Rubus reticulatus, ,Shrub,0.1,-, ,LMH,SN,M,1,1, 
Rubus rhamnifolius, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus rolfei,'Emerald Carpet' raspberry,Shrub,0.1,7-9, ,LMH,FSN,M,2,0,3
Rubus rosa,Rose blackberry,Shrub,0.0,0-0, ,LMH,SN,M,2,0, 
Rubus roseus,Mora Silvestre,Shrub,2.0,0-0, ,LMH,SN,M,3,0,1
Rubus rosifolius,Mauritius Raspberry,Shrub,2.0,0-0, ,LMH,SN,M,2,1,0
Rubus rubiginosus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus sachalinensis, ,Shrub,1.5,-, ,LMH,SN,M,2,0, 
Rubus salteri, ,Shrub,1.5,-, ,LMH,SN,M,2,0, 
Rubus sanguineus, ,Shrub,2.0,-, ,LMH,SN,M,1,0, 
Rubus saxatilis,Stone Bramble,Shrub,0.3,4-8, ,LMH,SN,M,2,1, 
Rubus schmidelioides, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus serissimus,Chesapeake blackberry,Shrub,0.0,0-0, ,LMH,SN,M,2,0, 
Rubus setchuenensis, ,Shrub,3.5,4-8, ,LMH,SN,M,3,0,1
Rubus sieboldii,Palmleaf dewberry,Shrub,0.0,0-0, ,LMH,SN,M,2,0,0
Rubus simplex, ,Shrub,0.5,-, ,LMH,SN,M,2,0, 
Rubus species,Hybrid Berries,Shrub,3.0,5-9,F,LMH,SN,M,2,0, 
Rubus spectabilis,Salmonberry,Shrub,1.8,4-8,M,LMH,SN,M,3,2,3
Rubus squarrosus, ,Shrub,0.3,8-11, ,LMH,SN,M,2,0, 
Rubus stans, ,Shrub,1.5,-, ,LMH,SN,M,2,0, 
Rubus stellatus,"Nagoon Berry, Arctic raspberry",Perennial,0.3,0-0, ,LMH,SN,M,2,0, 
Rubus strigosus,"American Red Raspberry, Grayleaf red raspberry",Shrub,2.0,3-7, ,LMH,SN,M,3,3,1
Rubus sulcatus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus tephrodes, ,Shrub,3.5,-, ,LMH,SN,M,2,2, 
Rubus thibetanus, ,Shrub,2.5,5-9,M,LMH,SN,M,2,0, 
Rubus thyrsanthus, ,Shrub,1.5,-, ,LMH,SN,M,2,0, 
Rubus tricolor,Creeping Bramble,Shrub,0.3,6-9,F,LMH,FSN,DM,3,0,3
Rubus trifidus, ,Shrub,2.0,5-9, ,LMH,SN,M,2,0, 
Rubus trivialis,Southern Dewberry,Shrub,1.0,5-9, ,LMH,SN,M,4,1,1
Rubus tsangorum, ,Shrub,1.0,-, ,LMH,SN,M,2,0, 
Rubus ulmifolius,"Elm-Leaved Bramble, Elmleaf blackberry",Shrub,3.0,6-9,M,LMH,FSN,M,2,0, 
Rubus ursinus,"Pacific Dewberry, California blackberry",Shrub,0.0,6-9, ,LMH,SN,M,3,2,1
Rubus vernus, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus vestervicensis, ,Shrub,0.0,-, ,LMH,SN,M,2,0, 
Rubus villosus,Low-Running Blackberry,Shrub,1.5,0-0, ,LMH,SN,M,3,2,1
Rubus x neglectus, ,Shrub,2.0,-, ,LMH,SN,M,2,0, 
Rubus xanthocarpus, ,Perennial,0.1,5-9, ,LMH,SN,M,2,1, 
Rudbeckia hirta,"Black Eyed Susan, Coneflower, Gloriosa Daisy, Marguerite Jaune",Biennial/Perennial,2.0,4-9,M,LMH,SN,M,0,1,0
Rudbeckia laciniata,"Cone Flower, Cutleaf coneflower, Green Headed Coneflower",Perennial,2.4,3-7,M,LMH,SN,M,1,1, 
Rulingia dasyphylla, ,Shrub,3.0,-, ,LMH,SN,M,0,0, 
Rumex abyssinicus,Spinach Rhubarb,Perennial,3.0,-, ,LMH,SN,M,1,0, 
Rumex acetosa,"Sorrel, Garden sorrel",Perennial,0.6,3-7, ,LMH,SN,M,5,3,3
Rumex acetosella,"Sheeps Sorrel, Common sheep sorrel",Perennial,0.3,4-8,F,LMH,SN,M,4,3,1
Rumex alpinus,"Alpine Dock, Munk's rhubarb",Perennial,1.2,4-8,M,LMH,SN,M,4,2,1
Rumex angiocarpus,Common sheep sorrel,Perennial,0.3,0-0, ,LMH,SN,M,1,0, 
Rumex aquaticus,"Red Dock, Western dock",Perennial,1.8,0-0, ,LMH,SN,WeWa,1,3, 
Rumex arcticus,Arctic Dock,Perennial,0.0,-, ,LMH,SN,We,2,1, 
Rumex arifolius,Maiden Sorrel,Perennial,1.2,-, ,LMH,SN,M,1,0, 
Rumex berlandieri,amamastla,Perennial,0.6,-, ,LMH,SN,M,1,0, 
Rumex brownii,Swamp Dock,Perennial,0.6,-, ,LMH,SN,M,2,0, 
Rumex bucephalophorus,red dock,Annual/Perennial,0.0,-, ,LMH,SN,DM,1,0, 
Rumex conglomeratus,"Sharp Dock, Clustered dock",Perennial,1.0,0-0, ,LMH,SN,M,1,2, 
Rumex crispus,"Curled Dock, Curly dock",Perennial,0.6,4-8, ,LMH,SN,M,2,3,2
1 2 3 4 5 6,1,2,3,4,5,6,,,,,
Rumex daiwoo,sour dock,Perennial,1.0,-, ,LMH,SN,MWe,1,2, 
Rumex dentatus,toothed dock,Annual/Biennial,0.6,-, ,LMH,SN,M,1,1, 
Rumex gmelinii, ,Perennial,1.0,-, ,LMH,SN,MWe,1,0, 
Rumex graminifolius,Grassleaf sorrel,Perennial,0.1,0-0, ,LMH,SN,M,1,0, 
Rumex hastatus, ,Perennial,1.0,-, ,LMH,SN,DM,2,2, 
Rumex hydrolapathum,Great Water Dock,Perennial,1.8,5-9, ,LMH,SN,MWeWa,1,1, 
Rumex hymenosepalus,"Canaigre, Canaigre dock",Perennial,1.0,0-0, ,LMH,SN,M,2,2, 
Rumex japonicus, ,Perennial,1.0,-, ,LMH,SN,M,2,0, 
Rumex longifolius,dooryard dock,Perennial,1.2,-, ,LMH,SN,M,1,1, 
Rumex maritimus,Golden Dock,Annual,0.5,-, ,LMH,SN,MWe,1,2, 
Rumex mexicanus,Mexican Dock,Perennial,1.0,-, ,LMH,SN,M,1,2, 
Rumex nepalensis, ,Perennial,1.2,-, ,LMH,SN,M,1,2, 
Rumex obtusifolius,"Round-Leaved Dock, Bitter dock",Perennial,1.0,4-8, ,LMH,SN,M,1,2,0
Rumex occidentalis,Western Dock,Perennial,1.8,-, ,LMH,SN,M,1,1, 
Rumex patientia,Herb Patience,Perennial,1.5,5-10, ,LMH,SN,M,3,1,0
Rumex paucifolius,"Fewleaved Dock, Alpine sheep sorrel",Perennial,0.0,0-0, ,LMH,SN,MWe,1,0, 
Rumex pulcher,Fiddle Dock,Perennial,0.5,-, ,LMH,SN,DM,1,0, 
Rumex salicifolius,"Willow Dock, Toothed willow dock, Lake willow dock, Mexican dock",Perennial,0.6,0-0, ,LMH,SN,M,1,2, 
Rumex sanguineus,"Red-Veined Dock, Redvein dock, Sorrel, Bloody Dock",Perennial,1.0,6-8,M,LMH,SN,M,2,1, 
Rumex scutatus,"Buckler-Leaved Sorrel, French sorrel",Perennial,0.6,5-9,M,LMH,SN,M,4,1,2
Rumex simpliciflorus, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Rumex tenuifolius,Common sheep sorrel,Perennial,0.0,0-0, ,LMH,SN,M,1,0, 
Rumex tingitanus, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Rumex venosus,"Sour Greens, Veiny dock",Perennial,0.5,4-8, ,LMH,SN,M,1,2, 
Rumex vesicarius,Bladder Dock,Annual,0.0,-, ,LMH,SN,DM,2,2, 
Rungia klossii,Mushroom Plant,Perennial,0.6,9-11,M,LMH,SN,DM,4,0,2
Ruscus aculeatus,Butcher's Broom - Knee Holly,Shrub,0.8,6-9,S,LMH,FS,DM,1,3, 
Ruta chalepensis,"Egyptian Rue, Fringed rue",Shrub,0.8,7-10, ,LMH,SN,DM,1,1, 
Ruta graveolens,"Rue, Common rue, Herb of Grace, Garden Rue",Shrub,0.5,4-10,M,LMH,SN,DM,1,3, 
Ruta montana,Mountain Rue,Shrub,0.3,6-9, ,LMH,SN,DM,1,0, 
Schinziophyton rautanenii,Mongongo Nut. Manketti Tree,Tree,12.0,10-12,M,LM,N,DM,3,2,3
Senecio jacobaea,"Ragwort, Stinking willie",Perennial,1.0,4-8, ,LMH,SN,M,0,2,0
Senecio pseudoarnica,Seaside Ragwort,Perennial,0.5,-, ,LM,N,M,1,1, 
Stauntonia hexaphylla, ,Climber,10.0,8-11,M,LMH,SN,M,3,1,0
Swartzia panacoco,"Coracao-de-Negro, panococo, Brazilian ebony",Tree,25.0,10-12,M,LM,N,M,0,2,4
Synurus pungens, ,Perennial,1.5,-, ,LMH,N,M,1,0, 
Toxicodendron sylvestre,Yame-haze,Tree,10.0,9-12,M,LMH,SN,M,0,0,4
Toxicodendron vernicifluum,Lacquer Tree,Tree,15.0,-, ,LMH,N,M,0,1, 
Trachelospermum jasminoides,"Star Jasmine, Confederate jasmine",Climber,6.0,8-10,S,LMH,SN,M,0,2,2
Wisteria villosa, ,Climber,0.0,-, ,LMH,N,M,1,0, 
1 2 3 4 5 6,1,2,3,4,5,6,,,,,
