Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Lilium callosum, ,Bulb,1.0,5-9, ,LM,SN,M,2,0, 
Lilium canadense,"Meadow Lily, Canada lily",Bulb,1.5,4-8, ,LM,SN,M,3,1,0
Lilium canadense editorum,Meadow Lily,Bulb,1.5,4-8, ,LM,SN,M,3,0, 
Lilium canadense flavum,Meadow Lily,Bulb,1.5,4-8, ,LM,SN,M,3,0, 
Lilium candidum,Madonna Lily,Bulb,1.0,5-9, ,LMH,SN,M,3,2, 
Lilium cernuum, ,Bulb,0.6,3-7, ,LM,SN,M,2,0, 
Lilium columbianum,"Columbia Tiger Lily, Columbia lily, Oregon Lily, Tiger Lily",Bulb,1.5,5-10,M,LM,SN,M,3,0, 
Lilium concolor,Morning Star Lily,Bulb,0.6,4-8, ,LMH,N,M,2,2, 
Lilium dauricum, ,Bulb,1.0,4-8, ,LM,N,M,2,0, 
Lilium davidii, ,Bulb,1.0,4-8, ,LM,SN,M,2,0, 
Lilium distichum, ,Bulb,1.0,4-8, ,LM,SN,M,2,0, 
Lilium formosanum,Formosa lily,Bulb,1.0,4-8, ,LM,SN,M,2,0, 
Lilium formosanum pricei, ,Bulb,0.1,4-8, ,LM,SN,M,2,0, 
Lilium hansonii, ,Bulb,1.2,4-8, ,LM,SN,M,2,0, 
Lilium henryi,Henry's lily,Bulb,1.8,5-8,M,LM,SN,M,2,0, 
Lilium japonicum,Bamboo Lily,Bulb,1.0,4-8, ,LM,SN,M,2,2, 
Lilium japonicum platyfolium,Bamboo Lily,Bulb,1.0,4-8, ,LM,SN,M,2,2, 
Lilium kelleyanum,Kelley's Lily,Bulb,1.0,4-8, ,LM,SN,M,2,0, 
Lilium lancifolium,"Tiger Lily, Devil Lily",Bulb,1.2,4-8,M,LMH,SN,M,4,2, 
Lilium leichtlinii, ,Bulb,1.2,4-8, ,LM,SN,M,2,0, 
Lilium leichtlinii maximowiczii, ,Bulb,1.2,4-8, ,LM,SN,M,2,0, 
Lilium longiflorum,"White Trumpet Lily, Easter lily, Trumpet Lily",Bulb,1.0,7-9,M,LM,SN,M,3,2,2
Lilium maculatum, ,Bulb,0.6,4-8, ,LM,SN,M,2,0, 
Lilium martagon,"Turk's Cap Lily, Martagon lily",Bulb,1.2,4-8,M,LMH,SN,M,2,1, 
Lilium medeoloides, ,Bulb,0.8,4-8, ,LM,SN,M,2,0, 
Lilium monanthum, ,Bulb,0.0,-, ,LM,SN,M,2,0, 
Lilium nanum, ,Bulb,0.5,4-8, ,LM,SN,M,2,0, 
1 2 3 4 5 6,1,2,3,4,5,6,,,,,
