Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Hypericum androsaemum,"Tutsan, Sweet-amber, St. Johnswort",Shrub,1.0,5-10,F,LMH,SN,DM,0,1, 
Hypericum ascyron,Great Saint John's Wort,Perennial,1.5,3-7, ,LMH,SN,M,1,2, 
Hypericum attenuatum, ,Perennial,0.6,-, ,LMH,SN,DM,1,0, 
Hypericum bellum, ,Shrub,1.0,5-9, ,LMH,SN,M,0,1, 
Hypericum calycinum,"Rose Of Sharon, Aaron's beard, Creeping Aron's Beard St. Johnswort",Shrub,0.3,5-10,F,LMH,FSN,DM,0,0, 
Hypericum erectum, ,Perennial,0.6,5-9, ,LMH,SN,M,1,1, 
Hypericum forrestii, ,Shrub,2.0,4-8, ,LMH,SN,M,0,0, 
Hypericum hypericoides,St. Andrews Cross,Shrub,1.2,5-9, ,LM,SN,DM,0,2, 
Hypericum japonicum,Matted St. John's Wort,Annual/Perennial,0.5,-, ,LMH,SN,MWe,0,2, 
Hypericum kamtschaticum, ,Perennial,0.3,-, ,LMH,SN,M,1,0, 
Hypericum monogynum, ,Shrub,0.7,8-11, ,LMH,SN,M,0,2, 
Hypericum patulum,Goldencup St. Johnswort,Shrub,1.0,6-7,M,LMH,SN,M,0,1, 
Hypericum perforatum,"St. John's Wort, Common St. Johnswort",Perennial,0.9,3-7, ,LMH,SN,M,2,4,2
Hypericum sampsonii, ,Perennial,0.6,8-11, ,LMH,SN,M,1,2, 
Hyphaene thebaica,Doum Palm. Gingerbread palm.,Shrub,10.0,10-12,S,LMH,N,DM,2,2,3
Hypochoeris apargioides, ,Perennial,0.0,-, ,LMH,N,DM,1,0, 
Hypochoeris glabra,Smooth Cat's Ear,Annual/Perennial,0.3,-, ,LM,N,DM,1,1, 
Hypochoeris incana, ,Perennial,0.0,-, ,LMH,N,DM,2,0, 
Hypochoeris maculata,Spotted Hawkweed,Perennial,0.6,-, ,LMH,N,DM,2,0, 
Hypochoeris radicata,Cat's Ear,Perennial,0.3,4-8, ,LMH,N,DM,2,1, 
Hypochoeris scorzonerae, ,Perennial,0.0,-, ,LMH,N,DM,1,1, 
Hypoxis hygrometrica,Golden Weather Glass,Perennial,0.2,8-11, ,LM,SN,M,2,0, 
Hypoxis pratensis,Golden Weather Glass,Corm,0.4,-, ,LMH,SN,M,0,0, 
Hyssopus officinalis,Hyssop,Shrub,0.6,5-10,M,LM,N,DM,2,3,5
Kummerowia striata,"Common Lespedeza, Japanese clover",Annual,0.2,0-0, ,LMH,SN,M,2,1,0
Levisticum officinale,"Lovage, Garden lovage",Perennial,1.8,5-9,M,LMH,SN,M,3,3,2
Macadamia ternifolia,"Macadamia Nut, Gympie nut",Tree,8.0,10-12,M,LMH,N,M,4,0,2
Moringa peregrina,Moringa,Tree,8.0,10-12,M,LMH,N,DM,2,2,3
Muscari comosum,"Tassel Hyacinth, Tassel grape hyacinth",Bulb,0.5,4-8, ,LMH,SN,DM,3,1,2
Pavonia spinifex,Gingerbush,Shrub,1.2,8-11,F,LMH,SN,M,0,0,3
Peltogyne floribunda,"Purpleheart, pau-roxo, zapatero",Tree,25.0,10-12,M,MH,N,DM,0,1,4
Picris echioides,Bristly Ox-Tongue,Annual/Biennial,0.9,5-9, ,LMH,N,DM,2,0, 
Platanthera bifolia,Butterfly Orchid,Perennial,0.5,5-9, ,LMH,SN,M,2,1, 
Poliomintha incana,"Rosemary Mint, Frosted mint",Shrub,1.0,0-0, ,LMH,SN,M,1,1, 
Psoralea macrostachya,Large Leather Root,Perennial,1.0,0-0, ,LMH,N,M,2,1, 
Psoralea orbicularis,Roundleaf Leather Root,Perennial,0.1,5-9, ,LMH,N,DM,1,1, 
1 2 3 4,1,2,3,4,,,,,,,
Ptaeroxylon obliquum,Sneezewood,Shrub,20.0,10-12,M,LM,N,M,0,2,4
Pterostyrax corymbosa,Epaulette Tree,Tree,12.0,5-9,F,LMH,SN,M,1,0, 
Pueraria tuberosa, ,Climber,1.0,-, ,LMH,N,M,2,2, 
Sargentodoxa cuneata, ,Climber,7.5,8-11,F,LMH,SN,M,0,2, 
Saussurea affinis, ,Biennial,0.6,-, ,LMH,N,M,1,1, 
Scopolia carniolica,"Scopolia, European scopolia",Perennial,0.6,4-8, ,LM,FS,DM,0,2, 
Sedum spectabile,Ice Plant,Perennial,0.4,5-9, ,LMH,N,DM,2,1,3
Serratula tinctoria,"Saw-Wort, Dyer's plumeless saw-wort",Perennial,1.0,5-9, ,LMH,SN,M,1,1, 
Shepherdia argentea,"Buffalo Berry, Silver Buffaloberry,",Shrub,4.0,3-9,M,LMH,SN,DM,3,1,4
Shepherdia canadensis,"Buffalo Berry, Russet buffaloberry, Canada Buffaloberry",Shrub,2.5,2-6,M,LMH,SN,DM,3,2,3
Shorea balangeran,Red Balau,Tree,25.0,10-12,M,LM,SN,M,0,0,4
Shorea macrophylla,"Light Red Meranti, Engkabang, False Ilipe Nut",Tree,35.0,10-12,F,MH,N,M,3,2,4
Shorea siamensis,"Dark red meranti, Light red meranti, Red lauan",Tree,18.0,10-12,F,LM,N,DM,0,2,4
Sorghum halepense,Johnson Grass,Perennial,2.0,7-10,F,LMH,N,DM,3,1,3
Talipariti elatum,Blue Mahoe,Tree,25.0,10-12,F,LMH,N,DM,0,2,4
Talipariti tiliaceum,"Beach Hibiscus, Sea Hibiscus, Cottontree, Mahoe",Tree,10.0,10-12,F,LMH,N,MWe,3,2,4
Thespesia populneoides,Tulip Tree; Portia Tree; Pacific Rosewood,Tree,10.0,10-12,F,LMH,N,DM,3,3,4
Tithonia diversifolia,Mexican Sunflower,Perennial,3.0,10-12,F,LMH,N,DM,0,3,3
Vaccinium japonicum, ,Shrub,0.7,5-9, ,LM,SN,M,2,0, 
1 2 3 4,1,2,3,4,,,,,,,
