Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Bromus carinatus,Californian Brome,Annual/Biennial,0.8,4-8, ,LMH,SN,DM,1,0,1
Bromus inermis,"Smooth Brome, Pumpelly's brome",Perennial,1.2,3-7, ,LMH,SN,DM,0,0,2
Bromus japonicus,"Japanese Chess, Field brome",Annual/Biennial,0.8,7-10, ,LMH,SN,DM,1,0, 
Bromus mango,"Mango, Mango brome",Biennial,1.0,0-0, ,LMH,SN,M,2,0, 
Bromus marginatus,Mountain Brome,Perennial,1.0,-, ,LMH,SN,DM,1,0, 
Bromus ramosus,Hairy Brome,Perennial,1.5,4-8, ,LMH,SN,DM,0,1, 
Bromus rigidus,Ripgut Brome,Annual,1.0,6-9, ,LMH,N,DM,1,0, 
Bromus tectorum,"Cheat Grass, Downy Brome",Annual,1.0,7-10, ,LMH,N,DM,1,1,1
Bromus thominii,Soft Brome,Biennial,0.8,3-7, ,LMH,SN,DM,1,0, 
Brosimum alicastrum,Breadnut. Maya nut,Tree,30.0,10-12,M,LMH,SN,M,3,2,3
Brosimum guianense,Bastard Breadnut,Tree,25.0,10-12,F,LMH,SN,DM,1,2,5
Brosimum parinarioides,"Leite de amapa, Brosimum",Tree,32.0,10-12,M,LMH,N,M,3,2,3
Brosimum rubescens,Bloodwood Cacique,Tree,30.0,10-12,M,LMH,FS,M,0,2,4
Brosimum utile,"Cow Tree, Palo De Vaca",Tree,25.0,10-12,M,LMH,N,M,3,2,3
Broussonetia kazinoki,Kozo,Tree,4.5,6-9, ,LMH,N,DM,3,1, 
Broussonetia papyrifera,Paper Mulberry,Tree,9.0,6-11,M,LMH,N,DM,4,2,3
Brucea antidysenterica,Waginos,Tree,7.0,10-12,M,LMH,FSN,M,1,4,1
Bryonia alba,White Bryony,Perennial Climber,4.0,5-9,F,LMH,SN,M,1,2,0
Bryonia dioica,"Red Bryony, Cretan bryony",Perennial Climber,3.5,5-9,F,LMH,SN,M,1,2, 
Buchanania lanzan,"Almondette, Charoli Nut",Tree,12.0,10-12,M,LMH,N,DM,4,2,3
Buddleia asiatica,Bai Bei Feng,Shrub,3.0,7-10, ,LMH,N,DM,1,1, 
Buddleia davidii,"Butterfly Bush, Summer Lilac, Butterflybush",Shrub,3.0,4-8,F,LMH,N,DM,0,0,1
Buddleia globosa,Orange Ball Tree,Shrub,5.0,6-9, ,LMH,N,M,0,1, 
Buddleia officinalis,Mi Meng Hua,Shrub,2.0,7-10, ,LMH,N,DM,0,2, 
Buddleia paniculata, ,Shrub,6.0,7-10, ,LMH,N,DM,0,1, 
Buglossoides arvensis,"Field Gromwell, Corn gromwell",Annual,0.5,6-10, ,LMH,SN,M,1,1,0
Bulbinella hookeri,Maori Onion,Bulb,0.7,7-10, ,LM,SN,DM,1,0, 
Bulbinopsis bulbosa,Golden Lily,Perennial,0.5,8-11, ,LM,N,M,3,0, 
Bulbophyllum inconspicuum, ,Perennial,0.0,-, , ,SN,0,0,1, 
1 2 3 4 5,1,2,3,4,5,,,,,,
Bulnesia arborea,Verawood,Tree,15.0,9-12,S,LMH,N,DM,0,0,4
Bulnesia sarmientoi,Pao Santo,Tree,18.0,10-12,S,LMH,N,DM,0,1,4
Bumelia lanuginosa,Chittamwood,Tree,15.0,5-9, ,LMH,N,M,2,0, 
Bumelia lycioides,Shittamwood,Tree,8.0,6-9, ,LMH,N,M,2,0, 
Bumelia tenax,"Ironwood, Tough bully",Tree,8.0,8-11, ,LMH,N,M,2,0, 
Bunchosia armeniaca,Ameixa Do Peru, ,0.0,-, ,LMH,SN,M,1,0, 
Bunias erucago,"Corn Rocket, Crested wartycabbage",Annual/Biennial,0.6,6-9, ,LMH,N,M,3,0, 
Bunias orientalis,"Turkish Rocket, Turkish wartycabbage",Perennial,0.9,6-9, ,LMH,N,M,4,0, 
Bunium bulbocastanum,"Pig Nut, Earth-nut",Perennial,0.6,4-8, ,LMH,N,M,4,1,0
Bunium ferulaceum, ,Perennial,0.6,-, ,LMH,N,M,2,0, 
Bunium persicum,"Black Caraway, Black Cumin",Perennial,0.6,-, ,LMH,SN,M,3,0, 
Bupleurum chinense,Bei Chai Hu,Perennial,1.0,3-7, ,LMH,SN,DM,2,3, 
Bupleurum falcatum,Thorow-Wax,Perennial,1.0,3-7, ,LMH,SN,DM,2,2, 
Bupleurum fruticosum,Shrubby Hare's Ear,Shrub,2.5,6-9,S,LM,SN,DM,0,0, 
Bupleurum longiradiatum, ,Perennial,1.0,-, ,LMH,N,M,1,2, 
Bupleurum octoradiatum, ,Perennial,0.8,-, ,LMH,SN,M,1,1, 
Bupleurum rotundifolium,Hare's Ear,Annual,0.4,5-9, ,LM,N,DM,1,0,0
Burchardia umbellata,Milkmaids,Perennial,0.6,8-11, ,LM,N,DM,2,0, 
Burretiodendron hsienmu,Hsienmu wood,Tree,35.0,10-12,S,LMH,N,M,0,0,4
Bursaria spinosa,"Christmas Bush, Sweet Bursaria",Shrub,4.5,7-10, ,M,N,M,0,2,3
Bursera simaruba,"Gum Tree, Gumbo Limbo",Tree,20.0,10-12,M,LMH,SN,DM,2,2,4
Butia capitata,"Jelly Palm, South american jelly palm",Tree,6.0,9-11,S,LMH,SN,M,2,0, 
Butomus umbellatus,Flowering Rush,Perennial,1.0,4-8,M,LMH,N,WeWa,3,0,1
Buxus balearica, ,Shrub,3.0,7-10,S,LMH,SN,M,0,0, 
Buxus harlandii,Japanese Box,Shrub,1.0,6-9,S,LMH,SN,M,0,0, 
Buxus microphylla,"Littleleaf boxwood , Littleleaf Boxwood",Shrub,1.0,6-10,S,LMH,SN,M,0,0, 
Buxus sempervirens,"Box, Common box, American Boxwood",Shrub,5.0,6-8,S,LMH,SN,DM,1,2, 
Buxus wallichiana, ,Shrub,2.0,7-10,S,LMH,SN,M,0,1, 
Byrsonima crassifolia,"Golden Spoon, Nance, Nancy Tree",Tree,12.0,9-12,S,LMH,N,DM,4,2,3
Caesalpinia sappan,Sappanwood. Rainbow wood,Tree,7.0,10-12,F,LMH,N,DM,1,2,3
Campsis radicans,"Trumpet Vine, Trumpet creeper",Climber,12.0,4-10,F,LMH,N,M,0,1,1
Capsicum pubescens,"Tree Pepper, Rocoto",Perennial,3.0,8-11, ,LMH,N,M,3,3, 
Carum carvi,Caraway,Biennial,0.6,3-9, ,LMH,SN,M,4,3,1
Cassia fistula,"Golden Shower, Purging Cassia, Golden Chain Tree, Indian Laburnum",Tree,18.0,9-11,S,LMH,N,M,1,4,2
Cassia grandis,"Coral shower, Horse Cassia",Tree,25.0,10-12,F,LMH,N,M,1,2,2
Ceiba aesculifolia,Pochote,Tree,25.0,10-12,M,LMH,N,DM,2,1,4
Ceiba pentandra,"Kapok Tree, Cotton Tree, Suma'ma",Tree,50.0,10-12,F,MH,N,DM,3,3,5
Chenopodium capitatum,"Strawberry Blite, Blite goosefoot",Annual,0.6,4-8, ,LMH,N,M,3,1, 
Chenopodium overi,Over's goosefoot,Annual,0.8,0-0, ,LMH,N,M,2,0, 
Chrysothamnus viscidiflorus,"Green Rabbitbrush, Yellow rabbitbrush",Shrub,1.0,3-7, ,LM,N,DM,2,1,2
Cirsium setosum, ,Perennial,0.5,-, ,LMH,N,M,1,1, 
Coccinia grandis,Ivy Gourd,Perennial,3.0,8-11, ,LMH,N,M,2,2,0
Commiphora myrrha,"Myrrh, Myrrh Gum",Shrub,5.0,10-12,M,LMH,N,DM,2,4,2
Conringia orientalis,Hare's Ear Mustard,Annual,0.5,-, ,LMH,N,M,2,0, 
Coriandrum sativum,"Coriander - Dhania - Cilantro, Coriander",Annual,0.5,2-11, ,LM,SN,DM,4,4,4
Cornus capitata,Bentham's Cornel,Tree,12.0,7-10,M,LMH,SN,M,4,1,3
Cornus florida,Flowering Dogwood,Shrub,6.0,5-9,M,LMH,SN,M,2,2,3
Corypha utan,"Gebang Palm. Corypha palm, Sugar palm",Tree,18.0,11-12,S,LMH,N,DM,3,2,3
Coutarea hexandra,Coutarea,Tree,4.5,10-12,M,LMH,N,M,0,4,2
Dendrocalamus giganteus,"Giant Bamboo, Bhalu bans, Dhungre bans",Bamboo,30.0,9-12,F,LMH,SN,M,2,1,4
Dendrocalamus hamiltonii,Tama Bamboo. Tufted bamboo,Bamboo,15.0,10-12,F,LMH,SN,M,3,0,3
Dendrocalamus hookeri,"Bhalu bans, Bhutan Green Bamboo",Bamboo,20.0,10-12,F,LMH,SN,M,2,0,3
Dendrocalamus latiflorus,"Sweet Bamboo, Sweet bamboo shoot, Taiwan giant bamboo",Bamboo,20.0,10-12,F,LMH,N,M,4,0,2
Dendrocalamus membranaceus,White bamboo,Bamboo,15.0,10-12,F,LMH,SN,DM,3,0,4
Dicentra eximia,"Dwarf bleeding heart, turkey-corn",Perennial,0.4,3-9,M,LMH,FS,M,0,0,4
Dichelostemma volubile,"Snake Lily, Twining snakelily",Corm,3.6,8-11, ,LM,SN,DM,2,0, 
Diospyros texanum,Black Persimmon,Tree,12.0,-, ,LMH,SN,M,2,0, 
Diplotaxis erucoides,White Wall Rocket,Annual,0.5,-, ,LMH,SN,M,2,0, 
Diplotaxis muralis,"Wall Rocket, Annual wallrocket",Annual/Perennial,0.6,6-9, ,LMH,N,DM,3,0,0
Diplotaxis tenuifolia,Perennial Wall Rocket,Perennial,0.6,5-9, ,LMH,SN,DM,4,0,0
Diplotropis purpurea,"Sucupira, Tatabu",Tree,25.0,10-12,M,LMH,SN,DM,0,0,4
Echinacea angustifolia,"Echinacea, Blacksamson echinacea, Strigose blacksamson",Perennial,1.2,3-8, ,LMH,N,DM,0,5,2
Echinacea pallida,"Cone Flower, Pale purple coneflower",Perennial,1.0,4-8, ,LMH,N,M,0,5, 
Echinacea purpurea,"Echinacea, Eastern purple coneflower, Hedge Coneflower, Black Sampson , Purple Coneflower",Perennial,1.2,3-10,M,LM,N,DM,1,5, 
Eremophila fraseri,"Burra, Turpentine bush",Perennial,3.0,9-11,M,LMH,SN,DM,0,1,3
Ericameria nauseosa,Rubber Rabbitbrush,Shrub,2.0,7-9,M,LMH,N,DM,1,2,3
Euodia ruticarpa,Wu Zhu Yu,Tree,10.0,-, ,LMH,SN,M,0,3, 
Euphrasia officinalis,Eyebright,Annual,0.2,5-9, ,LMH,SN,M,1,3, 
Festuca pratensis,Meadow fescue,Perennial,1.0,4-10,M,LMH,SN,DM,1,0,3
Gigantochloa apus,Watho. Tabashir Bamboo,Bamboo,20.0,9-11,F,LMH,SN,M,2,0,4
Glandularia canadensis,Rose Verbena,Perennial,0.3,5-9,M,LMH,SN,DM,0,0,3
Gouania lupuloides,Chew Stick,Climber,10.0,10-12,M,LMH,N,M,2,2,4
Griffonia simplicifolia,Griffonia,Climber,3.0,10-12,M,LMH,N,M,2,4,2
Gymnanthemum amygdalinum,Bitterleaf,Shrub,8.0,10-12,M,LMH,N,DM,4,3,2
Handroanthus serratifolius,Yellow Trumpet Tree,Tree,30.0,10-12,M,LMH,N,M,0,2,5
Hirschfeldia incana,"Greek Mustard, Shortpod mustard",Annual,1.0,0-0, ,LM,SN,DM,2,0, 
Layia platyglossa,Coastal Tidytips,Annual,0.3,-,F,LM,N,DM,1,0, 
Lecythis corrugata,"Mahot rouge, Guacharaco",Tree,25.0,10-12,M,LMH,N,M,3,0,4
Lindera benzoin,"Spice Bush, Northern spicebush, Bush Northern Spice",Shrub,3.0,4-9,S,LMH,S,M,3,3,3
Lindera megaphylla, ,Tree,10.0,7-10, ,LMH,S,M,0,0, 
Lindera obtusiloba, ,Shrub,6.0,5-9, ,LMH,S,M,2,0, 
Lindera praecox, ,Shrub,7.5,8-11, ,LMH,S,M,0,0, 
Lingnania chungii,"Clumping Bamboo, white bamboo, tropical blue bamboo",Bamboo,8.0,9-11,F,LMH,SN,M,0,0,3
Macleaya cordata,Plume Poppy,Perennial,2.0,4-10,F,LMH,SN,M,0,1,0
Maclura tinctoria,Fustic Tree,Tree,20.0,10-12,M,LMH,N,DM,2,2,4
Madhuca longifolia,"Butter Tree. Mahua, Illipe",Tree,16.0,10-12,M,LMH,N,DM,3,2,3
Mahonia aquifolium,"Oregon Grape, Hollyleaved barberry, Oregon Holly Grape, Oregon Holly",Shrub,2.0,4-8,F,LMH,FSN,DM,3,3,3
Mahonia fortunei,Fortune's Mahonia,Shrub,2.0,7-9,S,LMH,FSN,M,3,2, 
Mahonia haematocarpa,"Mexican Barberry, Red barberry",Shrub,3.6,7-10, ,LMH,N,DM,3,2,2
Mahonia nevinii,Nevin's barberry,Shrub,2.4,7-10, ,LMH,N,DM,3,2,2
Mahonia pumila,Dwarf Barberry,Shrub,0.3,6-9,S,LM,SN,DM,3,2,3
Mahonia trifoliolata,"Mexican Barberry, Algerita",Shrub,2.0,6-9, ,LMH,N,DM,3,2,4
Malpighia glabra,"Escobillo, Acerola",Shrub,6.0,10-12,M,LMH,SN,M,4,1,2
Melocanna baccifera,Berry Bamboo. Mali bamboo,Bamboo,15.0,10-12,F,MH,SN,M,3,2,3
Microberlinia bisulcata,Zingana,Tree,35.0,10-12,F,LM,N,M,0,0,4
Neobalanocarpus heimii,Chengal,Tree,40.0,10-12,M,LMH,N,M,0,0,4
Ochroma pyramidale,Balsa Wood,Tree,30.0,10-12,F,LMH,N,M,0,2,5
Orobanche tuberosa,Ground Cone,Perennial,0.1,-, ,LMH,FSN,M,1,1, 
Oxandra lanceolata,"Black lancewood, lancewood, haya prieta",Tree,10.0,10-12,M,LMH,N,M,0,0,4
Oxytenanthera abyssynica,Savanah Bamboo,Bamboo,12.0,10-12,F,LMH,N,DM,2,2,3
1 2 3 4 5,1,2,3,4,5,,,,,,
Bulnesia arborea,Verawood,Tree,15.0,9-12,S,LMH,N,DM,0,0,4
Bulnesia sarmientoi,Pao Santo,Tree,18.0,10-12,S,LMH,N,DM,0,1,4
Bumelia lanuginosa,Chittamwood,Tree,15.0,5-9, ,LMH,N,M,2,0, 
Bumelia lycioides,Shittamwood,Tree,8.0,6-9, ,LMH,N,M,2,0, 
Bumelia tenax,"Ironwood, Tough bully",Tree,8.0,8-11, ,LMH,N,M,2,0, 
Bunchosia armeniaca,Ameixa Do Peru, ,0.0,-, ,LMH,SN,M,1,0, 
Bunias erucago,"Corn Rocket, Crested wartycabbage",Annual/Biennial,0.6,6-9, ,LMH,N,M,3,0, 
Bunias orientalis,"Turkish Rocket, Turkish wartycabbage",Perennial,0.9,6-9, ,LMH,N,M,4,0, 
Bunium bulbocastanum,"Pig Nut, Earth-nut",Perennial,0.6,4-8, ,LMH,N,M,4,1,0
Bunium ferulaceum, ,Perennial,0.6,-, ,LMH,N,M,2,0, 
Bunium persicum,"Black Caraway, Black Cumin",Perennial,0.6,-, ,LMH,SN,M,3,0, 
Bupleurum chinense,Bei Chai Hu,Perennial,1.0,3-7, ,LMH,SN,DM,2,3, 
Bupleurum falcatum,Thorow-Wax,Perennial,1.0,3-7, ,LMH,SN,DM,2,2, 
Bupleurum fruticosum,Shrubby Hare's Ear,Shrub,2.5,6-9,S,LM,SN,DM,0,0, 
Bupleurum longiradiatum, ,Perennial,1.0,-, ,LMH,N,M,1,2, 
Bupleurum octoradiatum, ,Perennial,0.8,-, ,LMH,SN,M,1,1, 
Bupleurum rotundifolium,Hare's Ear,Annual,0.4,5-9, ,LM,N,DM,1,0,0
Burchardia umbellata,Milkmaids,Perennial,0.6,8-11, ,LM,N,DM,2,0, 
Burretiodendron hsienmu,Hsienmu wood,Tree,35.0,10-12,S,LMH,N,M,0,0,4
Bursaria spinosa,"Christmas Bush, Sweet Bursaria",Shrub,4.5,7-10, ,M,N,M,0,2,3
Bursera simaruba,"Gum Tree, Gumbo Limbo",Tree,20.0,10-12,M,LMH,SN,DM,2,2,4
Butia capitata,"Jelly Palm, South american jelly palm",Tree,6.0,9-11,S,LMH,SN,M,2,0, 
Butomus umbellatus,Flowering Rush,Perennial,1.0,4-8,M,LMH,N,WeWa,3,0,1
Buxus balearica, ,Shrub,3.0,7-10,S,LMH,SN,M,0,0, 
Buxus harlandii,Japanese Box,Shrub,1.0,6-9,S,LMH,SN,M,0,0, 
Buxus microphylla,"Littleleaf boxwood , Littleleaf Boxwood",Shrub,1.0,6-10,S,LMH,SN,M,0,0, 
Buxus sempervirens,"Box, Common box, American Boxwood",Shrub,5.0,6-8,S,LMH,SN,DM,1,2, 
Buxus wallichiana, ,Shrub,2.0,7-10,S,LMH,SN,M,0,1, 
Byrsonima crassifolia,"Golden Spoon, Nance, Nancy Tree",Tree,12.0,9-12,S,LMH,N,DM,4,2,3
Caesalpinia sappan,Sappanwood. Rainbow wood,Tree,7.0,10-12,F,LMH,N,DM,1,2,3
Campsis radicans,"Trumpet Vine, Trumpet creeper",Climber,12.0,4-10,F,LMH,N,M,0,1,1
Capsicum pubescens,"Tree Pepper, Rocoto",Perennial,3.0,8-11, ,LMH,N,M,3,3, 
Carum carvi,Caraway,Biennial,0.6,3-9, ,LMH,SN,M,4,3,1
Cassia fistula,"Golden Shower, Purging Cassia, Golden Chain Tree, Indian Laburnum",Tree,18.0,9-11,S,LMH,N,M,1,4,2
Cassia grandis,"Coral shower, Horse Cassia",Tree,25.0,10-12,F,LMH,N,M,1,2,2
Ceiba aesculifolia,Pochote,Tree,25.0,10-12,M,LMH,N,DM,2,1,4
Ceiba pentandra,"Kapok Tree, Cotton Tree, Suma'ma",Tree,50.0,10-12,F,MH,N,DM,3,3,5
Chenopodium capitatum,"Strawberry Blite, Blite goosefoot",Annual,0.6,4-8, ,LMH,N,M,3,1, 
Chenopodium overi,Over's goosefoot,Annual,0.8,0-0, ,LMH,N,M,2,0, 
Chrysothamnus viscidiflorus,"Green Rabbitbrush, Yellow rabbitbrush",Shrub,1.0,3-7, ,LM,N,DM,2,1,2
Cirsium setosum, ,Perennial,0.5,-, ,LMH,N,M,1,1, 
Coccinia grandis,Ivy Gourd,Perennial,3.0,8-11, ,LMH,N,M,2,2,0
Commiphora myrrha,"Myrrh, Myrrh Gum",Shrub,5.0,10-12,M,LMH,N,DM,2,4,2
Conringia orientalis,Hare's Ear Mustard,Annual,0.5,-, ,LMH,N,M,2,0, 
Coriandrum sativum,"Coriander - Dhania - Cilantro, Coriander",Annual,0.5,2-11, ,LM,SN,DM,4,4,4
Cornus capitata,Bentham's Cornel,Tree,12.0,7-10,M,LMH,SN,M,4,1,3
Cornus florida,Flowering Dogwood,Shrub,6.0,5-9,M,LMH,SN,M,2,2,3
Corypha utan,"Gebang Palm. Corypha palm, Sugar palm",Tree,18.0,11-12,S,LMH,N,DM,3,2,3
Coutarea hexandra,Coutarea,Tree,4.5,10-12,M,LMH,N,M,0,4,2
Dendrocalamus giganteus,"Giant Bamboo, Bhalu bans, Dhungre bans",Bamboo,30.0,9-12,F,LMH,SN,M,2,1,4
Dendrocalamus hamiltonii,Tama Bamboo. Tufted bamboo,Bamboo,15.0,10-12,F,LMH,SN,M,3,0,3
Dendrocalamus hookeri,"Bhalu bans, Bhutan Green Bamboo",Bamboo,20.0,10-12,F,LMH,SN,M,2,0,3
Dendrocalamus latiflorus,"Sweet Bamboo, Sweet bamboo shoot, Taiwan giant bamboo",Bamboo,20.0,10-12,F,LMH,N,M,4,0,2
Dendrocalamus membranaceus,White bamboo,Bamboo,15.0,10-12,F,LMH,SN,DM,3,0,4
Dicentra eximia,"Dwarf bleeding heart, turkey-corn",Perennial,0.4,3-9,M,LMH,FS,M,0,0,4
Dichelostemma volubile,"Snake Lily, Twining snakelily",Corm,3.6,8-11, ,LM,SN,DM,2,0, 
Diospyros texanum,Black Persimmon,Tree,12.0,-, ,LMH,SN,M,2,0, 
Diplotaxis erucoides,White Wall Rocket,Annual,0.5,-, ,LMH,SN,M,2,0, 
Diplotaxis muralis,"Wall Rocket, Annual wallrocket",Annual/Perennial,0.6,6-9, ,LMH,N,DM,3,0,0
Diplotaxis tenuifolia,Perennial Wall Rocket,Perennial,0.6,5-9, ,LMH,SN,DM,4,0,0
Diplotropis purpurea,"Sucupira, Tatabu",Tree,25.0,10-12,M,LMH,SN,DM,0,0,4
Echinacea angustifolia,"Echinacea, Blacksamson echinacea, Strigose blacksamson",Perennial,1.2,3-8, ,LMH,N,DM,0,5,2
Echinacea pallida,"Cone Flower, Pale purple coneflower",Perennial,1.0,4-8, ,LMH,N,M,0,5, 
Echinacea purpurea,"Echinacea, Eastern purple coneflower, Hedge Coneflower, Black Sampson , Purple Coneflower",Perennial,1.2,3-10,M,LM,N,DM,1,5, 
Eremophila fraseri,"Burra, Turpentine bush",Perennial,3.0,9-11,M,LMH,SN,DM,0,1,3
Ericameria nauseosa,Rubber Rabbitbrush,Shrub,2.0,7-9,M,LMH,N,DM,1,2,3
Euodia ruticarpa,Wu Zhu Yu,Tree,10.0,-, ,LMH,SN,M,0,3, 
Euphrasia officinalis,Eyebright,Annual,0.2,5-9, ,LMH,SN,M,1,3, 
Festuca pratensis,Meadow fescue,Perennial,1.0,4-10,M,LMH,SN,DM,1,0,3
Gigantochloa apus,Watho. Tabashir Bamboo,Bamboo,20.0,9-11,F,LMH,SN,M,2,0,4
Glandularia canadensis,Rose Verbena,Perennial,0.3,5-9,M,LMH,SN,DM,0,0,3
Gouania lupuloides,Chew Stick,Climber,10.0,10-12,M,LMH,N,M,2,2,4
Griffonia simplicifolia,Griffonia,Climber,3.0,10-12,M,LMH,N,M,2,4,2
Gymnanthemum amygdalinum,Bitterleaf,Shrub,8.0,10-12,M,LMH,N,DM,4,3,2
Handroanthus serratifolius,Yellow Trumpet Tree,Tree,30.0,10-12,M,LMH,N,M,0,2,5
Hirschfeldia incana,"Greek Mustard, Shortpod mustard",Annual,1.0,0-0, ,LM,SN,DM,2,0, 
Layia platyglossa,Coastal Tidytips,Annual,0.3,-,F,LM,N,DM,1,0, 
Lecythis corrugata,"Mahot rouge, Guacharaco",Tree,25.0,10-12,M,LMH,N,M,3,0,4
Lindera benzoin,"Spice Bush, Northern spicebush, Bush Northern Spice",Shrub,3.0,4-9,S,LMH,S,M,3,3,3
Lindera megaphylla, ,Tree,10.0,7-10, ,LMH,S,M,0,0, 
Lindera obtusiloba, ,Shrub,6.0,5-9, ,LMH,S,M,2,0, 
Lindera praecox, ,Shrub,7.5,8-11, ,LMH,S,M,0,0, 
Lingnania chungii,"Clumping Bamboo, white bamboo, tropical blue bamboo",Bamboo,8.0,9-11,F,LMH,SN,M,0,0,3
Macleaya cordata,Plume Poppy,Perennial,2.0,4-10,F,LMH,SN,M,0,1,0
Maclura tinctoria,Fustic Tree,Tree,20.0,10-12,M,LMH,N,DM,2,2,4
Madhuca longifolia,"Butter Tree. Mahua, Illipe",Tree,16.0,10-12,M,LMH,N,DM,3,2,3
Mahonia aquifolium,"Oregon Grape, Hollyleaved barberry, Oregon Holly Grape, Oregon Holly",Shrub,2.0,4-8,F,LMH,FSN,DM,3,3,3
Mahonia fortunei,Fortune's Mahonia,Shrub,2.0,7-9,S,LMH,FSN,M,3,2, 
Mahonia haematocarpa,"Mexican Barberry, Red barberry",Shrub,3.6,7-10, ,LMH,N,DM,3,2,2
Mahonia nevinii,Nevin's barberry,Shrub,2.4,7-10, ,LMH,N,DM,3,2,2
Mahonia pumila,Dwarf Barberry,Shrub,0.3,6-9,S,LM,SN,DM,3,2,3
Mahonia trifoliolata,"Mexican Barberry, Algerita",Shrub,2.0,6-9, ,LMH,N,DM,3,2,4
Malpighia glabra,"Escobillo, Acerola",Shrub,6.0,10-12,M,LMH,SN,M,4,1,2
Melocanna baccifera,Berry Bamboo. Mali bamboo,Bamboo,15.0,10-12,F,MH,SN,M,3,2,3
Microberlinia bisulcata,Zingana,Tree,35.0,10-12,F,LM,N,M,0,0,4
Neobalanocarpus heimii,Chengal,Tree,40.0,10-12,M,LMH,N,M,0,0,4
Ochroma pyramidale,Balsa Wood,Tree,30.0,10-12,F,LMH,N,M,0,2,5
Orobanche tuberosa,Ground Cone,Perennial,0.1,-, ,LMH,FSN,M,1,1, 
Oxandra lanceolata,"Black lancewood, lancewood, haya prieta",Tree,10.0,10-12,M,LMH,N,M,0,0,4
Oxytenanthera abyssynica,Savanah Bamboo,Bamboo,12.0,10-12,F,LMH,N,DM,2,2,3
1 2 3 4 5,1,2,3,4,5,,,,,,
