Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Gynura segetum, ,Perennial,0.0,-, ,LMH,SN,M,0,2, 
Gypsophila arrostii,Arrost's baby's-breath,Perennial,1.0,0-0, ,LMH,N,DM,0,1, 
Gypsophila davurica, ,Perennial,0.6,-, ,LMH,N,DM,1,0, 
Gypsophila licentiana, ,Perennial,0.4,5-9, ,LMH,N,DM,1,0, 
Gypsophila oldhamiana,"Manchurian Baby's Breath, Oldham's baby's-breath",Perennial,1.0,0-0, ,LMH,N,DM,1,1, 
Gypsophila paniculata,Baby's Breath,Perennial,1.2,4-10,M,LMH,N,DM,0,1,0
Gypsophila struthium, ,Perennial,0.2,-, ,LMH,N,DM,0,2, 
Helicostylis tomentosa,"Letterhout, Letter Wood",Tree,20.0,10-12,M,LMH,N,M,4,2,3
Houttuynia cordata,"Tsi, Chameleon, Rainbow Plant, Chameleon Plant",Perennial,0.6,6-11,F,LMH,FS,MWeWa,4,3,2
Ipomopsis aggregata,"Skyrocket, Scarlet gilia",Biennial/Perennial,1.0,6-9,S,LM,N,DM,1,2, 
Ipomopsis congesta,Ballhead ipomopsis,Perennial,0.3,0-0, ,LMH,SN,M,0,1, 
Justicia gendarussa, ,Shrub,1.0,-, ,LMH,SN,M,0,2, 
Khaya anthotheca,"White Mahogany, East African Mahogany",Tree,50.0,9-12,F,MH,N,M,0,2,4
Lamium galeobdolon,Yellow Archangel,Perennial,0.3,3-9,F,LMH,FSN,M,2,1,3
Leplaea cedrata,Scented Guarea,Tree,45.0,10-12,S,LMH,FSN,M,0,2,4
Leplaea thompsonii,Black Guarea,Tree,35.0,10-12,S,LMH,FSN,M,0,2,4
Lippia graveolens,Mexican Oregano,Shrub,2.0,9-12,F,LMH,N,DM,4,0,0
Moringa oleifera,"Horseradish Tree, Moringa,",Tree,8.0,10-12,F,LMH,N, ,4,4,5
Navarretia squarrosa,"Skunk Weed, Skunkbush",Annual,0.3,6-9, ,LMH,SN,DM,1,0, 
Ocimum tenuiflorum,Sacred Basil,Annual/Perennial,1.0,10-12,F,LMH,N,M,3,4,2
Passiflora laurifolia,Yellow Granadilla,Climber,15.0,10-12,F,MH,SN,M,4,2,2
Pfaffia paniculata,Pfaffia,Climber,1.0,10-12,F,LMH,N,DM,0,4,0
Pseudognaphalium obtusifolium,"White Balsam, Rabbit-tobacco",Annual,0.5,0-0, ,LM,N,DM,0,2, 
Psidium guajava,"Guava, Tropical Guava, Goiaba, Araçá-goiaba",Tree,10.0,9-12,M,LMH,N,M,5,2,5
Puccinellia distans,"Sweet Grass, Weeping alkaligrass, Hauptian alkaligrass",Perennial,0.6,0-0, ,LM,SN,MWe,1,0, 
Ribes aciculare, ,Shrub,1.0,3-7, ,LMH,SN,M,3,0, 
Ribes burejense,"Bureja gooseberry,",Shrub,1.0,4-8, ,LMH,SN,M,4,0,0
Ribes californicum,Hillside Gooseberry,Shrub,0.0,6-9, ,LMH,N,M,2,0, 
1 2 3 4,1,2,3,4,,,,,,,
Ribes curvatum,Granite gooseberry,Shrub,1.0,6-9, ,LMH,SN,M,3,0, 
Ribes cynosbati,"Dogberry, Eastern prickly gooseberry",Shrub,1.5,0-0, ,LMH,SN,M,3,1,0
Ribes divaricatum,"Coastal Black Gooseberry, Spreading gooseberry, Parish's gooseberry, Straggly gooseberry",Shrub,2.7,4-8, ,LMH,SN,M,4,1,2
Ribes hirtellum,"Currant-Gooseberry, Hairystem gooseberry",Shrub,1.0,4-8, ,LMH,N,M,3,0,0
Ribes inerme,"Whitestem Gooseberry, Klamath gooseberry",Shrub,2.0,5-9, ,LMH,SN,M,2,0, 
Ribes leptanthum,Trumpet Gooseberry,Shrub,1.0,5-9, ,LMH,SN,M,2,0, 
Ribes oxyacanthoides,"American Mountain Gooseberry, Canadian gooseberry, Stream currant, Henderson's currant, Idaho go",Shrub,1.5,0-0, ,LMH,SN,M,3,1, 
Ribes pinetorum,Orange Gooseberry,Shrub,0.0,5-9, ,LMH,N,M,3,0,0
Ribes rotundifolium,Appalachian Gooseberry,Shrub,1.0,5-9, ,LMH,SN,M,3,1, 
Rubia tinctorum,"Madder, Dyer's madder",Perennial,1.0,5-9,M,LM,SN,DM,0,2, 
Spartium junceum,"Spanish Broom, Weaver's Broom, Spanish Broom",Shrub,3.5,8-9,F,LMH,N,DM,0,2,0
Strophostyles umbellata,"Pink fuzzybean, Perennial wild bean",Perennial Climber,1.0,6-9,F,LM,SN,DM,0,0,2
Swertia chirayita,Chiretta,Annual,1.0,6-9, ,LMH,S,MWe,0,3, 
Viguiera multiflora,Goldeneye,Perennial,1.0,9-11, ,LMH,N,M,1,0, 
Wisteria sinensis,Chinese Wisteria,Climber,25.0,5-9,M,LMH,N,M,1,1,3
Woodfordia fruticosa,Fire-flame bush,Shrub,5.0,10-12,M,LMH,N,M,2,2,4
1 2 3 4,1,2,3,4,,,,,,,
