Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Angelica sinensis,Dang Gui - Dong Quai - Chinese Angelica,Perennial,1.0,6-9, ,LMH,SN,M,0,5, 
Angelica sylvestris,"Wild Angelica,Woodland angelica",Biennial,1.5,4-8, ,LMH,FSN,M,3,2, 
Angophora cordifolia,Smooth-Barked Apple,Tree,30.0,8-11, ,LM,N,M,0,1, 
Angophora floribunda,Rough-Barked Apple,Tree,18.0,8-11, ,LM,N,M,0,0, 
Aniba rosaeodora,"Brazilian Rosewood, Rosewood-oil tree",Tree,20.0,10-12, ,LMH,SN,M,2,3,4
Annona atemoya,Atemoya,Tree,8.0,10-12,F,LMH,N,D,4,0,2
Annona liebmanniana,Posh-te,Tree,20.0,0-0,F,LMH,SN,MWe,4,0,0
Annona muricata,Sour Sop,Tree,7.0,10-12,F,LMH,SN,M,4,3,2
Annona squamosa,"Sugar Apple, Sweetsop, Custard Apple",Tree,6.0,10-12,S,LM,N,DM,5,2,2
Annona vepretorum,"Araticum, Pinha da Caatinga, Araticum-da-bahia",Tree,6.0,10-12,S,LMH,N,D,4,0,2
Anogeissus leiocarpa,African Birch,Tree,15.0,10-12,S,LMH,SN,M,2,4,4
Antidesma bunius,"Bignay, Bignai",Tree,10.0,10-12,M,LMH,SN,M,4,2,3
Apios americana,Ground Nut,Perennial,1.2,3-7, ,LM,SN,M,5,1,3
Apium australe, ,Perennial,0.6,-, ,LMH,S,M,3,0, 
Apium filiforme, ,Perennial,0.3,-, ,LMH,S,M,3,0, 
Apium graveolens,"Wild Celery. Ajmod, Ajwain-ka-patta (Indian)",Biennial,0.6,5-9, ,LMH,S,M,3,3, 
Apocynum cannabinum,Indian Hemp,Perennial,0.6,4-8, ,LMH,FSN,M,2,2,3
Apocynum pictum,Kendyr,Perennial,2.0,4-9,F,LMH,FSN,M,0,2,3
Apocynum venetum, ,Perennial,0.3,4-8, ,LMH,SN,M,0,2,0
Aquilaria crassna,Agar Wood,Tree,20.0,10-12, ,LMH,N,M,0,2,4
Aquilaria malaccensis,"Agar Wood, Eaglewood, Indian Aloewood, Aloeswood",Tree,20.0,10-12,S,LMH,SN,M,1,3,3
Aquilaria sinensis,"Agar Wood, Pak Muk Heung, White Wood Incense",Tree,15.0,10-12,S,LMH,N,M,0,3,4
Aquilegia buergeriana, ,Perennial,0.6,6-9, ,LMH,SN,M,2,0, 
Aquilegia flavescens,"Columbine, Yellow columbine",Perennial,0.8,4-8, ,LM,SN,M,2,1, 
Aquilegia formosa truncata,Columbine,Perennial,0.9,3-7, ,LM,SN,M,2,2, 
Arabidopsis thaliana,"Thale Cress, Mouseear cress",Annual/Biennial,0.5,0-0, ,LMH,SN,DM,0,1,1
Arabis alpina,"Alpine Rock Cress, Alpine rockcress",Perennial,0.2,4-8, ,LM,SN,M,2,0, 
Arabis caucasica,"Rock Cress, Wall Rockcress",Perennial,0.2,4-9,M,LMH,SN,DM,2,0,3
Arabis pendula, ,Biennial,0.9,-, ,LMH,FSN,M,1,0, 
Arachis glabrata,Perennial peanut,Perennial,0.3,8-11,F,LMH,SN,M,0,0,3
Arachis hypogaea,Peanut,Annual,0.3,7-10, ,LMH,N,M,4,2,4
Aralia chinensis,"Chinese Angelica Tree, Pumila Spirea, Chinese Astilbe",Shrub,3.5,4-8,M,LMH,FS,M,2,2, 
Aralia cordata,Udo,Perennial,1.8,7-10, ,LMH,FS,M,4,2, 
Aralia racemosa,American Spikenard,Perennial,1.8,4-8, ,LMH,FS,M,3,3, 
Araucaria angustifolia,"Parana Pine. Brazilian-pine, Candelabra-tree.",Tree,35.0,9-12,S,LMH,N,M,2,0,3
Araucaria araucana,Monkey Puzzle Tree,Tree,30.0,7-11,S,LMH,SN,M,5,1,3
Arbutus arizonica,Arizona Maderone,Tree,15.0,5-9,S,LM,SN,DM,2,1, 
1 2 3 4 5 6 7 8 9 10,1,2,3,4,5,6,7,8,9,10,
Arbutus menziesii,"Madrona, Pacific madrone, Pacific Madrone",Tree,15.0,8-9,M,LM,SN,DM,3,2, 
Arbutus texana,Texas Madrone,Tree,8.0,7-10,S,LM,SN,DM,2,1, 
Archidendron jiringa,"Jengkol, Jiringa",Tree,20.0,10-12,M,LMH,SN,M,4,2,2
Arctium lappa,"Great Burdock, Gobo",Biennial,2.0,3-7, ,LMH,SN,M,4,5,2
Arctostaphylos alpina,Alpine Bearberry,Shrub,0.1,-, ,LM,SN,M,2,1, 
Arctostaphylos columbiana,Hairy Manzanita,Shrub,1.5,6-9, ,LM,SN,M,2,1, 
Arctostaphylos manzanita,"Manzanita, Whiteleaf manzanita, Konocti manzanita, Contra Costa manzanita, Roof's manzanita, Wieslan",Shrub,2.0,7-10, ,LM,SN,DM,3,1,3
Arctostaphylos nevadensis,Pine-Mat Manzanita,Shrub,0.1,5-9,M,LM,SN,M,2,1, 
Arctostaphylos tomentosa,"Downy Manzanita, Woollyleaf manzanita, Brittleleaf manzanita, Dacite manzanita, Rosy manzanita, San",Shrub,1.5,7-10, ,LM,SN,M,3,3,3
Arctostaphylos uva-ursi,Bearberry,Shrub,0.1,4-8,M,LM,FSN,M,3,4,4
Arenga pinnata,Solitary Sugar Palm,Tree,15.0,10-12,M,LMH,SN,M,4,1,4
Argania spinosa,"Argan Tree, Spiny Argania, Morocco Ironwood",Tree,7.0,10-12, ,LMH,N,M,4,2,3
Argemone albiflora,"White Prickly Poppy, Bluestem pricklypoppy",Annual,1.5,6-9, ,L,N,DM,0,1, 
Argemone mexicana,"Prickly Poppy, Mexican pricklypoppy",Perennial,0.6,7-10, ,L,N,DM,1,3,2
Arisaema jacquemontii, ,Perennial,0.6,5-9, ,LM,FSN,M,2,0, 
Arisaema peninsulare, ,Perennial,0.2,-, ,LM,FSN,M,1,0, 
Arisaema ringens, ,Perennial,0.3,6-9, ,LM,FSN,M,0,1, 
Arisaema serratum, ,Perennial,0.9,4-8, ,LM,FSN,M,2,1, 
Arisaema tortuosum,Arisaema,Perennial,0.6,6-9, ,LM,FSN,M,2,2, 
Arisaema triphyllum,"Jack In The Pulpit, Dragonroot, Indian Turnip",Perennial,0.6,4-9,S,LM,FSN,M,3,2, 
Aristolochia contorta,Ma Dou Ling,Perennial,1.5,-, ,LMH,SN,M,1,3, 
Aristolochia debilis,Ma Dou Ling,Perennial,1.0,7-10, ,LMH,SN,M,1,3, 
Aristolochia kaempferi, ,Perennial,1.0,-, ,LMH,SN,M,0,2, 
Aristotelia chilensis,Macqui,Shrub,3.0,7-10, ,LMH,N,M,3,1,0
Aristotelia serrata, ,Tree,7.5,7-10, ,LMH,SN,M,3,1, 
Arjona patagonica,Macachi,Perennial,0.2,-, ,LM,SN,DM,2,0, 
Armeria maritima,"Sea Thrift, Thrift seapink, California seapink, Interior seapink, Siberian sea thrift",Perennial,0.1,3-9,S,LM,N,DM,1,1, 
Armoracia rusticana,"Horseradish, Red Cole",Perennial,0.7,4-9,F,LMH,SN,M,3,3,2
Arnica angustifolia alpina,Mountain Tobacco,Perennial,0.5,3-7, ,LMH,SN,M,0,3, 
Arnica montana,"Arnica, Mountain arnica",Perennial,0.3,5-9, ,LMH,SN,M,0,3, 
Arracacia xanthorrhiza,Arracacha,Perennial,1.0,8-11, ,M,SN,M,4,0,0
Artemisia abrotanum,Southernwood,Shrub,1.2,4-8, ,LMH,SN,DM,1,3, 
Artemisia absinthium,"Wormwood, Absinthium.",Perennial,1.0,4-9,M,LM,SN,DM,1,3,2
Artemisia campestris glutinosa, ,Perennial,1.5,-, ,LM,SN,DM,0,0, 
Artemisia dracunculoides,"Russian Tarragon, Tarragon, French Tarragon",Perennial,1.0,5-8,M,LM,SN,DM,2,1, 
Artemisia gmelinii,"Russian Wormwood, Gmelin's wormwood",Perennial,1.5,3-7, ,LMH,N,DM,1,1, 
Artemisia indica, ,Annual/Perennial,1.2,6-9, ,LM,SN,DM,1,3, 
Artemisia japonica, ,Perennial,1.0,7-10, ,LMH,SN,DM,1,2, 
Artemisia lancea, ,Perennial,1.2,-, ,LMH,SN,DM,1,1, 
Artemisia ludoviciana gnaphalodes,White Sage,Perennial,1.0,4-8, ,LM,SN,DM,0,2, 
Artemisia mexicana,Mexican White Sagebrush,Perennial,1.0,-, ,LM,N,DM,0,1, 
Artemisia michauxiana,"Mountain Sagewort, Michaux's wormwood",Perennial,0.5,3-7, ,LM,SN,DM,1,1, 
Artemisia nova,Black Sagebrush,Shrub,0.5,-, ,LM,SN,DM,0,1, 
Artemisia scoparia,Redstem wormwood,Biennial,0.6,3-7, ,LMH,N,DM,1,2, 
Artemisia tilesii,"Wormwood, Tilesius' wormwood",Perennial,1.5,0-0, ,LM,SN,DM,1,2, 
Artemisia tripartita,"Threetip Sage Brush, Wyoming threetip sagebrush",Shrub,1.8,6-9, ,LM,N,DM,2,1, 
Artemisia umbelliformis,Alpine Wormwood,Perennial,0.2,4-8, ,LM,N,DM,1,0, 
Artemisia vulgaris,"Mugwort, Common wormwood, Felon Herb, Chrysanthemum Weed, Wild Wormwood",Perennial,1.2,3-9,F,LMH,SN,DM,2,3,1
Arthropodium milleflorum,Pale Vanilla Lily,Perennial,0.3,7-10, ,LM,N,M,3,0, 
Artocarpus altilis,Breadfruit,Tree,18.0,10-12,F,LMH,N,M,5,4,4
Artocarpus heterophyllus,Jackfruit,Tree,15.0,10-12,F,LMH,SN,M,5,2,3
Artocarpus integer,Champedak,Tree,20.0,11-12,S,LMH,N,M,4,0,3
Artocarpus odoratissimus,"Marang, Terap",Tree,25.0,10-12,M,LMH,N,M,4,0,0
Arum dioscoridis, ,Perennial,0.3,7-10, ,LMH,FSN,M,2,1, 
Arum italicum,"Italian lords and ladies, Italian Arum",Perennial,0.4,5-9, ,LMH,FSN,DM,2,0, 
Aruncus dioicus,"Goat's Beard, Bride's feathers",Perennial,2.0,3-7,F,LMH,SN,DMWe,2,2, 
Arundinaria gigantea,"Canebrake bamboo, Cane Reed, Giant cane",Bamboo,9.0,5-9, ,LMH,FSN,M,3,1,4
Arundo donax,"Giant Reed, Giant Reed Grass",Perennial,6.0,6-10,F,LMH,N,MWe,3,2,4
Asarum arifolium, ,Perennial,0.2,6-9, ,LMH,FS,M,0,1, 
Asarum europaeum,"Asarabacca, European Wild Ginger",Perennial,0.1,4-8,S,LMH,FS,M,0,2, 
Asarum nipponicum, ,Perennial,0.1,-, ,LMH,FS,M,1,0, 
Asarum reflexum, ,Perennial,0.2,5-9, ,LMH,FS,M,2,0, 
Asarum shuttleworthii,"Asarabacca, Mottled Wild Ginger",Perennial,0.1,5-9,F,LMH,FS,M,2,0,2
Asarum splendens,Chinese Wild Ginger,Perennial,0.2,5-9,S,LM,FS,DM,3,0,3
Asclepias asperula,"Antelope Horns, Spider milkweed, Trailing Milkweed",Perennial,1.0,7-9,M,LM,SN,DM,2,1, 
Asclepias currasavica,Blood Flower,Perennial,2.0,10-12,F,LMH,N,M,0,1,2
Asclepias decumbens, ,Perennial,0.9,-, ,L,SN,DM,2,0, 
Asclepias eriocarpa,Woollypod Milkweed,Perennial,0.9,7-10, ,L,SN,DM,2,2, 
Asclepias lanceolata,"Purple Silkweed, Fewflower milkweed",Perennial,1.2,4-8, ,LM,SN,DM,2,1, 
Asclepias mexicana, ,Perennial,0.8,5-9, ,L,SN,DM,1,0, 
Asclepias syriaca,"Common Milkweed, Silkweed, Milkweed",Perennial,1.0,3-8,M,LM,SN,DM,3,2,3
Asimina triloba,Papaw,Shrub,4.5,5-8,S,M,N,M,4,2,2
Asparagus cochinchinensis,Chinese Asparagus,Perennial,1.5,6-9, ,LMH,SN,M,3,3, 
Asparagus officinalis,"Asparagus, Garden asparagus",Perennial,1.5,2-9, ,LMH,SN,M,4,3,2
Asparagus schoberioides, ,Perennial,1.0,-, ,LMH,SN,M,2,1, 
Asparagus setaceus,"Asparagus Fern, Common asparagus fern, Plumosa Fern",Climber,3.0,9-11,M,LMH,N,M,1,0, 
Asparagus stipularis, ,Perennial,0.0,-, ,LMH,N,DM,1,0, 
Asphodeline lutea,"King's Spear, Yellow Asphodel, Jacob's Rod",Perennial,1.0,6-9,M,LMH,SN,DM,4,0,2
Asphodelus aestivus, ,Perennial,1.0,7-10, ,LM,SN,DM,3,1, 
Asphodelus albus,"Asphodel, Gamón-blanco",Perennial,1.0,5-9, ,LM,SN,DM,2,1, 
Asphodelus fistulosus,Onionweed,Annual/Perennial,0.6,7-10, ,LM,SN,DM,2,1,0
Aspidistra elatior,"Aspidistra, Cast Iron Plant",Perennial,0.6,7-11,S,LMH,FS,DM,0,2, 
Aspidosperma album,Guatambu,Tree,25.0,10-12,M,LMH,N,M,0,2,4
Aspidosperma eburneum,Eburneum,Tree,20.0,10-12,M,LMH,N,M,0,0,4
Astelia grandis, ,Perennial,2.0,-, ,LMH,SN,M,2,0, 
Astelia nervosa, ,Perennial,0.5,8-11, ,LMH,SN,M,2,0, 
Aster amellus,Ialian Aster,Perennial,0.7,4-8, ,LMH,N,M,2,2, 
Aster hauptii, ,Perennial,0.6,-, ,LMH,N,M,1,0, 
Aster kantoensis, ,Annual/Biennial,0.5,-, ,LMH,N,M,2,0, 
Aster lanceolatus,White Panicle Aster,Perennial,2.0,4-8, ,LMH,SN,M,0,1,2
Aster puniceus,Purplestem Aster,Perennial,1.3,3-8, ,LMH,SN,M,0,2,2
Astilbe thunbergii,Astilbe,Perennial,0.5,4-9,M,LMH,SN,M,1,0, 
Astragalus aboriginorum,Indian Milkvetch,Perennial,0.3,-, ,LM,N,D,2,0, 
Astragalus canadensis,"Canadian Milkvetch, Shorttooth Canadian milkvetch, Morton's Canadian milkvetch",Perennial,1.0,7-10, ,LM,N,D,3,2,3
Astragalus crassicarpus,"Ground Plum, Groundplum milkvetch",Perennial,0.5,6-9, ,LM,N,D,4,1,3
Astragalus diphysus,"Specklepod Milkvetch, Freckled milkvetch",Perennial,0.0,0-0, ,LM,N,D,3,0, 
Astragalus massiliensis, ,Shrub,0.3,5-9, ,LM,N,D,3,0,3
Astragalus membranaceus,Huang Qi,Perennial,0.3,5-9, ,LM,N,D,0,5,3
Astragalus pictus-filifolius,Painted Milkvetch,Perennial,0.3,-, ,LM,N,D,4,0, 
Astragalus sirinicus, ,Shrub,0.3,8-11, ,LM,N,D,2,0, 
1 2 3 4 5 6 7 8 9 10,1,2,3,4,5,6,7,8,9,10,
Astrantia major,Great Masterwort,Perennial,0.8,4-9,F,LMH,SN,M,0,1, 
Astrocaryum vulgare,"Tucuma. Awarra palm, Tucum palm.",Tree,15.0,10-12,M,LMH,N,M,3,2,2
Astronium balansae,Astronium,Tree,15.0,10-12, ,LM,N,M,0,0,4
Athamantha turbith,Candy Carrot,Perennial,0.6,5-9, ,LM,N,M,2,0, 
Athrotaxis selaginoides,King William Pine,Tree,30.0,7-10,S,LMH,SN,M,0,0, 
Athyrium filix-femina,"Lady Fern, Common ladyfern, Subarctic ladyfern, Asplenium ladyfern, Southern Lady Fern, Tatting Fer",Fern,0.6,3-8,M,LMH,FS,M,1,2,2
Athyrium rubripes, ,Fern,0.1,-, ,LMH,FS,MWe,1,0, 
Atriplex argentea expansa,Silverscale Saltbush,Annual,0.6,-, ,LM,N,M,2,0, 
Atriplex confertifolia,"Shadscale, Shadscale saltbush",Shrub,1.8,6-9, ,LM,N,DM,4,1,0
Atriplex hastata,Hastate Orach,Annual,0.8,-, ,LM,N,DM,3,0, 
Atriplex lapathifolia, ,Annual,0.9,-, ,LM,N,DM,3,0, 
Atriplex powellii,Powell's Saltweed,Annual,1.5,-, ,LM,N,DM,2,0, 
Atriplex semibaccata,"Australian Saltbush. Australian saltbush, Creeping saltbush",Shrub,0.5,9-11,F,LMH,N,DM,2,0,3
Atriplex serenana,"Bractscale, Davidson's bractscale",Annual,3.0,7-10, ,LM,N,DM,2,0, 
Atropa bella-donna,"Deadly Nightshade, Belladonna",Perennial,0.9,6-9, ,LM,FSN,M,0,3, 
Attalea butyracea,Wine Palm,Tree,20.0,10-12,M,LMH,N,DM,4,0,5
Attalea funifera,"Bahia Piassava, Conquilla Nut, Piassaba Palm",Tree,15.0,10-12,M,LMH,N,DM,1,0,4
Attalea maripa,"Inaja, Maripa Palm",Tree,15.0,10-12,M,LMH,SN,M,3,2,5
Attalea speciosa,"Babassu, American Oil Palm, Motacu, Motacuchi",Tree,30.0,10-12,S,LMH,N,M,4,2,5
Aubrieta deltoidea,"Aubretia, Lilacbush, False Rockcress",Perennial,0.2,4-9,M,LM,SN,DM,0,0, 
Aurinia saxatilis,"Golden Alyssum, Basket of gold",Perennial,0.3,4-10,M,LMH,N,DM,0,0, 
Avena abyssinica,Abyssinian Oat,Annual,0.0,-, ,LMH,N,DM,2,0, 
Avena orientalis,Hungarian Oat,Annual,0.0,-, ,LMH,N,DM,3,1, 
Avena sativa,"Oats, Common oat",Annual,0.9,0-0, ,LMH,N,DM,3,3,4
Averrhoa carambola,"Carambola, Star Fruit",Tree,8.0,10-12,S,LM,N,M,4,2,2
Azadirachta indica,Neem,Tree,15.0,10-12,F,MH,SN,DM,2,4,5
Azolla filiculoides,"Azolla, Pacific mosquitofern",Perennial,0.1,0-0,F,LMH,SN,Wa,0,0, 
Bacopa monnieri,"Herb of Grace, Brahmi, Smooth Water Hyssop",Perennial,0.3,8-11,F,LMH,SN,MWe,3,4,1
Baillonella toxisperma,"African Pearwood, False Shea Butternut",Tree,50.0,10-12,F,LMH,SN,M,3,3,4
Balanites aegyptiaca,"Desert Date. Desert date, Soapberry tree",Tree,6.0,10-12,S,LMH,N,MWe,3,2,3
Bambusa atra,Clumping Bamboo. Long pipe bamboo.,Bamboo,8.0,10-12,F,LMH,N,MWe,2,0,3
Bambusa bambos,Giant Thorny Bamboo,Bamboo,30.0,10-12,F,MH,SN,M,3,3,5
Bambusa nutans,"Nodding Bamboo, Mai bong",Bamboo,12.0,9-10,F,LMH,SN,M,2,0,4
Bambusa polymorpha,"Burmese bamboo, Jama Betua",Bamboo,12.0,9-12,F,LMH,SN,M,2,0,4
Bambusa vulgaris,Common Bamboo,Bamboo,20.0,9-12,F,LMH,SN,M,3,2,4
Barbarea orthoceras,American Yellowrocket,Perennial,0.5,0-0, ,LMH,SN,M,2,0,0
Beckmannia syzigachne,American Sloughgrass,Perennial,1.5,-, ,LMH,SN,MWeWa,2,0, 
Berberis canadensis,"Allegheny Barberry, American barberry",Shrub,1.8,4-8,M,LMH,SN,DM,3,2,1
Bidens aurea,Arizona beggarticks,Perennial,1.0,7-10, ,LMH,N,M,1,0, 
Billardiera longiflora,Appleberry,Climber,2.4,7-10,S,LM,SN,M,2,0, 
Bixa orellana,"Annatto (Lipstick Plant, Urucum, Colorau, Achiote )",Tree,5.0,10-12,F,LM,SN,M,3,3,4
Blighia sapida,"Akee, ackee apple or ayee",Tree,20.0,10-12,F,MH,N,M,3,2,3
Borassus aethiopum,"African Fan Palm, Palmyra Palm",Tree,20.0,10-12,S,LMH,N,M,4,2,3
Borassus akeassii,African Fan Palm,Tree,10.0,10-12,S,LMH,N,DM,4,2,3
Borojoa patinoi,Borojo,Tree,8.0,10-12,M,LMH,FS,M,4,2,0
Boscia senegalensis,"Aizen, Boscia",Shrub,8.0,10-12,M,LMH,FSN,M,4,2,3
Bowdichia virgilioides,Alcornoco,Tree,20.0,10-12,F,LMH,N,DM,0,2,4
Brahea dulcis,Apak Palm,Tree,7.0,8-11,S,LMH,N,DM,1,0, 
Brassica carinata,Abyssinian Cabbage,Annual,1.0,9-12,F,LMH,SN,M,4,2,3
Bromelia karatas,"Ananas pingouin, Karatas, Camburito",Perennial,3.0,10-12,F,LMH,N,M,3,2,2
Bromelia pinguin,Pinuela. Pinguin,Perennial,1.0,9-12,F,LMH,SN,DM,3,0,2
Bromus rigidus,Ripgut Brome,Annual,1.0,6-9, ,LMH,N,DM,1,0, 
Brosimum alicastrum,Breadnut. Maya nut,Tree,30.0,10-12,M,LMH,SN,M,3,2,3
Brosimum guianense,Bastard Breadnut,Tree,25.0,10-12,F,LMH,SN,DM,1,2,5
Buchanania lanzan,"Almondette, Charoli Nut",Tree,12.0,10-12,M,LMH,N,DM,4,2,3
Buglossoides arvensis,"Field Gromwell, Corn gromwell",Annual,0.5,6-10, ,LMH,SN,M,1,1,0
Bulbinella hookeri,Maori Onion,Bulb,0.7,7-10, ,LM,SN,DM,1,0, 
Bunchosia armeniaca,Ameixa Do Peru, ,0.0,-, ,LMH,SN,M,1,0, 
Bunium bulbocastanum,"Pig Nut, Earth-nut",Perennial,0.6,4-8, ,LMH,N,M,4,1,0
Cacalia atriplicifolia,Pale indian plantain,Perennial,1.8,0-0, ,LMH,FS,M,2,1,2
Calliandra calothyrsus,"Red Calliandra, Powderpuff, Kaliandra",Shrub,6.0,10-12,F,LMH,SN,M,0,0,5
Callicarpa americana,"American Beautyberry, Beautyberry, French Mulberry, American Beautyberry",Shrub,1.8,7-10,S,M,SN,M,2,2, 
Calotropis gigantea,"Giant Milkweed, Crown Flower, Giant Calotrope, Swallow-wort",Tree,5.0,10-12,F,LMH,N,DM,2,3,4
Calotropis procera,"Auricula Tree, Dead Sea Apple, Sodom Apple",Shrub,4.0,8-11,M,LMH,SN,DM,1,3,4
Camassia scilloides,Atlantic Camas,Bulb,0.6,6-9, ,LMH,SN,M,3,0, 
Campanula fenestrellata,Adriatic Bellflower,Perennial,0.2,5-9,M,LM,SN,M,4,0, 
Campanula garganica,Adriatic Bellflower,Perennial,0.2,4-8, ,LM,N,M,3,0, 
Campanula portenschlagiana,Adria Bellflower,Perennial,0.3,3-7,F,LM,SN,M,3,0,3
Canarium schweinfurtii,African elemi,Tree,30.0,10-12,M,LMH,N,M,3,3,3
Canna edulis,"Achira, Indian shot",Perennial,3.0,7-10, ,LMH,N,M,3,0, 
Caragana gerardiana, ,Shrub,1.0,4-8, ,LMH,N,M,0,0, 
Caragana microphylla,Littleleaf Peashrub,Shrub,2.0,4-9,F,LM,N,M,0,0,3
Carapa guianensis,Andiroba,Tree,35.0,10-12,F,LMH,FSN,MWe,0,4,4
Cardamine hirsuta,Hairy Bittercress,Annual,0.3,4-8, ,LMH,SN,M,3,0,1
Cardamine rotundifolia,"American Water Cress, American bittercress",Perennial,0.3,5-9, ,LMH,SN,MWeWa,2,0, 
Carpinus caroliniana,"American Hornbeam, Blue Beech, Ironwood, American Hornbeam",Tree,12.0,3-9,S,LMH,SN,M,1,1, 
Caryocar brasiliense,"Pequi, Souari nut",Tree,10.0,10-12,S,LMH,N,DM,4,2,2
Cassiope tetragona,White Arctic Mountain Heather,Shrub,0.3,3-7, ,LM,S,DM,0,0, 
Castanea dentata,American Sweet Chestnut,Tree,30.0,4-8, ,LMH,SN,DM,3,1,3
Casuarina torulosa,Forest Oak,Tree,15.0,8-11, ,LMH,N,DM,0,0,3
Catharanthus roseus,"Madagascar Periwinkle, Jasmine, Cayenne Old Maid Periwinkle",Perennial,0.7,9-12,F,LMH,SN,M,1,4,1
Cecropia peltata,"Trumpet Tree, Snakewood, Congo pump, Wild pawpaw, Pop-a-gun",Tree,20.0,9-12,F,LMH,N,M,3,3,5
Cedrus atlantica,"Atlas Deodar, Atlantic cedar",Tree,25.0,5-9,M,LMH,N,DM,0,2,3
Celosia argentea cristata,"Common Cockscomb, Crested Celosia",Annual,0.5,9-12,F,LMH,SN,DM,4,3,1
Chamaedaphne calyculata,Leather Leaf,Shrub,0.8,6-9, ,LMH,SN,M,1,1, 
Chamaemelum nobile,"Chamomile, Roman chamomile",Perennial,0.2,4-8, ,LMH,SN,DM,2,5,4
Chenopodium polyspermum,"All-Seed, Manyseed goosefoot",Annual,0.9,0-0, ,LMH,N,M,2,0, 
Chimonobambusa marmorea,Kan-Chiku,Bamboo,1.5,5-9,F,LMH,SN,M,1,0, 
Chimonobambusa quadrangularis,Square Bamboo,Bamboo,3.0,5-9, ,LMH,S,M,2,0, 
Chrysopogon zizanioides,"Vetiver, Vetiver Root, Khus Khus",Perennial,1.8,7-11,F,LM,SN,MWe,2,2,4
Chusquea quila,Argentinian quila,Bamboo,5.0,6-9, ,LMH,S,M,2,0, 
Cimicifuga racemosa (Actaea racemosa),"Black Cohosh, Black Snakeroot, Bugbane",Perennial,1.5,4-10,M,LMH,S,M,1,4, 
Claytonia megarhiza,Alpine Spring Beauty,Perennial,0.2,4-8, ,LM,N,M,3,0, 
Cleome gynandra,"African Spider Flower, Spiderwisp",Annual,1.3,8-12, ,LM,N,DM,0,2,0
Clitoria mariana,"Atlantic Pigeonwings, Butterfly Pea",Perennial Climber,0.8,6-9,M,LM,SN,DM,0,0,3
Coelopleurum gmelini, ,Perennial,1.0,-, ,LMH,N,M,2,0, 
Colchicum autumnale,"Autumn Crocus, Meadow Saffron,",Bulb,0.2,6-9,M,LMH,SN,M,0,3, 
Colocasia esculenta,"Taro, Elephant Ears Taro, Dasheen, Eddo",Perennial,1.0,9-11,M,LMH,SN,MWe,4,2,1
Combretum imberbe,"Leadwood Tree, Ivory tree",Tree,10.0,10-12,S,LMH,N,M,2,2,4
Convolvulus erubescens,"Australian Bindweed, Pinkflower bindweed",Perennial Climber,2.0,0-0, ,LM,SN,DM,0,1, 
1 2 3 4 5 6 7 8 9 10,1,2,3,4,5,6,7,8,9,10,
Copernicia prunifera,"Brazilian Wax Palm, Carnauba Palm, Carnauba Wax",Tree,12.0,10-12,S,LMH,N,M,3,3,4
Corallorhiza odontorhiza,Autumn Coralroot,Perennial,0.4,-, ,LMH,SN,DM,0,2, 
Coronilla scorpioides,"Annual Scorpion Vetch, Yellow crownvetch",Annual,0.4,6-9, ,L,N,M,0,1, 
Corylus americana,American Hazel,Tree,3.0,4-8, ,LMH,SN,M,3,1,2
Cotoneaster acuminatus,Acuminate cotoneaster,Shrub,4.0,4-8, ,LMH,SN,DM,0,0, 
Coula edulis,African Walnut,Tree,20.0,10-12,M,LMH,SN,M,3,0,4
Crambe abyssinica,"Abyssinian Kale, Crambe",Annual,1.0,10-12, ,LMH,SN,M,1,0,4
Crataegus altaica,Altai Mountain Thorn,Tree,6.0,4-8, ,LMH,SN,MWe,3,2, 
Crataegus anomala,Arnold hawthorn,Shrub,5.0,4-8, ,LMH,SN,MWe,3,2,3
Crataegus arnoldiana,Arnold Hawthorn,Tree,7.0,5-9, ,LMH,SN,DMWe,5,2,0
Crataegus azarolus,Azarole,Tree,10.0,5-9,M,LMH,SN,MWe,4,2, 
Crinum asiaticum,Asian Poison Bulb,Bulb,1.2,7-10, ,LMH,N,M,0,1, 
Croton tiglium,"Croton Oil Plant. Croton, Purging croton.",Tree,7.0,10-12,M,LMH,N,DM,0,3,2
Cupressus arizonica,Arizona Cypress,Tree,25.0,6-9,M,LMH,N,DM,0,0, 
Cyclanthera pedata,"Achocha, Caihua, Caygua, Cayua, Korila, Wild Cucumber",Annual,4.5,9-11,F,LMH,SN,M,3,4,1
Cyclospermum leptophyllum,"Slender Celery, Marsh parsley",Annual,0.7,0-0, ,LMH,SN,M,1,0, 
Cymbopogon citratus,"Lemon Grass, Citronella grass",Perennial,1.5,10-12,F,LMH,N,DM,3,4,2
Cymopterus longipes,Longstalk Spring Parsley,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Cymopterus purpureus,Purple springparsley,Perennial,0.0,0-0, ,LMH,SN,M,1,0, 
Cyperus cephalotes,"Bhada, Flat Sedges, Nut Sedges or Umbrella Sedge.",Perennial,0.3,10-12,F,LMH,N,WeWa,0,1,2
Cyrtanthus breviflorus,Fire Lily,Bulb,0.3,8-11, ,L,N,MWe,1,0, 
Cyrtomium fortunei,Asian netvein hollyfern,Fern,0.5,5-9, ,LM,FSN,M,0,2, 
Dactyladenia barteri,Monkey Fruit,Tree,10.0,10-12,M,LMH,N,M,0,2,4
