Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Dudleya pulverulenta,"Chalk Lettuce, Chalk dudleya",Perennial,0.0,7-10, ,LMH,SN,M,2,0, 
Durio dulcis,"Durian Marangang, Merangang, Red Durian, Tutong, Lahong",Tree,30.0,11-12,M,LMH,N,M,4,0,2
Durio zibethinus,Durian,Tree,30.0,10-12,M,LMH,N,M,5,1,2
Dyera costulata,Hill Jelutong,Tree,50.0,10-12,M,LMH,N,M,0,1,4
Dysoxylum acutangulum,Membalo,Tree,40.0,10-12,S,LM,N,M,0,0,4
Dysoxylum fraserianum,"Australian rosewood, rose-mahogany, rosewood, turnipwood.",Tree,30.0,10-12,S,LMH,N,M,0,0,4
Dysoxylum spectabile, ,Tree,0.0,-, ,LMH,SN,M,0,1, 
Dysphania anthelmintica,Wormseed,Annual/Perennial,1.0,10-12,M,LMH,N,M,2,4,2
Edgeworthia gardneri,Nepalese Paper Bush,Shrub,2.0,7-10, ,LMH,SN,M,0,0, 
Erophila verna,Whitlow Grass,Annual,0.2,-, ,LMH,SN,DM,1,1, 
Gaylussacia ursina,Bear Huckleberry,Shrub,1.8,5-9, ,LMH,SN,M,2,0, 
Gigantochloa albociliata,Clumping bamboo,Bamboo,12.0,10-11,F,LMH,SN,M,3,0,3
Helenium hoopesii,"Owls Claws, Orange Sneezeweed",Perennial,0.9,4-8,M,LMH,SN,M,1,1, 
Lagarostrobus colensoi, ,Tree,0.0,7-10, ,LM,S,M,0,0, 
Lagarostrobus franklinii,Huon Pine,Tree,15.0,7-10,S,LM,S,M,2,0, 
Lepidothamnus intermedius,Yellow Silver Pine,Tree,10.0,7-10,S,LM,S,M,0,0, 
Litchi chinensis,"Lychee, Litchi",Tree,12.0,10-12,S,MH,SN,M,5,2,2
Lobelia inflata,Indian Tobacco,Annual,0.6,-, ,LMH,SN,M,0,3, 
Lonchocarpus nicou,"Barbasco, timbo, cube",Climber,10.0,10-12,M,LMH,SN,M,0,0,4
Lonchocarpus urucu,"Barbasco, timbo urucu",Climber,12.0,10-12,M,LMH,SN,M,0,0,4
Microcachrys tetragona, ,Shrub,0.2,7-10,S,LMH,SN,M,2,0, 
Moringa stenopetala,"African horseradish tree, cabbagetree",Tree,9.0,10-12,M,LMH,SN,DM,4,3,4
Nageia nagi,"Nagi, Nagi Podocarpus, Broadleaf Podocarpus",Tree,25.0,9-11,M,LMH,SN,M,1,0, 
Nageia wallichiana,Nageia,Tree,20.0,9-12,M,LMH,FSN,M,0,2,4
Pachyrhizus ahipa,"Ahipa, Yam bean",Perennial,0.5,0-0, ,LM,N,M,3,0, 
Paraderris elliptica,Derris,Climber,16.0,10-12,M,LMH,SN,M,0,2,4
Phaseolus polystachios,Thicket Bean. Wild bean,Climber,3.0,6-10,F,LMH,SN,M,2,0,3
Podocarpium podocarpum, ,Perennial,1.2,-, ,LMH,N,M,1,0, 
Podocarpium podocarpum fallax, ,Perennial,1.0,-, ,LMH,N,M,1,1, 
Podocarpium podocarpum japonicum, ,Perennial,1.2,-, ,LMH,N,M,2,1, 
Potentilla fruticosa,"Shrubby Cinquefoil, Potentilla",Shrub,1.2,2-6,M,LMH,SN,M,1,1, 
Prumnopitys taxifolia,Matai,Tree,25.0,8-11,S,LMH,SN,M,2,0, 
Pseudowintera axillaris,Heropito,Shrub,7.5,-, ,LMH,SN,M,0,1, 
Pueraria montana lobata,Kudzu Vine,Perennial Climber,10.0,5-9,F,LMH,N,M,4,5,4
Sesbania herbacea,"Colorado River Hemp, Bigpod sesbania",Annual,3.0,0-0, ,LMH,SN,M,0,0,0
Sphenostylis stenocarpa,African Yam Bean,Perennial Climber,2.0,10-12,F,LM,N,M,4,0,0
Stenotaphrum secundatum,"Buffalo Grass, St. Augustine Grass, St. Augustinegrass",Perennial,0.2,7-12,S,LMH,FSN,DMWe,0,0,4
Symplocarpus foetidus,Skunk Cabbage,Perennial,0.5,4-8, ,LMH,SN,MWe,2,3, 
Thaumatococcus daniellii,"Sweet Prayer Plant, Katemfe",Perennial,2.0,10-12,F,MH,FSN,M,4,0,3
1 2 3 4,1,2,3,4,,,,,,,
Thelypteris palustris,"Marsh Fern, Eastern marsh fern",Fern,0.8,4-8,F,LMH,SN,MWe,1,1, 
Vigna hosei,Sarawak Bean,Perennial Climber,1.0,10-12,F,LMH,SN,MWe,0,0,4
Vigna unguiculata unguiculata,Black-Eyed Pea,Annual Climber,4.0,10-12,F,LMH,SN,DM,4,2,2
Weigela japonica, ,Shrub,5.0,5-9, ,LMH,SN,M,0,1, 
Wikstroemia sikokiana, ,Shrub,2.0,8-11, ,LMH,SN,M,0,0, 
Wisteria floribunda,Japanese Wisteria,Climber,8.0,5-9,M,LMH,N,M,2,0,2
Yucca aloifolia,"Spanish Bayonet, Aloe yucca, Dagger Plant, Yucca, Spanish Bayonet",Tree,7.5,8-10,S,LMH,SN,DM,3,1, 
Yucca gigantea,"Spineless yucca, Izote",Tree,6.0,9-11,F,LMH,SN,DM,3,0,2
1 2 3 4,1,2,3,4,,,,,,,
