Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Persoonia linearis, ,Shrub,5.0,8-11, ,LM,N,DM,2,0, 
Persoonia mollis, ,Shrub,1.8,-, ,LM,N,DM,2,0, 
Persoonia oxycocceoides, ,Shrub,1.0,-, ,LM,N,DM,2,0, 
Persoonia pinifolia,Pin-Leaf Geebung,Shrub,3.5,8-11, ,LM,N,DM,2,0, 
Persoonia rigida, ,Shrub,0.0,-, ,LM,N,DM,2,0, 
Persoonia subvelutina, ,Shrub,4.5,-, ,LM,N,DM,2,0, 
Petasites albus,Butterbur,Perennial,0.6,4-8,F,LMH,FSN,M,2,1, 
Petasites frigidus,"Sweet Coltsfoot, Arctic sweet coltsfoot, Arrowleaf sweet coltsfoot, Golden Palms Coltsfoot, Butterb",Perennial,0.2,6-10,F,LMH,FSN,MWe,2,1, 
Petasites hybridus,"Butterbur, Pestilence wort",Perennial,1.0,4-8,F,LMH,FSN,MWe,0,3, 
Petasites hyperboreus,Arctic Sweet Coltsfoot,Perennial,0.2,4-8,F,LMH,FSN,MWe,2,1, 
Petasites japonicus,"Sweet Coltsfoot, Japanese sweet coltsfoot, Butterbur",Perennial,0.6,5-9,F,LMH,FSN,MWe,3,2,1
Petasites palmatus,"Sweet Butterbur, Golden Palms Coltsfoot, Sweet Coltsfoot, Butterbur",Perennial,0.4,6-10,F,LMH,FSN,MWe,2,1, 
Petasites saggitatus,Arrowleaf Sweet Coltsfoot,Perennial,0.2,-,F,LMH,FSN,MWe,2,1, 
Petasites speciosa, ,Perennial,0.0,-,F,LMH,FSN,MWe,2,0, 
Petasites vitifolius,Arctic sweet coltsfoot,Perennial,0.6,0-0,F,LMH,FSN,MWe,1,0, 
Peteria scoparia,Rush peteria,Perennial,0.3,0-0, ,LMH,SN,M,1,0, 
Petiveria alliacea,Guinea Hen Weed,Perennial,1.0,9-12,F,LMH,SN,M,0,4,3
Petroselinum crispum,Parsley,Biennial,0.6,0-0,M,LMH,SN,M,4,4, 
Petroselinum crispum tuberosum,Hamburg Parsley,Biennial,0.6,-, ,LMH,SN,M,4,3, 
Petroselinum segetum,Corn Caraway,Biennial,1.0,-, ,LMH,SN,M,1,0, 
Peucedanum cervaria, ,Perennial,1.5,5-9, ,LMH,N,M,0,1, 
Peucedanum japonicum, ,Perennial,0.6,-, ,LMH,SN,M,1,2, 
Peucedanum multivittatum, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Peucedanum officinale,Hog's Fennel,Perennial,1.2,-, ,LMH,N,M,0,2, 
Peucedanum oreoselinum, ,Perennial,1.0,4-8, ,LMH,N,M,0,1, 
Peucedanum ostruthium,Masterwort,Perennial,1.2,4-8, ,LMH,SN,M,2,2, 
Peucedanum palustre,"Marsh Hog's Fennel, Hogfennel",Biennial,1.5,5-9, ,LMH,SN,MWe,1,1, 
Peucedanum praeruptorum,Qian Hu,Perennial,0.8,-, ,LMH,SN,M,0,2, 
Peucedanum terebinthaceum, ,Perennial,0.6,-, ,LMH,SN,M,1,0, 
Peumus boldus,"Boldu, Boldo",Tree,6.0,8-11,S,LM,SN,DM,2,3, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Pfaffia paniculata,Pfaffia,Climber,1.0,10-12,F,LMH,N,DM,0,4,0
Phacelia ramosissima,Branching Phacelia,Perennial,0.0,-, ,LMH,SN,M,1,1, 
Phacelia tanacetifolia,"Fiddleneck, Lacy phacelia",Annual,0.6,0-0, ,LMH,N,M,0,0, 
Phalaris arundinacea,"Canary Grass, Reed canarygrass, Gardener's Garter Grass, Ribbon Grass",Perennial,1.5,4-9,F,LMH,SN,DMWe,0,0,0
Phalaris canariensis,"Canary Grass, Annual canarygrass",Annual,1.0,5-9, ,LMH,N,MWe,2,0,0
Phalaris minor,"Small Canary Grass, Littleseed canarygrass",Annual,1.2,5-9, ,LMH,N,MWe,1,0,0
Phaseolus coccineus,"Runner Bean, Scarlet runner",Perennial,3.0,10-12,F,LMH,N,M,4,0,2
Phaseolus lunatus,"Lima Bean, Sieva bean",Perennial Climber,0.0,10-12, ,LMH,N,M,2,1,2
Phaseolus polystachios,Thicket Bean. Wild bean,Climber,3.0,6-10,F,LMH,SN,M,2,0,3
Phaseolus vulgaris,"French Bean, Kidney bean",Annual,2.0,2-11, ,LMH,N,M,3,2,2
Phellodendron amurense,"Amur Cork Tree, Chinese Corktree",Tree,12.0,3-8,M,LMH,N,M,1,3, 
Phellodendron amurense sachalinense, ,Tree,12.0,3-7, ,LMH,N,M,0,0, 
Phellodendron chinense,Chinese Cork Tree,Tree,10.0,4-8, ,LMH,N,M,0,3, 
Phellodendron lavallei,Lavalle corktree,Tree,10.0,5-9, ,LMH,N,M,1,0, 
Philadelphus coronarius,"Mock Orange, Sweet mock orange",Shrub,4.0,4-8,F,LMH,SN,M,0,0, 
Philadelphus delavayi, ,Shrub,4.0,5-9, ,LMH,SN,M,0,0, 
Philadelphus lewisii,"Mock Orange, Lewis' mock orange",Shrub,3.6,4-8, ,LMH,SN,M,0,1, 
Philadelphus microphyllus,Littleleaf Mock Orange,Shrub,1.2,5-9, ,LMH,SN,DM,1,0, 
Philadelphus pubescens,Hoary mock orange,Shrub,5.0,5-9, ,LMH,SN,M,0,0, 
Philadelphus purpurascens, ,Shrub,4.0,5-9, ,LMH,SN,DM,0,0, 
Philadelphus x virginalis,Mock Orange,Shrub,3.0,5-8,M,LMH,SN,M,0,0, 
Phillyrea latifolia, ,Tree,8.0,6-9,S,LMH,SN,DM,1,1, 
Phleum pratense,Timothy,Perennial,1.0,4-8, ,LMH,SN,M,0,1,0
Phlomis fruticosa,"Jerusalem Sage, Shrubby Jerusalem sage",Shrub,1.3,4-7,M,LMH,N,DM,0,0, 
Phlomis lychnitis,Lamwick Plant,Shrub,0.5,7-10, ,LMH,N,DM,1,0, 
Phlomis russeliana,Jerusalem Sage,Perennial,1.0,5-9,M,LMH,SN,DM,0,0, 
Phlomis samia, ,Perennial,1.0,6-9, ,LMH,SN,DM,0,0, 
Phlomis tuberosa,Tuberous Jerusalem sage,Perennial,1.5,5-9, ,LMH,N,DM,2,0, 
Phlomis umbrosa, ,Perennial,1.0,6-9, ,LMH,N,DM,0,2, 
Phlox divaricata,Wild blue phlox,Perennial,0.5,4-9,M,LM,FSN,M,0,0,3
Phlox nivalis,"Pine phlox, Trailing phlox",Perennial,0.3,6-9,M,LM,SN,DM,0,0,3
Phlox paniculata,"Garden Phlox, Fall phlox, Perennial Phlox, Tall Phlox, Summer Phlox",Perennial,1.2,4-9,M,LMH,SN,M,0,0, 
Phlox stolonifera,Creeping phlox,Perennial,0.3,4-9,M,LMH,FSN,M,0,0,3
Phlox subulata,Moss phlox,Perennial,0.1,4-9,F,LM,N,DM,0,0,3
Phoenix canariensis,Canary Island Date Palm,Tree,12.0,8-11,S,LMH,N,DM,3,0,2
Phoenix dactylifera,Date Palm,Tree,25.0,8-12,S,LMH,N,DM,5,2,3
Phoenix reclinata,Senegal Date Palm,Tree,6.0,9-11,M,LM,N,DM,1,0,0
Phoenix sylvestris,"Wild Date Plum, India Date Palm",Tree,15.0,9-11,S,LMH,SN,M,1,0, 
Phoradendron leucarpum,"False Mistletoe, Oak mistletoe",Shrub,1.0,5-9,S,LMH,SN,M,0,1, 
Phormium cookianum,Wharariki,Perennial,1.2,7-10, ,LMH,SN,MWe,2,0,0
Phormium tenax,"New Zealand Flax, Coastal Flax, New Zealand Hemp",Perennial,3.0,8-10,F,LMH,SN,MWe,2,0,0
Photinia arbutifolia,Christmas Berry,Tree,6.0,8-11, ,LMH,SN,DM,2,1, 
Photinia arguta, ,Shrub,4.0,-, ,LMH,SN,M,1,0, 
Photinia bodinieri, ,Tree,15.0,8-11, ,LMH,SN,M,1,0, 
Photinia davidiana, , ,6.0,-,F,LMH,SN,M,0,0, 
Photinia glabra,"Japanese Photinia, Red Top, Red Leaf Photinia,",Shrub,6.0,7-10,M,LMH,SN,M,1,1, 
Photinia parvifolia, ,Shrub,3.0,5-9, ,LMH,SN,M,1,0, 
Photinia serratifolia,"Taiwanese photinia , Chinese Photinia",Shrub,8.0,6-10,M,LMH,SN,M,0,1, 
Photinia villosa,Oriental photinia,Shrub,5.0,4-8, ,LMH,SN,M,1,0, 
Photinia x fraseri,"Red Tip Photinia, Fraser Photinia",Shrub,3.0,7-9,M,LM,SN,DM,0,0, 
Phragmites australis,"Common Reed, American common reed, Hybrid common reed, European common reed, Subtropical common re",Perennial,3.6,4-10,F,LMH,SN,MWeWa,5,2,4
Phryma leptostachya,"Lopseed, American lopseed",Perennial,0.4,0-0, ,LMH,S,M,0,1, 
Phyla nodiflora,"Frogfruit, Turkey tangle fogfruit",Perennial,0.2,9-11, ,LMH,N,DM,1,2, 
Phyllanthus emblica,"Emblica, Indian Gooseberry",Shrub,15.0,10-12,S,LMH,N,DM,3,5,2
Phyllocladus alpinus,Alpine Celery Pine,Shrub,9.0,7-10,S,LMH,SN,M,0,0, 
Phyllocladus aspleniifolius,Celery Top Pine,Tree,10.0,8-11,S,LMH,SN,M,0,0, 
Phyllocladus trichomanoides,"Tanekaha, Celery pine",Tree,8.0,8-11,S,LMH,SN,M,0,1, 
Phyllospadix scouleri,"Surf Grass, Scouler's surfgrass",Perennial,0.1,0-0, ,LMH,N,WeWa,2,0, 
Phyllospadix torreyi,"Sea Grass, Torrey's surfgrass",Perennial,2.0,0-0, ,LMH,N,WeWa,2,0, 
Phyllostachys angusta,Stone Bamboo,Bamboo,5.0,7-10,M,LMH,SN,M,3,0,2
Phyllostachys arcana,Half-Black Bamboo,Bamboo,6.0,7-10, ,LMH,SN,M,3,0, 
Phyllostachys aurea,"Golden Bamboo, Fishpole Bamboo",Bamboo,6.0,6-11,F,LMH,S,M,5,0,0
Phyllostachys aureosulcata,Yellow-Groove Bamboo,Bamboo,6.0,5-9, ,LMH,SN,M,4,0,1
Phyllostachys bambusoides,"Madake, Japanese timber bamboo",Bamboo,8.0,6-9, ,LMH,S,M,4,1,3
Phyllostachys bissetii, ,Bamboo,5.0,4-8, ,LMH,SN,M,0,0, 
Phyllostachys dulcis,Sweetshoot Bamboo,Bamboo,7.0,7-10,F,LMH,SN,M,4,0,2
Phyllostachys edulis,"Moso-Chiku, Tortoise shell bamboo",Bamboo,8.0,6-10, ,LMH,S,M,4,1,0
Phyllostachys flexuosa,"Zig-Zag Bamboo, Drooping timber bamboo",Bamboo,6.0,5-9, ,LMH,S,M,3,0,2
Phyllostachys glauca, ,Bamboo,5.0,0-0, ,LMH,FSN,M,3,0,3
Phyllostachys iridescens, ,Bamboo,5.0,-, ,LMH,FSN,M,3,0, 
Phyllostachys makinoi,"Kei-Chiku, Makino bamboo",Bamboo,6.0,7-10, ,LMH,SN,M,3,0, 
Phyllostachys meyeri,Meyer Bamboo,Bamboo,5.0,7-10,F,LMH,SN,M,0,0, 
Phyllostachys nidularia,"Big-Node Bamboo, Broom bamboo",Bamboo,6.0,6-9, ,LMH,SN,M,5,0,4
Phyllostachys nigra,"Black Bamboo, Kuro-Chiku",Bamboo,7.5,7-10,F,LMH,S,M,4,3,0
Phyllostachys nigra henonis,Ha-Chiku,Bamboo,6.0,6-9, ,LMH,S,M,4,3, 
Phyllostachys nigra punctata,Kurodake,Bamboo,6.0,6-9, ,LMH,S,M,4,3, 
Phyllostachys nuda, ,Bamboo,5.0,7-10, ,LMH,SN,M,4,0,2
Phyllostachys parvifolia, ,Bamboo,6.0,-, ,LMH,SN,M,3,0, 
Phyllostachys praecox,Violet Bamboo,Bamboo,6.0,6-10, ,LMH,FSN,M,3,0,3
Phyllostachys propinqua, ,Bamboo,6.0,7-10, ,LMH,FSN,M,3,0, 
Phyllostachys purpurata, ,Bamboo,0.0,-, ,LMH,FSN,M,3,0, 
Phyllostachys rubromarginata,Reddish bamboo,Bamboo,8.0,7-10,F,LMH,SN,M,3,0,2
Phyllostachys sulphurea,"Ougon-Kouchiku, Sulphur bamboo",Bamboo,6.0,6-9, ,LMH,SN,DM,0,0, 
Phyllostachys sulphurea viridis,Kou-Chiku,Bamboo,4.0,6-9, ,LMH,SN,DM,4,0,3
Phyllostachys viridiglaucescens,Greenwax golden bamboo,Bamboo,6.0,6-9, ,LMH,S,M,4,0,1
Phyllostachys vivax,"Giant Timber Bamboo, Running giant bamboo",Bamboo,10.0,7-10,F,LMH,S,M,3,0,2
Physaliastrum echinatum, ,Perennial,0.6,-, ,LMH,SN,M,1,0, 
Physalis acutifolia,Sharp-Leaf Ground Cherry,Annual,0.0,0-0, ,LMH,SN,M,2,0,0
Physalis alkekengi,"Winter Cherry, Strawberry groundcherry,Ground Cherry, Chinese Lantern",Perennial,0.3,6-9,F,LMH,SN,M,2,2, 
Physalis alkekengi franchetii,Winter Cherry,Perennial,0.5,5-9, ,LMH,SN,M,2,2, 
Physalis angulata,Cutleaf Ground Cherry,Annual,0.8,0-0, ,LMH,SN,M,3,1,0
Physalis angustifolia,Coastal groundcherry,Perennial,0.0,0-0, ,LMH,N,M,2,0, 
Physalis arenicola,Cypresshead groundcherry,Perennial,0.0,0-0, ,LMH,N,M,2,0, 
Physalis carpenteri,Carpenter's groundcherry,Annual,0.0,0-0, ,LMH,N,M,2,0, 
Physalis caudella,Southwestern groundcherry,Perennial,0.0,0-0, ,LMH,N,M,2,0, 
Physalis crassifolia,Yellow nightshade groundcherry,Perennial,0.3,0-0, ,LMH,N,DM,2,0, 
Physalis foetens, ,Annual,0.6,-, ,LMH,N,M,2,0, 
Physalis foetens neomexicana, ,Annual,0.6,-, ,LMH,N,DM,2,0, 
Physalis greenei, ,Annual,0.3,-, ,LMH,N,DM,2,0, 
Physalis hederaefolia cordifolia,Ground Cherry,Perennial,0.3,-, ,LMH,SN,DM,2,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Physalis heterophylla,"Clammy Ground Cherry, Rowell's groundcherry",Perennial,0.9,7-10, ,LMH,SN,DM,3,1,0
Physalis ixocarpa,Tomatillo,Annual,1.2,7-10, ,LMH,SN,DM,4,0, 
Physalis lanceolata,"Ground Cherry, Sword groundcherry",Perennial,0.4,0-0, ,LMH,SN,DM,2,1, 
Physalis latiphysa,Broadleaf groundcherry, ,0.0,0-0, ,LMH,N,M,2,0, 
Physalis macrophysa,"Bladder Ground Cherry, Longleaf groundcherry",Perennial,1.5,0-0, ,LMH,N,M,2,0, 
Physalis minima,"Sunberry, Pygmy groundcherry",Annual,0.5,0-0, ,LMH,SN,DM,3,1, 
Physalis missouriensis,Missouri groundcherry,Annual,1.0,0-0, ,LMH,N,M,2,0, 
Physalis obscura, ,Annual,1.0,-, ,LMH,SN,M,2,0, 
Physalis peruviana,"Goldenberry, Peruvian groundcherry",Perennial,1.2,10-12, ,LMH,SN,M,5,1,0
Physalis philadelphica,"Wild Tomatillo, Mexican groundcherry",Annual,0.6,6-9, ,LMH,SN,M,4,1, 
Physalis pruinosa,Strawberry Tomato,Annual,0.6,4-8, ,LMH,SN,DM,3,0, 
Physalis pubescens,"Ground Cherry, Husk tomato",Annual,0.5,10-12, ,LMH,SN,DM,4,1,0
Physalis pumila,"Prairie Ground Cherry, Dwarf groundcherry",Perennial,0.3,0-0, ,LMH,N,M,2,0, 
Physalis subglabrata,Longleaf groundcherry,Perennial,1.5,4-8, ,LMH,SN,DM,2,0, 
Physalis variovestita,Field groundcherry, ,0.0,0-0, ,LMH,N,M,2,0, 
Physalis virginiana,Virginia Ground Cherry,Perennial,0.6,6-9, ,LMH,SN,M,2,1,0
Physalis virginiana sonorae, ,Perennial,0.0,-, ,LMH,SN,DM,2,0, 
Physalis viscosa,"Sticky Ground Cherry, Starhair groundcherry",Perennial,0.6,0-0, ,LM,SN,DM,4,2,0
Physalis wrightii,Sharpleaf groundcherry,Annual,1.0,0-0, ,LMH,N,M,2,0, 
Physocarpus opulifolius,"Ninebark, Common ninebark, Atlantic ninebark, Ninebark",Shrub,3.0,3-7,M,LMH,N,M,0,1, 
Phytelephas aequatorialis,"Vegetable ivory, Corozo, Ivory palm",Tree,12.0,10-12,M,LMH,SN,M,2,0,4
Phytelephas macrocarpa,"Vegetable Ivory, Tagua, Nut Palm, Ivory nut palm",Tree,3.5,10-12,S,LMH,N,M,2,0,4
Phyteuma japonicum, ,Perennial,1.0,-, ,LMH,SN,M,2,0, 
Phyteuma orbiculare,Roundheaded Rampion,Perennial,0.5,-, ,LMH,N,DM,2,0, 
Phyteuma spicatum,Spiked Rampion,Perennial,0.7,-, ,LMH,SN,M,2,0, 
Phytolacca acinosa,Indian Poke,Perennial,1.5,7-10, ,LMH,SN,M,2,3, 
Phytolacca americana,"Pokeweed, American pokeweed, Garnet, Pigeon Berry, Poke",Perennial,2.0,4-8,F,LMH,SN,M,3,3,2
Phytolacca dioica,Bella Sombra,Tree,4.0,8-11, ,LMH,SN,M,2,0, 
Phytolacca dodecandra,"Endod, Pokeberry",Shrub,4.0,10-12,M,LMH,FSN,DM,2,3,4
Phytolacca esculenta, ,Perennial,1.0,5-9, ,LMH,SN,M,2,2, 
Picea abies,Norway Spruce,Tree,30.0,2-7,F,LMH,N,MWe,2,1,4
Picea asperata,Chinese Spruce,Tree,40.0,-,M,LMH,N,DM,2,0, 
Picea brachytyla,Sargent Spruce,Tree,40.0,7-10,F,LMH,N,M,2,0, 
Picea breweriana,"Weeping Spruce, Brewer spruce",Tree,15.0,5-9,S,LMH,N,M,2,0, 
Picea engelmannii,"Mountain Spruce, Engelmann spruce",Tree,20.0,3-7,M,LMH,N,MWe,2,2, 
Picea glauca,"White Spruce, Black Hills Spruce, Canadian Spruce",Tree,15.0,2-6,F,LMH,N,MWe,2,2,3
Picea glehnii,Sakhalin Spruce,Tree,30.0,4-7,F,LMH,N,MWe,2,0, 
Picea jezoensis,Yezo Spruce,Tree,35.0,-,M,LMH,N,M,2,1, 
Picea mariana,"Black Spruce, Swamp Spruce",Tree,20.0,3-5,S,LMH,N,MWe,2,2, 
Picea omorika,Serbian Spruce,Tree,25.0,4-7,F,LMH,N,MWe,2,0, 
Picea orientalis,Caucasian Spruce,Tree,20.0,4-7,F,LMH,SN,M,2,0, 
Picea pungens,"Blue Spruce, Colorado Spruce",Tree,20.0,3-7,M,LMH,N,DM,2,0, 
Picea purpurea,Purple-Coned Spruce,Tree,45.0,4-7,M,LMH,N,M,2,0, 
Picea rubens,Red Spruce,Tree,30.0,6-7,F,LMH,N,M,2,1, 
Picea sitchensis,Sitka Spruce,Tree,50.0,6-7,F,LMH,N,MWe,2,2, 
Picea smithiana,Morinda Spruce,Tree,30.0,6-9,S,LMH,N,M,2,0, 
Picrasma excelsa,Jamaican Quassia,Tree,20.0,10-12,M,LM,N,M,2,4,4
Picrasma quassioides,Nigaki,Tree,10.0,5-9, ,LMH,SN,M,1,2, 
Picris echioides,Bristly Ox-Tongue,Annual/Biennial,0.9,5-9, ,LMH,N,DM,2,0, 
Picris hieracioides,Hawkweed Ox-Tongue,Biennial/Perennial,0.9,5-9, ,LMH,N,DM,2,1,0
Picrorhiza kurroa,Kuru,Perennial,0.0,-, ,LMH,SN,M,0,3, 
Picrorhiza scrophulariiflora,Hu Huang Lian,Perennial,0.1,-, ,LMH,SN,M,0,3, 
Pieris japonica,"Lily Of The Valley Bush, Japanese pieris, Japanese Andromeda, Lily of the Valley Shrub, Japanese Pie",Shrub,4.0,4-7,S,LMH,FSN,M,0,0, 
Pilosella officinarum,Mouse-Ear Hawkweed,Perennial,0.2,4-8, ,LMH,N,DM,0,3, 
Pimelea arenaria, ,Shrub,0.2,8-11, ,LM,N,DM,1,0, 
Pimelea axiflora, ,Shrub,3.5,8-11, ,LM,N,DM,0,0, 
Pimelea ligustrina, ,Shrub,2.5,8-11, ,LM,N,DM,0,0, 
Pimelea microcephala,Mallee Riceflower,Shrub,4.5,8-11, ,LM,N,DM,1,0,2
Pimelea pauciflora,Poison Pimelea,Shrub,3.0,8-11, ,LM,N,DM,0,0, 
Pimelea prostrata, ,Shrub,0.1,8-11, ,LM,N,DM,1,0, 
Pimpinella anisum,"Aniseed (Saunf - Hindi), Anise burnet saxifrage",Annual,0.5,7-10, ,LM,N,DM,4,3, 
Pimpinella diversifolia, ,Perennial,0.9,-, ,LMH,SN,M,0,1, 
Pimpinella major,"Greater Burnet Saxifrage, Hollowstem burnet saxifrage",Perennial,0.8,4-8, ,LMH,SN,M,1,2, 
Pimpinella saxifraga,"Burnet Saxifrage, Solidstem burnet saxifrage",Perennial,1.0,4-8, ,LMH,SN,DM,2,2, 
Pinckneya pubens,"Bitter Bark, Fevertree, Pinckneya",Shrub,6.0,8-9,M,LMH,S,M,0,1, 
Pinellia pedatisecta,Hu Zhang,Corm,0.2,5-9, ,LMH,SN,M,0,2, 
Pinellia ternata,"Ban Xia, Crowdipper",Corm,0.2,5-9, ,LMH,SN,M,1,3, 
Pinellia tripartita, ,Corm,0.5,5-9, ,LMH,SN,M,0,1, 
Pinguicula vulgaris,"Butterwort, Common butterwort",Perennial,0.1,3-7, ,LMH,N,We,1,2, 
Pinus albicaulis,White-Bark Pine,Tree,20.0,4-8,S,LM,N,DM,4,2,3
Pinus aristata,Bristle-Cone Pine,Tree,12.0,4-7,S,LM,N,DM,2,2, 
Pinus armandii,"Chinese White Pine, Armand pine",Tree,15.0,6-9,M,LM,N,DM,4,2,2
Pinus ayacahuite,Mexican White Pine,Tree,55.0,6-9, ,LM,N,DM,2,2, 
Pinus banksiana,Jack Pine,Tree,12.0,2-7,F,LM,N,DM,2,2, 
Pinus brutia,"Calabrian pine, Turkish pine",Tree,30.0,7-11,F,LMH,N,DM,2,3,3
Pinus bungeana,"Lace-Bark Pine, Bunge's pine",Tree,10.0,4-7,S,LM,N,DM,3,2, 
Pinus californiarum, ,Tree,10.0,8-11, ,LM,N,DM,1,2, 
Pinus caribaea,Caribbean Pine. Caribbean pitch pine,Tree,30.0,10-12,F,LM,N,DM,2,2,3
Pinus cembra,"Swiss Stone Pine, Swiss Pine, Arolla Pine",Tree,15.0,3-7,S,LMH,SN,DM,4,2,2
Pinus cembra sibirica,Siberian Pine,Tree,30.0,1-6,S,LM,N,DM,4,2,3
Pinus cembroides,"Mexican Pine Nut, Pinyon Pine",Tree,8.0,5-8,S,LM,N,DM,4,2,4
Pinus cembroides orizabensis,Mexican Pine Nut,Tree,15.0,7-10,S,LM,N,DM,4,2,3
Pinus contorta,"Beach Pine, Lodgepole pine, Bolander beach pine, Beach pine, Sierra lodgepole pine, Yukon pine, Shor",Tree,15.0,1-7,F,LM,N,DMWe,3,2, 
Pinus contorta latifolia,Lodgepole Pine,Tree,15.0,6-9,F,LM,N,DMWe,0,0, 
Pinus coulteri,"Big-Cone Pine, Coulter pine",Tree,18.0,8-10,M,LMH,N,DM,4,2, 
Pinus culminicola,Cerro Potosi Pinyon,Tree,5.0,6-9, ,LM,N,DM,2,2, 
Pinus densiflora,Japanese Red Pine,Tree,15.0,3-7,M,LM,N,DM,2,2, 
Pinus discolor,Border pinyon,Tree,15.0,7-10, ,LM,N,DM,3,2, 
Pinus echinata,Short-Leaf Pine,Tree,35.0,6-8,S,LM,N,DM,2,2, 
Pinus edulis,"Rocky Mountain Piñon, Twoneedle pinyon, Nut Pine, Pinyon Pine, Rocky Mountain Pinyon Pine, Singlelea",Tree,15.0,5-8,S,LM,N,DM,4,2,3
Pinus elliottii,Slash Pine,Tree,25.0,10-12,F,LMH,N,MWe,2,2,3
Pinus flexilis,"Limber Pine, Rocky Mountain White Pine",Tree,25.0,4-7,M,LM,N,DM,3,2,3
Pinus gerardiana,Chilghoza Pine,Tree,25.0,6-9,S,LMH,N,DM,3,2,3
Pinus halepensis,Aleppo Pine,Tree,15.0,8-11,M,LM,N,DM,2,2, 
Pinus henryi, ,Tree,25.0,6-9, ,LM,N,DM,2,2, 
Pinus jeffreyi,Jeffrey Pine,Tree,25.0,5-8,M,LM,N,DM,3,2,3
Pinus johannis,Johann's pine,Tree,10.0,7-10, ,LM,N,DM,3,2, 
Pinus koraiensis,"Korean Nut Pine, Chinese pinenut",Tree,20.0,4-7,M,LM,N,DM,4,2,3
Pinus lambertiana,Sugar Pine,Tree,75.0,6-9,F,LM,N,DM,3,2, 
Pinus leiophylla,"Smooth-Leaf Pine, Chihuahuan pine",Tree,30.0,8-11, ,LM,N,DM,2,2, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Pinus massoniana,Chinese Red Pine,Tree,25.0,6-9, ,LM,N,DM,2,2, 
Pinus merkusii,"Sumatran pine, Merkus Pine",Tree,50.0,10-12,F,LMH,N,DM,1,2,3
Pinus monophylla,"Single Leaf Piñon, Single Leaf PinyonPine, Stone Pine, Pine Pinyon",Tree,10.0,6-8,S,LM,N,DM,4,2,5
Pinus montezumae,Montezuma Pine,Tree,20.0,8-11, ,LM,N,DM,1,2, 
Pinus monticola,Western White Pine,Tree,60.0,4-8,F,LM,N,DM,2,2, 
Pinus mugo,"Dwarf Mountain Pine, Mugo pine, Mountain Pine",Tree,4.5,2-7,S,LM,N,DM,1,2, 
Pinus muricata,Bishop's Pine,Tree,20.0,7-10,F,LM,N,DM,2,2, 
Pinus nelsonii, ,Tree,9.0,7-10, ,LM,N,DM,2,2, 
Pinus nigra,"Austrian Pine, Black Pine",Tree,30.0,3-7,F,LMH,N,DM,1,2, 
Pinus nigra laricio,Corsican Pine,Tree,30.0,5-9,F,LMH,N,DM,1,2,0
Pinus oocarpa,"Oocarpa Pine, Pino amarillo",Tree,20.0,10-12,F,LM,N,DM,1,2,3
Pinus palustris,"Pitch Pine, Longleaf pine, Southern Pine",Tree,30.0,7-10,S,LM,N,DM,1,2, 
Pinus parviflora,"Japanese White Pine, Five-needle pine",Tree,15.0,4-7,M,LM,N,DM,4,2, 
Pinus patula,Mexican Weeping Pine,Tree,50.0,7-10, ,LM,N,DM,1,2,0
Pinus pinaster,Maritime Pine,Tree,20.0,7-10,F,LM,N,DM,2,2,0
Pinus pinea,"Italian Stone Pine, Umbrella Pine, Stone Pine",Tree,10.0,7-11,M,LM,N,DM,4,2,4
Pinus ponderosa,"Ponderosa Pine, Washoe pine",Tree,25.0,4-8,M,LM,N,DM,3,2, 
Pinus pumila,Dwarf Siberian Pine,Shrub,3.0,0-0,S,LM,N,DM,3,2,3
Pinus pungens,"Prickle Pine, Table Mountain pine",Tree,15.0,5-9,S,LM,N,DM,1,2, 
Pinus quadrifolia,"Parry Piñon, Parry's Pinyon Pine, Four-leaved Pinyon",Tree,15.0,5-8,S,LM,N,DM,4,2, 
Pinus radiata,Monterey Pine,Tree,65.0,3-11,F,LM,N,DM,1,2,0
Pinus remota,Paper-Shell Piñon,Shrub,7.0,7-10, ,LM,N,DM,3,2,3
Pinus resinosa,Red Pine,Tree,35.0,3-7,M,LM,N,DM,1,2, 
Pinus rigida,"Northern Pitch Pine, Pitch pine",Tree,15.0,4-7,M,LM,N,DM,1,2, 
Pinus roxburghii,Chir Pine,Tree,40.0,8-11, ,LM,N,DM,2,2, 
Pinus sabiniana,"Digger Pine, California foothill pine, Bull Pine, Gray Pine, Digger Pine",Tree,25.0,8-10,F,LMH,N,DM,4,2, 
Pinus serotina,Pond Pine,Tree,30.0,7-9,M,LM,N,DM,1,2, 
Pinus strobiformis,Southwestern White Pine,Tree,25.0,7-10,M,LM,N,DM,2,2, 
Pinus strobus,"White Pine, Eastern white pine",Tree,20.0,3-7,F,LM,N,DM,2,3, 
Pinus sylvestris,"Scot's Pine, Scotch Pine",Tree,25.0,3-7,F,LM,SN,DMWe,2,3, 
Pinus tabuliformis,"Chinese Red Pine, Southern Chinese pine",Tree,20.0,6-8,M,LM,N,DM,1,2, 
