Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Carpinus betulus,"Hornbeam, European hornbeam, Common Hornbeam, European Hornbeam",Tree,25.0,5-7,M,LMH,FSN,M,0,2, 
Carpinus caroliniana,"American Hornbeam, Blue Beech, Ironwood, American Hornbeam",Tree,12.0,3-9,S,LMH,SN,M,1,1, 
Carpinus cordata, ,Tree,15.0,4-8,S,LMH,SN,M,0,0, 
Carpinus laxiflora, ,Tree,15.0,4-8, ,LMH,SN,M,0,0, 
Carpobrotus acinaciformis,Hottentot Fig,Perennial,0.1,8-11, ,L,N,DM,2,0, 
Carpobrotus aequilaterus,Sea Fig,Perennial,0.2,7-10, ,LM,N,DM,2,0, 
Carpobrotus deliciosus,Sweet Hottentot Fig,Perennial,0.2,7-10, ,LMH,SN,M,2,0, 
Carpobrotus edulis,"Hottentot Fig,",Perennial,0.1,7-10, ,L,N,DM,2,2,2
Carpobrotus glaucescens,Pigface,Perennial,0.3,8-11, ,LMH,SN,DM,0,0, 
Carpobrotus modestus,Inland Pigface,Perennial,0.2,8-11, ,LMH,SN,DM,0,0, 
Carpobrotus rossii,Karkalla,Perennial,0.2,8-11, ,LMH,SN,DM,0,0, 
Carpobrotus virescens,Coastal Pigface,Perennial,0.5,8-11, ,LMH,SN,DM,0,0, 
Carthamus lanatus,Distaff Thistle,Annual,0.6,6-10, ,LM,N,DM,1,1,1
Carthamus tinctorius,Safflower | Koosumbha | Hoang-tchi,Annual,1.0,-, ,LM,N,DM,4,3, 
Carum carvi,Caraway,Biennial,0.6,3-9, ,LMH,SN,M,4,3,1
Carya aquatica,Water Hickory,Tree,20.0,5-9,S,LMH,N,M,1,0, 
Carya buckleyi,Black hickory,Tree,10.0,5-9,S,LMH,N,M,2,0, 
Carya carolinae-septentrionalis,"Southern Shagbark, Southern shagbark hickory",Tree,20.0,0-0,S,LMH,N,M,2,0, 
Carya cathayensis,Chinese Hickory,Tree,18.0,5-9,S,LMH,N,M,3,0,3
Carya cordiformis,"Bitternut, Bitternut hickory, Swamp Hickory",Tree,25.0,4-9,S,LMH,N,M,3,1, 
Carya floridana,Scrub Hickory,Tree,20.0,-, ,LMH,N,DM,2,0, 
Carya glabra,"Sweet Pignut, Pignut hickory, Broom Hickory, Pignut Hickory",Tree,30.0,4-9,S,LMH,N,DM,3,0, 
Carya glabra megacarpa,Coastal Pignut Hickory,Tree,30.0,4-8,S,LMH,N,M,3,0, 
Carya hybrids,Hybrid and neohybrid hickories,Tree,40.0,4-11,M,LMH,N,DM,4,3,3
Carya illinoinensis,Pecan,Tree,50.0,5-9,M,LMH,N,M,4,1,2
Carya laciniosa,Shellbark Hickory,Tree,30.0,5-9,S,LMH,N,M,3,1,3
Carya myristiciformis,Nutmeg Hickory,Tree,30.0,8-11,S,LMH,N,M,2,0, 
Carya ovalis,Sweet Pignut,Tree,30.0,5-9,S,LMH,N,M,3,0, 
Carya ovata,Shagbark Hickory,Tree,30.0,4-8,S,LMH,N,DM,3,1,4
Carya pallida,Sand Hickory,Tree,30.0,5-9,S,LMH,N,M,3,1, 
Carya texana,Black Hickory,Tree,15.0,5-9,S,LMH,N,M,2,0, 
Carya tomentosa,"Mockernut,White Heart Hickory, Mockernut Hickory",Tree,30.0,4-9,M,LMH,N,DM,3,1, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Carya x laneyi, ,Tree,20.0,4-8,S,LMH,N,M,3,0, 
Caryocar brasiliense,"Pequi, Souari nut",Tree,10.0,10-12,S,LMH,N,DM,4,2,2
Caryocar nuciferum,Souari Nut. Butter Nut,Tree,45.0,10-12,M,LMH,N,M,4,2,2
Caryocar villosum,Piquia,Tree,30.0,10-12,S,LMH,N,M,3,0,2
Caryodendron orinocense,"Taccy Nut, Nuez de Barinas",Tree,25.0,10-12,F,LMH,N,M,3,1,2
Caryota urens,"Jaggary Palm, Toddy Palm, Fishtail Wine Palm",Tree,12.0,9-12,M,LMH,FSN,M,4,2,4
Casimiroa edulis,"White Sapote, Mexican Apple",Tree,16.0,8-11,M,LMH,N,M,5,3,2
Cassia fistula,"Golden Shower, Purging Cassia, Golden Chain Tree, Indian Laburnum",Tree,18.0,9-11,S,LMH,N,M,1,4,2
Cassia grandis,"Coral shower, Horse Cassia",Tree,25.0,10-12,F,LMH,N,M,1,2,2
Cassia leiandra,Marimari,Tree,10.0,9-11,F,MH,N,MWe,4,0,2
Cassia sieberiana,West African Laburnum,Tree,15.0,10-12,M,LMH,N,DM,1,4,2
Cassinia fulvida, ,Shrub,2.0,8-11, ,LMH,SN,DM,0,0, 
Cassiope tetragona,White Arctic Mountain Heather,Shrub,0.3,3-7, ,LM,S,DM,0,0, 
Cassythia glabella,Devil's Twine,Climber,0.0,-, ,LMH,SN,M,0,1, 
Castanea alnifolia,Bush Chinkapin,Shrub,1.0,6-9, ,LMH,N,DM,3,0,2
Castanea crenata,Japanese Chestnut,Tree,9.0,4-8, ,LMH,SN,DM,3,0, 
Castanea dentata,American Sweet Chestnut,Tree,30.0,4-8, ,LMH,SN,DM,3,1,3
Castanea henryi, ,Tree,25.0,5-9, ,LMH,SN,DM,3,0, 
Castanea mollissima,Chinese Chestnut,Tree,25.0,4-8,M,LMH,SN,DM,3,2,3
Castanea ozarkensis,Ozark Chinkapin,Tree,18.0,5-9, ,LMH,SN,DM,3,0, 
Castanea pumila,"Chinquapin, Ozark chinkapin",Shrub,4.0,4-8,S,LMH,N,DM,4,1,2
Castanea pumila ashei,Chinquapin,Shrub,5.0,6-9, ,LMH,N,DM,4,1,2
Castanea sativa,"Sweet Chestnut, European chestnut",Tree,30.0,5-7,M,LMH,N,DM,5,2,5
Castanea seguinii,Chinese Chinquapin,Tree,10.0,5-9,M,LMH,N,DM,3,0, 
Castanea species,Chestnut Hybrids,Tree,30.0,4-9,F,LMH,SN,DM,4,2,4
Castanea x neglecta,Chinknut,Shrub,4.0,4-8,S,LMH,N,DM,3,0,3
Castanopsis acuminatissima,"Castanopsis chestnut, White oak",Tree,25.0,10-12,F,LMH,N,M,3,0,3
Castanopsis cuspidata,Japanese Chinquapin,Tree,25.0,6-9, ,MH,S,M,2,0, 
Castanopsis delavayi, ,Tree,15.0,7-10, ,MH,S,M,2,0, 
Castanopsis hystrix, ,Tree,30.0,-, ,MH,S,M,2,0, 
Castanopsis inermis,"Braided Chestnut, Berangan",Tree,20.0,10-12,F,LMH,SN,M,3,0,1
Castanopsis javanica,"Spiny oak, Java chinkapin tree",Tree,25.0,10-12,M,LMH,SN,M,2,0,2
Castanopsis orthacantha, ,Tree,20.0,7-10, ,MH,S,M,2,0, 
Castanopsis sclerophylla, ,Tree,0.0,-, ,MH,S,M,2,1, 
Castanopsis tibetana, ,Tree,0.0,-, ,MH,S,M,2,0, 
Castanopsis tribuloides, ,Tree,8.0,-, ,MH,S,M,2,0, 
Castanospermum australe,Moreton Bay Chestnut,Tree,25.0,8-12,S,LMH,N,M,4,1,3
Castilla elastica,Panama Rubber Tree. Mastate blanco,Tree,40.0,10-12,F,LMH,N,M,2,0,3
Castilla ulei,Caucho Negro,Tree,30.0,10-12,M,LMH,N,M,2,0,3
Castilleja linariaefolia,Wyoming Indian Paintbrush,Perennial,0.6,-, ,LMH,SN,M,1,2, 
Casuarina cristata,Belah,Tree,12.0,8-11,F,LMH,N,DM,0,0,3
Casuarina cunninghamiana,River She-Oak,Tree,18.0,8-11, ,LMH,N,DM,0,0,5
Casuarina equisetifolia,"She Oak, Common Ru, Australian Pine, Horsetail Casuarina",Tree,30.0,9-12,F,LMH,SN,DM,1,2,5
Casuarina glauca,"Swamp Oak, Gray sheoak",Tree,18.0,8-11, ,LM,N,DM,1,0,3
Casuarina littoralis,"She Oak, Black she-oak",Tree,8.0,8-11, ,LMH,N,DM,0,0,3
Casuarina oligodon,"She-oak, kilu",Tree,25.0,10-12,M,LMH,N,M,0,0,4
Casuarina torulosa,Forest Oak,Tree,15.0,8-11, ,LMH,N,DM,0,0,3
Casuarina verticillata,Drooping she-oak,Tree,10.0,8-11, ,LMH,N,DM,0,0,3
Catabrosa aquatica,Water WhirlGrass,Perennial,0.7,3-7, ,LMH,SN,WeWa,1,1, 
Catalpa bignonioides,"Indian Bean Tree, Southern catalpa",Tree,15.0,5-9,M,LMH,N,M,0,2, 
Catalpa bungei, ,Tree,10.0,5-9, ,LMH,SN,M,0,2, 
Catalpa ovata,Chinese Catalpa,Tree,10.0,5-9,F,LMH,N,M,1,1, 
Catalpa speciosa,"Shawnee Wood, Northern catalpa, Early Flowering Catalpa, Hardy Catalpa, Western Catalpa, Indian Ciga",Tree,15.0,4-9,F,LMH,N,M,0,0, 
Catharanthus roseus,"Madagascar Periwinkle, Jasmine, Cayenne Old Maid Periwinkle",Perennial,0.7,9-12,F,LMH,SN,M,1,4,1
Caucalis platycarpos,"Small Bur-Parsley, Carrot bur parsley",Annual,0.3,0-0, ,LMH,N,M,2,0, 
Caulanthus glaucus,Glaucous wild cabbage,Perennial,0.6,0-0, ,LMH,SN,M,1,0, 
Caulophyllum robustum,Papoose Root,Perennial,0.3,6-9, ,LM,FS,M,2,2, 
Caulophyllum thalictroides,"Papoose Root, Blue cohosh",Perennial,0.5,6-9, ,LM,FS,M,1,3, 
Cautleya spicata, ,Perennial,1.0,7-10, ,LM,SN,M,2,1, 
Cavendishia alatum, , ,0.0,-, ,LMH,SN,M,1,0, 
Ceanothus americanus,"New Jersey Tea, Wild Snowball",Shrub,1.2,4-9,F,LM,SN,DM,3,3,3
Ceanothus arboreus,"Catalina Mountain Lilac, Feltleaf ceanothus",Shrub,7.0,8-10,M,LM,SN,DM,0,0, 
Ceanothus cuneatus,"Buckbrush, Sedgeleaf buckbrush, Monterey ceanothus",Shrub,1.8,6-9,F,LM,SN,DM,2,1, 
Ceanothus divergens,"Cropleaf Ceanothus, Calistoga ceanothus",Shrub,1.5,7-10, ,LM,SN,DM,0,0, 
Ceanothus fendleri,Fendler's Ceanothus,Shrub,2.0,4-8,F,LM,SN,DM,2,1, 
Ceanothus impressus,Santa Barbara Ceanothus,Shrub,1.5,7-9,M,LM,SN,DM,0,0, 
Ceanothus integerrimus,Deer Brush,Shrub,4.0,6-9, ,LM,SN,DM,2,1, 
Ceanothus maritimus,Maritime Ceanothus,Shrub,1.0,7-10, ,LM,SN,DM,0,0, 
Ceanothus ovatus,Smaller Red-Root,Shrub,1.0,4-8, ,LM,SN,DM,2,1, 
Ceanothus prostratus,"Squaw Carpet, Prostrate ceanothus",Shrub,0.1,6-9, ,LM,SN,DM,0,0,3
Ceanothus purpureus,Hollyleaf Ceanothus,Shrub,2.0,7-10, ,LM,SN,DM,0,0, 
Ceanothus sanguineus,"Oregon Tea Tree, Redstem ceanothus",Shrub,2.0,4-8, ,LM,SN,DM,2,1, 
Ceanothus species, ,Shrub,2.0,5-9, ,LMH,SN,DM,0,0, 
Ceanothus thyrsiflorus,"Blue Brush, Blueblossom",Shrub,4.5,7-9,M,LM,SN,DM,0,0, 
Ceanothus velutinus,"Sticky Laurel, Snowbrush ceanothus, Hooker's ceanothus",Shrub,2.5,4-8, ,LM,SN,DM,2,2, 
Cecropia peltata,"Trumpet Tree, Snakewood, Congo pump, Wild pawpaw, Pop-a-gun",Tree,20.0,9-12,F,LMH,N,M,3,3,5
Cedrela fissilis,"Cedro, Cigar Box Tree",Tree,25.0,10-12,F,LMH,SN,M,0,2,4
Cedrela odorata,"Cedar Wood, West Indian Cedar, SpanishCedar, Cigar-box Cedar, Cedro Hembra",Tree,30.0,9-12,F,LMH,SN,M,1,2,4
Cedrelopsis grevei,"Katrafay, Kathrafay",Tree,22.0,10-12,S,LMH,N,DM,2,4,3
Cedronella canariensis,"Balm Of Gilead, Herb of gilead",Perennial,1.5,8-11, ,LMH,SN,M,2,0, 
Cedrus atlantica,"Atlas Deodar, Atlantic cedar",Tree,25.0,5-9,M,LMH,N,DM,0,2,3
Cedrus deodara,"Deodar, Deodar cedar",Tree,33.0,7-9,M,LMH,N,DM,0,2, 
Cedrus libani,Cedar Of Lebanon,Tree,30.0,5-8,S,LMH,N,DM,1,1, 
Ceiba aesculifolia,Pochote,Tree,25.0,10-12,M,LMH,N,DM,2,1,4
Ceiba pentandra,"Kapok Tree, Cotton Tree, Suma'ma",Tree,50.0,10-12,F,MH,N,DM,3,3,5
Celastrus angulatus, ,Climber,7.3,4-8,F,LMH,FSN,M,0,1, 
Celastrus dependens, ,Climber,0.0,7-10, ,LMH,SN,M,1,2, 
Celastrus flagellaris, ,Climber,7.5,4-8,F,LMH,SN,M,1,1, 
Celastrus orbiculatus,Oriental Bittersweet,Climber,12.0,4-8,F,LM,FSN,M,1,2,1
Celastrus scandens,"Climbing Bittersweet, American bittersweet",Climber,8.0,3-8,F,LMH,FSN,M,2,2, 
Celosia argentea cristata,"Common Cockscomb, Crested Celosia",Annual,0.5,9-12,F,LMH,SN,DM,4,3,1
Celtis australis,"Nettle Tree, European hackberry",Tree,20.0,5-9,M,LM,N,DM,3,2,0
Celtis boninensis, ,Tree,0.0,-, ,LM,N,DM,2,0, 
Celtis bungeana,Bunge's hackberry,Tree,10.0,4-8, ,LM,N,DM,2,0, 
Celtis caucasica,Caucasian hackberry,Tree,20.0,5-9, ,LM,N,DM,2,0, 
Celtis glycycarpa, ,Tree,0.0,-, ,LM,N,DM,2,0, 
Celtis jessoensis, ,Tree,15.0,5-9, ,LM,N,DM,2,0, 
Celtis koraiensis, ,Tree,12.0,4-8, ,LM,N,DM,2,0, 
Celtis laevigata,"Sugarberry, Netleaf hackberry, Texan sugarberry, Sugar Hackberry",Tree,18.0,5-10,M,LMH,N,DM,2,1,3
Celtis laveillei, ,Tree,0.0,-, ,LM,N,DM,2,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Carya x laneyi, ,Tree,20.0,4-8,S,LMH,N,M,3,0, 
Caryocar brasiliense,"Pequi, Souari nut",Tree,10.0,10-12,S,LMH,N,DM,4,2,2
Caryocar nuciferum,Souari Nut. Butter Nut,Tree,45.0,10-12,M,LMH,N,M,4,2,2
Caryocar villosum,Piquia,Tree,30.0,10-12,S,LMH,N,M,3,0,2
Caryodendron orinocense,"Taccy Nut, Nuez de Barinas",Tree,25.0,10-12,F,LMH,N,M,3,1,2
Caryota urens,"Jaggary Palm, Toddy Palm, Fishtail Wine Palm",Tree,12.0,9-12,M,LMH,FSN,M,4,2,4
Casimiroa edulis,"White Sapote, Mexican Apple",Tree,16.0,8-11,M,LMH,N,M,5,3,2
Cassia fistula,"Golden Shower, Purging Cassia, Golden Chain Tree, Indian Laburnum",Tree,18.0,9-11,S,LMH,N,M,1,4,2
Cassia grandis,"Coral shower, Horse Cassia",Tree,25.0,10-12,F,LMH,N,M,1,2,2
Cassia leiandra,Marimari,Tree,10.0,9-11,F,MH,N,MWe,4,0,2
Cassia sieberiana,West African Laburnum,Tree,15.0,10-12,M,LMH,N,DM,1,4,2
Cassinia fulvida, ,Shrub,2.0,8-11, ,LMH,SN,DM,0,0, 
Cassiope tetragona,White Arctic Mountain Heather,Shrub,0.3,3-7, ,LM,S,DM,0,0, 
Cassythia glabella,Devil's Twine,Climber,0.0,-, ,LMH,SN,M,0,1, 
Castanea alnifolia,Bush Chinkapin,Shrub,1.0,6-9, ,LMH,N,DM,3,0,2
Castanea crenata,Japanese Chestnut,Tree,9.0,4-8, ,LMH,SN,DM,3,0, 
Castanea dentata,American Sweet Chestnut,Tree,30.0,4-8, ,LMH,SN,DM,3,1,3
Castanea henryi, ,Tree,25.0,5-9, ,LMH,SN,DM,3,0, 
Castanea mollissima,Chinese Chestnut,Tree,25.0,4-8,M,LMH,SN,DM,3,2,3
Castanea ozarkensis,Ozark Chinkapin,Tree,18.0,5-9, ,LMH,SN,DM,3,0, 
Castanea pumila,"Chinquapin, Ozark chinkapin",Shrub,4.0,4-8,S,LMH,N,DM,4,1,2
Castanea pumila ashei,Chinquapin,Shrub,5.0,6-9, ,LMH,N,DM,4,1,2
Castanea sativa,"Sweet Chestnut, European chestnut",Tree,30.0,5-7,M,LMH,N,DM,5,2,5
Castanea seguinii,Chinese Chinquapin,Tree,10.0,5-9,M,LMH,N,DM,3,0, 
Castanea species,Chestnut Hybrids,Tree,30.0,4-9,F,LMH,SN,DM,4,2,4
Castanea x neglecta,Chinknut,Shrub,4.0,4-8,S,LMH,N,DM,3,0,3
Castanopsis acuminatissima,"Castanopsis chestnut, White oak",Tree,25.0,10-12,F,LMH,N,M,3,0,3
Castanopsis cuspidata,Japanese Chinquapin,Tree,25.0,6-9, ,MH,S,M,2,0, 
Castanopsis delavayi, ,Tree,15.0,7-10, ,MH,S,M,2,0, 
Castanopsis hystrix, ,Tree,30.0,-, ,MH,S,M,2,0, 
Castanopsis inermis,"Braided Chestnut, Berangan",Tree,20.0,10-12,F,LMH,SN,M,3,0,1
Castanopsis javanica,"Spiny oak, Java chinkapin tree",Tree,25.0,10-12,M,LMH,SN,M,2,0,2
Castanopsis orthacantha, ,Tree,20.0,7-10, ,MH,S,M,2,0, 
Castanopsis sclerophylla, ,Tree,0.0,-, ,MH,S,M,2,1, 
Castanopsis tibetana, ,Tree,0.0,-, ,MH,S,M,2,0, 
Castanopsis tribuloides, ,Tree,8.0,-, ,MH,S,M,2,0, 
Castanospermum australe,Moreton Bay Chestnut,Tree,25.0,8-12,S,LMH,N,M,4,1,3
Castilla elastica,Panama Rubber Tree. Mastate blanco,Tree,40.0,10-12,F,LMH,N,M,2,0,3
Castilla ulei,Caucho Negro,Tree,30.0,10-12,M,LMH,N,M,2,0,3
Castilleja linariaefolia,Wyoming Indian Paintbrush,Perennial,0.6,-, ,LMH,SN,M,1,2, 
Casuarina cristata,Belah,Tree,12.0,8-11,F,LMH,N,DM,0,0,3
Casuarina cunninghamiana,River She-Oak,Tree,18.0,8-11, ,LMH,N,DM,0,0,5
Casuarina equisetifolia,"She Oak, Common Ru, Australian Pine, Horsetail Casuarina",Tree,30.0,9-12,F,LMH,SN,DM,1,2,5
Casuarina glauca,"Swamp Oak, Gray sheoak",Tree,18.0,8-11, ,LM,N,DM,1,0,3
Casuarina littoralis,"She Oak, Black she-oak",Tree,8.0,8-11, ,LMH,N,DM,0,0,3
Casuarina oligodon,"She-oak, kilu",Tree,25.0,10-12,M,LMH,N,M,0,0,4
Casuarina torulosa,Forest Oak,Tree,15.0,8-11, ,LMH,N,DM,0,0,3
Casuarina verticillata,Drooping she-oak,Tree,10.0,8-11, ,LMH,N,DM,0,0,3
Catabrosa aquatica,Water WhirlGrass,Perennial,0.7,3-7, ,LMH,SN,WeWa,1,1, 
Catalpa bignonioides,"Indian Bean Tree, Southern catalpa",Tree,15.0,5-9,M,LMH,N,M,0,2, 
Catalpa bungei, ,Tree,10.0,5-9, ,LMH,SN,M,0,2, 
Catalpa ovata,Chinese Catalpa,Tree,10.0,5-9,F,LMH,N,M,1,1, 
Catalpa speciosa,"Shawnee Wood, Northern catalpa, Early Flowering Catalpa, Hardy Catalpa, Western Catalpa, Indian Ciga",Tree,15.0,4-9,F,LMH,N,M,0,0, 
Catharanthus roseus,"Madagascar Periwinkle, Jasmine, Cayenne Old Maid Periwinkle",Perennial,0.7,9-12,F,LMH,SN,M,1,4,1
Caucalis platycarpos,"Small Bur-Parsley, Carrot bur parsley",Annual,0.3,0-0, ,LMH,N,M,2,0, 
Caulanthus glaucus,Glaucous wild cabbage,Perennial,0.6,0-0, ,LMH,SN,M,1,0, 
Caulophyllum robustum,Papoose Root,Perennial,0.3,6-9, ,LM,FS,M,2,2, 
Caulophyllum thalictroides,"Papoose Root, Blue cohosh",Perennial,0.5,6-9, ,LM,FS,M,1,3, 
Cautleya spicata, ,Perennial,1.0,7-10, ,LM,SN,M,2,1, 
Cavendishia alatum, , ,0.0,-, ,LMH,SN,M,1,0, 
Ceanothus americanus,"New Jersey Tea, Wild Snowball",Shrub,1.2,4-9,F,LM,SN,DM,3,3,3
Ceanothus arboreus,"Catalina Mountain Lilac, Feltleaf ceanothus",Shrub,7.0,8-10,M,LM,SN,DM,0,0, 
Ceanothus cuneatus,"Buckbrush, Sedgeleaf buckbrush, Monterey ceanothus",Shrub,1.8,6-9,F,LM,SN,DM,2,1, 
Ceanothus divergens,"Cropleaf Ceanothus, Calistoga ceanothus",Shrub,1.5,7-10, ,LM,SN,DM,0,0, 
Ceanothus fendleri,Fendler's Ceanothus,Shrub,2.0,4-8,F,LM,SN,DM,2,1, 
Ceanothus impressus,Santa Barbara Ceanothus,Shrub,1.5,7-9,M,LM,SN,DM,0,0, 
Ceanothus integerrimus,Deer Brush,Shrub,4.0,6-9, ,LM,SN,DM,2,1, 
Ceanothus maritimus,Maritime Ceanothus,Shrub,1.0,7-10, ,LM,SN,DM,0,0, 
Ceanothus ovatus,Smaller Red-Root,Shrub,1.0,4-8, ,LM,SN,DM,2,1, 
Ceanothus prostratus,"Squaw Carpet, Prostrate ceanothus",Shrub,0.1,6-9, ,LM,SN,DM,0,0,3
Ceanothus purpureus,Hollyleaf Ceanothus,Shrub,2.0,7-10, ,LM,SN,DM,0,0, 
Ceanothus sanguineus,"Oregon Tea Tree, Redstem ceanothus",Shrub,2.0,4-8, ,LM,SN,DM,2,1, 
Ceanothus species, ,Shrub,2.0,5-9, ,LMH,SN,DM,0,0, 
Ceanothus thyrsiflorus,"Blue Brush, Blueblossom",Shrub,4.5,7-9,M,LM,SN,DM,0,0, 
Ceanothus velutinus,"Sticky Laurel, Snowbrush ceanothus, Hooker's ceanothus",Shrub,2.5,4-8, ,LM,SN,DM,2,2, 
Cecropia peltata,"Trumpet Tree, Snakewood, Congo pump, Wild pawpaw, Pop-a-gun",Tree,20.0,9-12,F,LMH,N,M,3,3,5
Cedrela fissilis,"Cedro, Cigar Box Tree",Tree,25.0,10-12,F,LMH,SN,M,0,2,4
Cedrela odorata,"Cedar Wood, West Indian Cedar, SpanishCedar, Cigar-box Cedar, Cedro Hembra",Tree,30.0,9-12,F,LMH,SN,M,1,2,4
Cedrelopsis grevei,"Katrafay, Kathrafay",Tree,22.0,10-12,S,LMH,N,DM,2,4,3
Cedronella canariensis,"Balm Of Gilead, Herb of gilead",Perennial,1.5,8-11, ,LMH,SN,M,2,0, 
Cedrus atlantica,"Atlas Deodar, Atlantic cedar",Tree,25.0,5-9,M,LMH,N,DM,0,2,3
Cedrus deodara,"Deodar, Deodar cedar",Tree,33.0,7-9,M,LMH,N,DM,0,2, 
Cedrus libani,Cedar Of Lebanon,Tree,30.0,5-8,S,LMH,N,DM,1,1, 
Ceiba aesculifolia,Pochote,Tree,25.0,10-12,M,LMH,N,DM,2,1,4
Ceiba pentandra,"Kapok Tree, Cotton Tree, Suma'ma",Tree,50.0,10-12,F,MH,N,DM,3,3,5
Celastrus angulatus, ,Climber,7.3,4-8,F,LMH,FSN,M,0,1, 
Celastrus dependens, ,Climber,0.0,7-10, ,LMH,SN,M,1,2, 
Celastrus flagellaris, ,Climber,7.5,4-8,F,LMH,SN,M,1,1, 
Celastrus orbiculatus,Oriental Bittersweet,Climber,12.0,4-8,F,LM,FSN,M,1,2,1
Celastrus scandens,"Climbing Bittersweet, American bittersweet",Climber,8.0,3-8,F,LMH,FSN,M,2,2, 
Celosia argentea cristata,"Common Cockscomb, Crested Celosia",Annual,0.5,9-12,F,LMH,SN,DM,4,3,1
Celtis australis,"Nettle Tree, European hackberry",Tree,20.0,5-9,M,LM,N,DM,3,2,0
Celtis boninensis, ,Tree,0.0,-, ,LM,N,DM,2,0, 
Celtis bungeana,Bunge's hackberry,Tree,10.0,4-8, ,LM,N,DM,2,0, 
Celtis caucasica,Caucasian hackberry,Tree,20.0,5-9, ,LM,N,DM,2,0, 
Celtis glycycarpa, ,Tree,0.0,-, ,LM,N,DM,2,0, 
Celtis jessoensis, ,Tree,15.0,5-9, ,LM,N,DM,2,0, 
Celtis koraiensis, ,Tree,12.0,4-8, ,LM,N,DM,2,0, 
Celtis laevigata,"Sugarberry, Netleaf hackberry, Texan sugarberry, Sugar Hackberry",Tree,18.0,5-10,M,LMH,N,DM,2,1,3
Celtis laveillei, ,Tree,0.0,-, ,LM,N,DM,2,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Chenopodium berlandieri,"Southern Huauzontle, Pitseed goosefoot, Nuttall's goosefoot, Bush's goosefoot, Zschack's goosefoot",Annual,1.2,0-0, ,LMH,N,M,2,0,1
Chenopodium bonus-henricus,Good King Henry,Perennial,0.3,4-8, ,LMH,N,M,4,2,1
Chenopodium botrys,"Jerusalem Oak, Jerusalem oak goosefoot",Annual,0.6,0-0, ,LMH,N,M,2,2, 
Chenopodium bushianum,Bush's goosefoot,Annual,0.6,0-0, ,LMH,N,M,2,0, 
Chenopodium californicum,California Goosefoot,Annual,0.6,-, ,LMH,N,DM,2,1, 
Chenopodium canihua, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Chenopodium capitatum,"Strawberry Blite, Blite goosefoot",Annual,0.6,4-8, ,LMH,N,M,3,1, 
Chenopodium cristatum,Crested Goosefoot,Annual,0.6,-, ,LMH,N,M,2,1, 
Chenopodium ficifolium,Fig-Leaved Goosefoot,Annual,0.9,4-8, ,LMH,N,M,2,0, 
Chenopodium foliosum,Leafy goosefoot,Annual,0.6,4-8, ,LMH,N,M,3,0, 
Chenopodium fremontii,"Goosefoot, Fremont's goosefoot, Pringle's goosefoot",Annual,0.6,0-0, ,LMH,N,M,2,0, 
Chenopodium giganteum,Tree Spinach,Annual,2.4,4-8, ,LMH,N,M,3,0, 
Chenopodium glaucum,Oak-Leaved Goosefoot,Annual,0.3,-, ,LMH,N,M,2,0, 
Chenopodium graveolens,Foetid Goosefoot,Annual,0.9,-, ,LMH,N,M,2,1, 
Chenopodium hybridum, ,Annual,1.5,-, ,LMH,N,M,2,1, 
Chenopodium incanum,Mealy Goosefoot,Annual,0.5,-, ,LMH,N,M,2,0, 
Chenopodium leptophyllum,Narrow Leaved Goosefoot,Annual,0.6,0-0, ,LMH,N,M,2,0,1
Chenopodium murale,Nettleleaf Goosefoot,Annual,0.6,0-0, ,LMH,N,M,2,0,1
Chenopodium nuttalliae,"Huauzontle, Nuttall's goosefoot",Annual,0.6,0-0, ,LMH,N,M,4,0, 
Chenopodium opulifolium,Seaport goosefoot,Annual,0.8,0-0, ,LMH,SN,M,2,0, 
Chenopodium overi,Over's goosefoot,Annual,0.8,0-0, ,LMH,N,M,2,0, 
Chenopodium pallidicaule,Cañihua,Annual,0.6,-, ,LMH,N,DM,3,0, 
Chenopodium polyspermum,"All-Seed, Manyseed goosefoot",Annual,0.9,0-0, ,LMH,N,M,2,0, 
Chenopodium pratericola,Desert Goosefoot,Annual,1.0,-, ,LMH,N,M,2,0, 
Chenopodium quinoa,"Quinoa, Goosefoot, Pigweed, Inca Wheat",Annual,1.5,10-12,F,LMH,N,M,5,0,2
Chenopodium rubrum,Red Goosefoot,Annual,0.6,-, ,LMH,N,M,2,0, 
Chenopodium schraderianum, ,Annual,1.2,-, ,LMH,N,M,2,1, 
Chenopodium simplex,Mapleleaf goosefoot,Annual,1.2,0-0, ,LMH,N,M,2,0,1
Chenopodium spp.,Perennial quinoa,Perennial,2.0,4-10,F,LMH,N,DM,5,3,2
Chenopodium stenophyllum, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Chenopodium suecicum, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Chenopodium urbicum,City goosefoot,Annual,0.6,0-0, ,LMH,N,M,2,0, 
Chenopodium virgatum, ,Annual,0.6,-, ,LMH,N,M,2,0, 
Chenopodium viride,"White Goosefoot, Pigweed",Annual,0.9,0-0, ,LMH,N,M,2,0, 
