Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Tricyrtis macropoda, ,Perennial,0.7,4-8, ,LM,SN,M,1,0, 
Trientalis europaea,"Chickweed Wintergreen, Arctic starflower",Perennial,0.3,0-0, ,LMH,SN,M,0,1, 
Trifolium bifidum,"Piñole Clover, Notchleaf clover",Annual,0.5,0-0, ,LMH,N,M,2,0, 
Trifolium ciliatum,Foothill Clover,Annual,0.5,-, ,LMH,N,M,2,0, 
Trifolium cyathiferum,Cup Clover,Annual,0.5,-, ,LMH,N,M,1,0, 
Trifolium dichotomum,Branched Indian Clover,Annual,0.6,-, ,LMH,N,M,2,0, 
Trifolium dubium,Suckling Clover,Annual,0.5,-, ,LMH,N,M,0,1, 
Trifolium fimbriatum,"Springbank Clover, Cows clover",Perennial,1.0,0-0, ,LMH,N,M,3,0, 
Trifolium fucatum,"Sour Clover, Bull clover",Annual,0.6,0-0, ,LMH,N,M,2,0, 
Trifolium fucatum virescens, ,Annual,0.6,-, ,LMH,N,M,2,0, 
Trifolium gracilentum,"Pin-Point Clover, Palmer's clover",Annual,0.6,0-0, ,LMH,N,M,2,0, 
Trifolium hybridum,Alsike Clover,Perennial,0.6,-, ,LMH,N,M,2,1, 
Trifolium incarnatum,Crimson Clover,Annual,0.5,3-9,M,LMH,N,M,2,0,4
Trifolium lupinaster,Lupine clover,Perennial,0.5,0-0, ,LMH,N,M,1,0, 
Trifolium macrocephalum,"Bighead Clover, Largehead clover",Perennial,0.3,4-8, ,LMH,N,M,1,0, 
Trifolium microcephalum,Smallhead Clover,Annual,0.6,-, ,LMH,N,M,1,0, 
Trifolium obtusiflorum,Clammy Clover,Annual,1.0,-, ,LMH,N,M,2,0, 
Trifolium ornithopodioides,"Birdsfoot Fenugreek, Bird clover",Annual/Perennial,0.2,0-0, ,LMH,N,MWe,1,0, 
Trifolium pratense,Red Clover,Perennial,0.6,5-9,M,LMH,N,M,3,3,4
Trifolium repens,"White Clover, Dutch Clover, Purple Dutch Clover, Shamrock, White Clover",Perennial,0.1,4-8,M,LMH,N,M,3,2,4
Trifolium subterraneum,Subterranean Clover,Annual,0.2,7-10, ,LMH,N,M,1,0,4
Trifolium tridentatum,Tomcat Clover,Annual,0.6,-, ,LMH,N,M,2,0, 
Trifolium variegatum,Whitetip Clover,Annual,1.0,-, ,LMH,N,M,1,0, 
Triglochin maritima,Sea Arrow Grass,Perennial,0.6,4-8, ,LMH,N,WeWa,2,0,0
Triglochin palustris,Marsh Arrow Grass,Perennial,0.5,4-8, ,LMH,N,WeWa,2,0, 
Triglochin procera,Water Ribbons,Perennial,0.6,-, ,LMH,N,WeWa,1,0, 
Trigonella caerulea,"Sweet Trefoil, Blue fenugreek",Annual,0.6,0-0, ,LMH,N,M,1,0, 
Trigonella corniculata,cultivated fenugreek,Annual,0.6,-, ,LMH,N,DM,1,1, 
Trigonella foenum-graecum,"Fenugreek, Sicklefruit fenugreek",Annual,0.6,5-9,F,LMH,N,DM,4,5, 
1 2 3 4,1,2,3,4,,,,,,,
Trigonella suavissima,Sweet Fenugreek,Annual,0.3,-, ,LMH,N,M,2,0, 
Trigonotis icumae, ,Perennial,0.2,-, ,LMH,SN,M,1,0, 
Trigonotis peduncularis, ,Annual/Biennial,0.2,-, ,LMH,SN,M,1,2, 
Trigonotis radicans, ,Perennial,0.2,-, ,LMH,SN,M,1,0, 
Trilisa odoratissima,"Vanilla Plant, Vanillaleaf",Perennial,1.0,0-0, ,LM,SN,M,1,1, 
Trillium erectum,"Beth Root - Indian Balm, Red trillium, Wakerobin, Purple Trillium",Perennial,0.4,4-9,S,LMH,FSN,M,2,3, 
Trillium grandiflorum,"White Trillium, Large Flower Trillium, White Trillium, Large Flower Wakerobin, Large Flowered Tril",Perennial,0.4,4-9,S,LMH,FSN,M,1,2, 
Trillium kamtschaticum, ,Perennial,0.3,4-8, ,LMH,FSN,M,1,2, 
Trillium ovatum,"Wakerobin, Pacific trillium, Oettinger's trillium, Hibberson's trillium",Perennial,0.4,4-8, ,LMH,FSN,M,1,1, 
Trillium pendulum, ,Perennial,0.3,-, ,LMH,FSN,M,0,1, 
Trillium sessile,Toadshade,Perennial,0.4,4-8, ,LMH,FSN,M,2,1, 
Trillium smallii, ,Perennial,0.4,4-8, ,LMH,FSN,M,1,0, 
Trillium tschonoskii, ,Perennial,0.2,4-8, ,LMH,FSN,M,1,2, 
Trillium undulatum,Painted Trillium,Perennial,0.2,4-8, ,LMH,FSN,M,1,1, 
Triodia irritans,Porcupine Grass,Perennial,0.3,-, ,LMH,SN,M,0,0, 
Triosteum perfoliatum,"Wild Coffee, Feverwort",Perennial,1.0,5-9, ,LM,SN,M,1,2, 
Triphasia trifolia,Lime Berry,Shrub,3.0,9-12, ,LMH,N,DM,2,1,4
Triplochiton scleroxylon,"Arere, Obeche, Samba",Tree,40.0,10-12,F,LMH,N,M,2,2,4
Tripsacum dactyloides,"Sesame Grass, Eastern gamagrass, Fakahatchee Grass",Perennial,2.5,7-11,M,LMH,N,M,2,0,0
Tripterygium wilfordii, ,Climber,12.0,8-11, ,LMH,SN,M,0,2, 
Trisetum spicatum,Spike Trisetum,Perennial,0.3,-, ,LMH,N,M,1,0, 
Triteleia grandiflora,"Wild Hyacinth, Largeflower triteleia, Howell's triteleia",Bulb,0.7,4-8, ,LM,N,DM,4,0, 
Triteleia hyacinthina,"Hyacinth Brodiaea, White brodiaea",Bulb,0.7,4-8, ,LM,N,DM,3,0, 
Triteleia ixioides,"Pretty Face, Cook's triteleia, Golden brodiaea",Bulb,0.6,6-9, ,LM,N,DM,3,0, 
Triteleia laxa,"Grassnut, Ithuriel's spear",Bulb,0.5,6-9, ,LMH,N,DM,4,0, 
Triteleia peduncularis,"Longray Tripletlily, Long-ray brodiaea",Bulb,0.3,5-9, ,LM,N,DM,3,0, 
Triticosecale spp,Triticale,Annual,1.0,-, ,LMH,N,DM,3,0, 
Triticum aestivum,"Bread Wheat, Common wheat",Annual,1.5,10-12, ,LMH,N,M,4,2,2
Triticum aestivum compactum,Club Wheat,Annual,0.6,-, ,LMH,N,M,2,0, 
Triticum aestivum macha,Makha Wheat,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum aestivum spelta,Spelt Wheat,Annual,1.0,-, ,LMH,N,M,4,0, 
Triticum aestivum sphaerococcum,Shot Wheat,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum bicorne, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum georgicum, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum monococcum,Einkorn,Annual,1.0,-, ,LMH,N,DM,3,0, 
Triticum monococcum aegilopoides,Wild Einkorn,Annual,1.0,-, ,LMH,N,M,2,0, 
Triticum sovieticum, ,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum timopheevii,"Sanduri, Timopheev's wheat",Annual,0.0,0-0, ,LMH,N,M,2,0, 
Triticum turgidum,Rivet Wheat,Annual,1.5,-, ,LMH,N,M,4,0, 
Triticum turgidum carthlicum,Persian Wheat,Annual,0.0,-, ,LMH,N,M,2,0, 
Triticum turgidum dicoccoides,Wild Emmer,Annual,1.0,-, ,LMH,N,M,2,0, 
Triticum turgidum dicoccon,Emmer,Annual,0.0,-, ,LMH,N,DM,3,0, 
Triticum turgidum durum,Durum Wheat,Annual,1.0,10-12, ,LMH,N,M,3,0,2
Triticum turgidum polonicum,Polish Wheat,Annual,1.3,-, ,LMH,N,M,3,0, 
Triticum turgidum turanicum,Khurasan Wheat,Annual,1.2,-, ,LMH,N,M,2,0, 
Triticum vavilovi,Vavilov's Wheat,Annual,0.0,-, ,LMH,N,M,2,0, 
Tritonia crocata, ,Corm,0.5,8-11, ,LMH,N,M,1,0, 
Trochocarpa clarkei, ,Shrub,0.0,-, ,LMH,SN,M,1,0, 
Trochocarpa cunninghamii, ,Shrub,1.0,-, ,LMH,SN,M,2,0, 
Trollius europaeus,"Globeflower, Common Globeflower, European Globeflower",Perennial,0.6,3-7,M,MH,S,MWe,0,2, 
Tropaeolum brachyceras, ,Perennial Climber,1.0,8-11, ,LMH,N,DM,1,0, 
Tropaeolum leptophyllum, ,Perennial Climber,1.5,7-10, ,LM,N,M,2,0, 
Tropaeolum majus,"Nasturtium, Indian Cress",Perennial Climber,3.5,8-11,F,LM,N,M,4,3,3
Tropaeolum minus,Dwarf Nasturtium,Perennial,0.0,8-11, ,LM,N,M,4,3, 
Tropaeolum patagonicum, ,Perennial,0.2,-, ,LMH,N,MWe,3,0, 
Tropaeolum sessilifolium, ,Perennial Climber,3.0,8-11, ,LMH,N,DM,3,0, 
Tropaeolum tricolorum, ,Perennial Climber,1.5,7-10, ,LMH,N,M,2,0, 
Tropaeolum tuberosum,Anu,Perennial Climber,2.0,7-10,M,LM,N,M,4,2,2
Tsuga canadensis,"Canadian Hemlock, Eastern hemlock",Tree,20.0,4-7,M,LMH,FSN,M,1,3, 
Tsuga caroliniana,Carolina Hemlock,Tree,15.0,4-7,S,LMH,FSN,M,1,2, 
Tsuga chinensis,Chinese Hemlock,Tree,45.0,5-9,S,LMH,FSN,M,1,2, 
Tsuga heterophylla,Western Hemlock,Tree,70.0,6-7,F,LMH,FSN,M,1,2, 
Tsuga mertensiana,Mountain Hemlock,Tree,45.0,5-7,M,LMH,FSN,M,1,2, 
Tulbaghia alliacea,Society Garlic,Corm,0.3,7-10, ,LM,N,M,2,0, 
Tulbaghia violacea,Society Garlic,Perennial,0.3,8-11,F,LMH,N,M,2,0, 
Tulipa clusiana stellata, ,Bulb,0.2,-, ,LM,N,M,1,0, 
Tulipa edulis, ,Bulb,0.2,6-9,S,LM,N,M,2,2, 
Tulipa gesneriana,"Tulip, Didier's tulip",Bulb,0.5,4-8, ,LM,N,M,1,0, 
Tulipa montana, ,Bulb,0.1,5-9,S,LM,N,M,1,0, 
Tulipa sylvestris,wild tulip,Bulb,0.3,4-8, ,LMH,SN,M,0,0, 
Tupeia antarctica,white mistletoe,Shrub,0.0,-, ,LMH,SN,M,1,0, 
Turnera diffusa aphrodisiaca,Damiana,Shrub,1.0,8-11, ,LMH,N,D,1,3, 
Turraeanthus africanus,Avodire,Tree,25.0,10-12,M,LMH,SN,MWe,0,2,4
Turritis glabra,Tower Cress,Annual/Biennial,0.6,6-9, ,LMH,FSN,M,1,1, 
Tussilago farfara,Coltsfoot,Perennial,0.2,4-8,F,LMH,SN,M,3,3,3
Tylophora ovata, ,Climber,5.0,-, ,LMH,SN,M,0,2, 
Tylosema esculentum,Marama Bean,Perennial,1.0,10-12,F,LM,N,DM,4,0,2
Typha angustifolia,"Small Reed Mace, Narrowleaf cattail",Perennial,3.0,3-7, ,LMH,N,WeWa,5,3, 
Typha bungeana, ,Perennial,0.0,-,F,LMH,N,WeWa,4,3, 
Typha davidiana, ,Perennial,1.0,-,F,LMH,N,WeWa,4,3, 
Typha domingensis,Southern Cattail,Perennial,3.0,5-12, ,LMH,N,WeWa,4,3,2
Typha elephantina,"Bora. Elephant grass, Indian reed-mace.",Perennial,3.0,10-12,F,LMH,SN,MWeWa,3,3,3
Typha glauca,Hybrid cattail,Perennial,3.0,0-0, ,LMH,N,WeWa,4,0, 
Typha latifolia,"Reedmace, Broadleaf cattail, Bullrush, Nailrod",Perennial,2.5,3-10,F,LMH,N,WeWa,5,3,0
Typha laxmannii, ,Perennial,1.5,4-8,F,LMH,N,WeWa,4,1, 
Typha minima, ,Perennial,0.1,5-9, ,LMH,N,WeWa,2,3, 
Typha orientalis,Broadleaf Cumbungi,Perennial,3.0,-,F,LMH,N,WeWa,4,3, 
Vateria indica,White Dammar,Tree,40.0,10-12,S,LM,FSN,M,3,2,4
Zanthoxylum americanum,"Prickly Ash - Northern, Common pricklyash, Northern Prickly Ash",Shrub,4.0,3-7,M,LMH,SN,M,2,3,2
Zizia aptera,"Meadow zizia, Golden alexanders",Perennial,0.6,4-8,F,LMH,SN,DM,0,1,2
1 2 3 4,1,2,3,4,,,,,,,
