Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Sargentodoxa cuneata, ,Climber,7.5,8-11,F,LMH,SN,M,0,2, 
Sarracenia flava,"Yellow Trumpet, Yellow pitcherplant, Huntsman's Horn, Yellow Trumpet, Trumpets, Yellow Pitcher Plan",Perennial,0.5,6-9,F,LMH,SN,We,0,1, 
Sarracenia purpurea,"Pitcher Plant, Purple Pitcherplant, Huntsman's Cup, Purple Pitcher Plant, Sweet Pitcher Plant, Com",Perennial,0.3,4-9,M,LMH,SN,We,0,2,0
Sasa cernua, ,Bamboo,1.8,-, ,LMH,S,M,1,0, 
Sasa chimakisasa, ,Bamboo,0.0,-, ,LMH,S,M,1,0, 
Sasa kurilensis,Chishima Zasa,Bamboo,4.0,6-9, ,LMH,S,M,4,1,3
Sasa nipponica,Miyako-Zasa,Bamboo,0.8,6-9, ,LMH,S,M,4,0, 
Sasa palmata,"Broadleaf Bamboo, Bamboo",Bamboo,2.5,7-9,F,LMH,S,M,0,0, 
Sasa senanensis, ,Bamboo,1.8,-, ,LMH,S,M,2,0, 
Sasa veitchii,"Kuma-Zasa, Kuma bamboo grass",Bamboo,1.5,7-10, ,LMH,S,M,1,0, 
Sasaella ramosa,Azuma-Zasa,Bamboo,1.0,6-9,F,LMH,SN,M,0,0, 
Sasamorpha borealis, ,Bamboo,3.0,6-9, ,LMH,S,M,1,0, 
Sassafras albidum,"Sassafras, Common Sassafras",Tree,25.0,5-9,M,LMH,SN,M,5,3,3
Satureja hortensis,Summer Savory,Annual,0.3,5-9, ,LM,N,DM,3,2, 
Satureja montana,Winter Savory,Shrub,0.4,6-11,M,LM,N,DM,4,3,3
Satureja spicigera,Creeping Savory,Perennial,0.1,6-9, ,LM,N,DM,3,2, 
Satureja thymbra,Thyme-Leaved Savory,Shrub,0.4,6-9, ,LMH,SN,M,2,2, 
Sauropus androgynus,"Sweet Leaf, Sweetleaf Bush, Katuk",Shrub,3.0,10-12,M,LMH,SN,DM,5,2,2
Saururus cernuus,"Swamp Lily, Lizard's Tail",Perennial,0.5,4-8, ,LMH,SN,WeWa,0,1,0
Saururus chinensis, ,Perennial,1.2,5-9, ,LMH,SN,WeWa,0,2, 
Saussurea affinis, ,Biennial,0.6,-, ,LMH,N,M,1,1, 
Saussurea costus,Costus,Perennial,3.0,6-9, ,LMH,SN,M,2,3, 
Saussurea diamantica, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Saussurea gracilis, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Saussurea graminifolia, ,Perennial,0.2,-, ,LMH,SN,M,0,2, 
Saussurea grandifolia, ,Perennial,0.0,-, ,LMH,N,M,1,0, 
Saussurea lyrata, ,Perennial,0.0,-, ,LMH,N,M,1,0, 
Saussurea maximowiczii, ,Perennial,1.5,-, ,LMH,SN,M,1,0, 
Saussurea obvallata, ,Perennial,0.3,-, ,LMH,SN,M,0,2, 
Saussurea parviflora, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Saussurea pulchella, ,Perennial,1.5,3-7, ,LMH,SN,M,1,0, 
Saussurea roylei, ,Perennial,0.5,-, ,LMH,SN,M,0,2, 
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Saussurea serrata amurensis, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Saussurea ussuriensis, ,Perennial,1.2,-, ,LMH,SN,M,1,0, 
Saxifraga cortusifolia, ,Perennial,0.4,6-9, ,LMH,S,MWe,1,0, 
Saxifraga fortunei,Saxifrage,Perennial,0.4,6-9,M,LMH,S,M,1,0, 
Saxifraga fusca, ,Perennial,0.2,-, ,LMH,SN,M,1,0, 
Saxifraga japonica, ,Perennial,0.3,-, ,LMH,SN,MWe,1,0, 
Saxifraga mertensiana,Wood saxifrage,Perennial,0.0,0-0, ,LMH,SN,MWe,1,0, 
Saxifraga micranthidifolia,"Mountain Lettuce, Lettuceleaf saxifrage",Perennial,1.0,0-0, ,LMH,SN,M,3,0, 
Saxifraga oblongifolia, ,Perennial,0.2,-, ,LMH,S,M,1,0, 
Saxifraga pensylvanica,"Swamp Saxifrage, Eastern swamp saxifrage",Perennial,0.5,0-0, ,LMH,SN,MWe,1,1, 
Saxifraga punctata,Dotted Saxifrage,Perennial,0.1,-, ,LMH,SN,M,1,0, 
Saxifraga spicata,Spiked Saxifrage,Perennial,0.0,-, ,LMH,SN,MWe,1,0, 
Saxifraga stolonifera,"Strawberry Saxifrage, Creeping Saxifrage, Strawberry Geranium, Strawberry Begonia",Perennial,0.2,6-10,M,LMH,S,M,2,2,2
Scabiosa columbaria,"Pigeon's Scabious, Dove pincushions, Pincushion Flower",Perennial,0.8,5-9,M,LMH,N,DM,1,0, 
Scabiosa fischeri, ,Perennial,0.5,4-8, ,LMH,SN,DM,1,0, 
Scabiosa japonica, ,Biennial,0.3,6-9, ,LMH,N,M,1,0, 
Scaevola spinescens,Currant Bush,Shrub,1.5,-, ,LMH,SN,M,1,1, 
Scandix grandiflora, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Scandix pecten-veneris,Shepherd's Needle,Annual,0.5,-, ,LMH,N,M,2,0, 
Schinus molle,"California Peppertree, Peruvian peppertree",Tree,8.0,8-12,F,LMH,N,DM,2,1,4
Schinus polygamus,"Huigen, Hardee peppertree",Shrub,4.5,7-10, ,LMH,SN,DM,1,1, 
Schinziophyton rautanenii,Mongongo Nut. Manketti Tree,Tree,12.0,10-12,M,LM,N,DM,3,2,3
Schisandra chinensis,Wu Wei Zi,Climber,9.0,4-8,M,LMH,FS,M,4,5,2
Schisandra grandiflora, ,Climber,6.0,7-10, ,LMH,S,M,4,0, 
Schisandra henryi, ,Climber,6.0,7-10, ,LMH,FS,M,3,0, 
Schisandra repanda, ,Climber,6.0,6-9, ,LMH,S,M,2,0, 
Schisandra rubriflora, ,Climber,6.0,7-10,M,LMH,S,M,4,0, 
Schisandra sphenanthera, ,Climber,7.0,6-9,M,LMH,FS,M,2,5, 
Schizolobium parahyba,Guapiruvu,Tree,25.0,10-12,F,MH,N,M,0,0,4
Schizomeria ovata,White Cherry,Tree,10.0,-, ,LMH,SN,M,1,0, 
Schizophragma hydrangeoides,Japanese Hydrangea Vine,Climber,12.0,5-8,S,LMH,FSN,M,1,0, 
Schizophragma integrifolium, ,Climber,12.0,6-9, ,LMH,FSN,M,0,2, 
Schizostachyum spp,Clumping Bamboo,Bamboo,10.0,8-12,F,LMH,SN,M,2,3,4
Schleichera oleosa,"Malay Lac Tree. Lac tree, Ceylon oak",Tree,30.0,10-12,S,LMH,SN,DM,3,2,3
Schoenoplectiella mucronata,"Ricefield bulrush, Bog bulrush",Perennial,1.5,10-12,F,LMH,N,MWeWa,1,1,3
Schoenoplectus californicus tatora,Totora,Perennial,2.0,6-10,F,LMH,SN,MWeWa,2,0,4
Sciadopitys verticillata,"Umbrella Pine, Japanese Umbrella Pine",Tree,15.0,5-7,M,LMH,SN,MWe,0,0, 
Scilla scilloides, ,Bulb,0.4,4-8, ,LMH,SN,M,1,1, 
Scirpus acutus,Hard Stem Bulrush,Perennial,2.0,-,F,LMH,SN,MWeWa,3,1, 
Scirpus affinis, ,Perennial,0.6,-, ,LMH,SN,MWeWa,2,0, 
Scirpus americanus,American Bulrush,Perennial,0.6,-, ,LMH,SN,MWeWa,2,0, 
Scirpus caldwellii, ,Perennial,1.5,-, ,LMH,SN,M,0,0, 
Scirpus cyperinus,"Woolly Grass Bulrush, Woolgrass",Perennial,1.5,6-9, ,LMH,SN,MWeWa,1,0, 
Scirpus fluviatilis,River Bulrush,Perennial,2.0,-, ,LMH,SN,MWeWa,2,1, 
Scirpus lacustris,Bulrush,Perennial,2.5,4-8, ,LMH,SN,MWeWa,3,1, 
Scirpus litoralis,Bulrush,Perennial,0.0,0-0, ,LMH,SN,M,0,0, 
Scirpus maritimus,Seaside Bulrush. Cosmopolitan Bulrush,Perennial,1.0,5-9, ,LMH,N,MWeWa,3,1, 
Scirpus medianus, ,Perennial,2.0,-, ,LMH,SN,M,0,0, 
Scirpus microcarpus,Panicled Bulrush,Perennial,1.5,-, ,LMH,SN,MWeWa,3,1, 
Scirpus nevadensis,Nevada Bulrush,Perennial,0.3,-, ,LMH,SN,MWeWa,2,0, 
Scirpus paludosus,Bayonet Grass,Perennial,0.5,-, ,LMH,SN,MWeWa,2,0, 
Scirpus subterminalis,Water Bulrush,Perennial,0.6,-, ,LMH,SN,MWeWa,2,0, 
Scirpus ternatus, ,Perennial,1.0,-, ,LMH,SN,MWeWa,1,0, 
Scirpus validus,River Club-Rush,Perennial,1.5,6-9, ,LMH,SN,MWeWa,2,1, 
Scirpus validus creber,Soft-Stem Bulrush,Perennial,1.5,6-9, ,LMH,SN,MWeWa,2,1, 
Scleranthus annuus,"Knawel, German knotgrass",Annual/Biennial,0.3,0-0, ,L,SN,DM,0,1,0
Sclerocarya birrea,Marula,Tree,13.0,10-12,F,LMH,N,DM,3,3,2
Scolymus grandiflorus,common goldenthistle,Perennial,1.0,6-9, ,LMH,SN,DM,1,0, 
Scolymus hispanicus,"Spanish Salsify, Common Goldenthistle",Biennial/Perennial,1.0,6-9, ,LMH,SN,DM,3,0,0
Scolymus maculatus,Spotted Golden Thistle,Annual,1.0,6-9, ,LMH,SN,DM,2,0, 
Scoparia dulcis,"Sweet Broom, Licorice Weed, Vassourinha",Annual/Perennial,0.8,8-12,F,LMH,N,M,2,4,3
Scopolia carniolica,"Scopolia, European scopolia",Perennial,0.6,4-8, ,LM,FS,DM,0,2, 
Scopolia japonica,Japanese belladonna,Perennial,0.6,-, ,LMH,SN,M,0,2, 
Scorpiurus muricatus,Prickly scorpion's-tail,Annual,0.5,0-0, ,LMH,SN,DM,1,0, 
Scorpiurus vermiculatus, ,Annual,0.5,-, ,LMH,SN,DM,1,0, 
Scorzonera acanthoclada,Teke-Saghyz,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera albicaulis, ,Perennial,0.3,-, ,LMH,N,DM,2,0, 
Scorzonera austriaca, ,Perennial,0.5,-, ,LMH,N,DM,2,0, 
Scorzonera crocifolia, ,Perennial,0.5,-, ,LMH,N,DM,1,0, 
Scorzonera divaricata, ,Perennial,0.0,-, ,LMH,N,DM,2,0, 
Scorzonera hispanica,Scorzonera,Perennial,1.0,5-9, ,LMH,SN,M,4,0,1
Scorzonera hissaricata, ,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera mollis, ,Perennial,0.3,5-9, ,LMH,N,DM,2,0, 
Scorzonera mongolica, ,Perennial,0.0,-, ,LMH,N,DM,2,0, 
Scorzonera papposa, ,Perennial,0.3,-, ,LMH,N,DM,2,0, 
Scorzonera parviflora, ,Biennial/Perennial,0.6,-, ,LMH,N,DM,1,0, 
Scorzonera ptilophora, ,Perennial,0.0,-, ,LMH,N,DM,2,0, 
Scorzonera racemosa, ,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera schweinfurthii, ,Perennial,0.0,-, ,LMH,N,DM,1,0, 
Scorzonera tau-saghyz,Tau-Saghyz,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera tragapogonoides, ,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera tuberosa, ,Perennial,0.1,-, ,LMH,N,DM,1,0, 
Scorzonera turkestanica, ,Perennial,0.0,-, ,LMH,N,DM,0,0, 
Scorzonera undulata, ,Perennial,0.3,-, ,LMH,N,DM,2,0, 
Scorzonera undulata deliciosa, ,Perennial,0.3,-, ,LMH,N,DM,3,0, 
Scorzonera virgata, ,Perennial,0.3,-, ,LMH,N,DM,0,0, 
Scrophularia buergeriana,Buerger's Figwort,Perennial,1.2,-, ,LMH,SN,M,0,2, 
Scrophularia marilandica,Carpenter's Square,Perennial,3.0,6-9, ,LMH,SN,M,0,2, 
Scrophularia ningpoensis, ,Perennial,1.0,5-9, ,LMH,SN,M,0,3, 
Scrophularia nodosa,"Knotted Figwort, Woodland figwort",Perennial,1.0,6-9, ,LMH,SN,M,1,3, 
Scrophularia umbrosa,"Water Betony, Water figwort",Perennial,1.5,6-9,F,LMH,SN,MWe,1,3, 
Scutellaria baicalensis,Baikal Skullcap - Huang-Qin,Perennial,0.3,4-8, ,LM,SN,DM,1,3, 
Scutellaria barbata,Barbed Skullcap,Annual,0.5,-, ,LMH,SN,M,0,2, 
Scutellaria galericulata,"Common Skullcap, Marsh skullcap",Perennial,0.5,4-8, ,LMH,N,M,0,3, 
Scutellaria indica, ,Perennial,0.3,4-8, ,LMH,N,M,1,1, 
Scutellaria lateriflora,"Virginian Skullcap, Blue skullcap",Perennial,0.6,6-9, ,LMH,N,M,0,3,2
Sebaea ovata,Yellow Centaury,Annual,0.2,-, ,LM,N,M,0,1, 
Secale cereale,"Rye, Cereal rye",Annual,1.8,3-7, ,LMH,N,M,4,1,3
Secale cereale ancestrale,Rye,Annual,0.0,3-7, ,LMH,N,M,2,0,0
Secale hybrids,Perennial cereal rye,Perennial,1.8,3-9,F,LMH,N,M,5,1,4
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Secale strictum,Mountain Rye,Perennial,1.2,3-7, ,LMH,N,M,5,0, 
Secale strictum kuprijanovii, ,Perennial,1.2,3-7, ,LMH,N,M,5,0, 
Secale sylvestre, ,Perennial,1.2,-, ,LMH,N,M,3,0, 
Secale vavilovii, ,Annual,1.2,3-7, ,LMH,N,M,2,0, 
Sechium edule,"Chayote, Mirliton, Cho Ko, Cho-Cho, Vegetable Pear",Perennial Climber,12.0,9-12,F,LMH,SN,M,4,2,3
Securidaca longipedunculata,Violet Tree,Tree,6.0,10-12, ,LMH,SN,M,1,4,3
Securinega suffruticosa, ,Shrub,1.5,-, ,LMH,SN,M,1,3, 
Sedum acre,"Common Stonecrop, Goldmoss stonecrop, Gold Moss Sedum",Perennial,0.1,4-9,F,LMH,N,DM,1,2, 
Sedum aizoon,Sedum,Perennial,0.4,4-10,M,LMH,N,DM,1,1, 
Sedum album,"Small Houseleek, White stonecrop, Sedum, Stonecrop",Perennial,0.1,6-8,M,LMH,N,DM,1,1,3
Sedum anacampseros,Loce Restorer,Perennial,0.1,5-9, ,LMH,SN,DM,1,0, 
Sedum arboroseum,Garden Stonecrop,Perennial,0.5,5-9, ,LMH,SN,DM,1,2, 
Sedum divergens,Pacific Stonecrop,Perennial,0.2,5-9, ,LMH,N,DM,1,1, 
Sedum forsterianum,Stonecrop,Perennial,0.2,6-9, ,LMH,N,DM,1,0, 
Sedum japonicum, ,Perennial,0.2,-, ,LMH,N,DM,1,0, 
Sedum kamtschaticum,"Orange stonecrop, Kamschataka Sedum, Kamschataka Stonecrop",Perennial,0.1,4-10,M,LMH,N,DM,1,2, 
Sedum lanceolatum,"Spearleaf Stonecrop, Subalpine stonecrop",Perennial,0.2,5-9, ,LMH,N,DM,1,1, 
Sedum lineare,Needle stonecrop,Perennial,0.3,6-9, ,LMH,N,DM,1,1, 
Sedum makinoi,"Stonecrop, Sedum",Perennial,0.2,8-10,M,LMH,N,DM,1,2, 
Sedum oreganum,Oregon stonecrop,Perennial,0.2,5-9, ,LMH,N,DM,1,0, 
Sedum rupestre,Crooked Yellow Stonecrop,Perennial,0.1,6-9, ,LMH,SN,DM,1,0,2
Sedum sarmentosum,stringy stonecrop,Perennial,0.1,6-9, ,LMH,N,DM,1,1, 
Sedum sediforme, ,Perennial,0.5,7-10, ,LMH,N,M,1,0, 
Sedum spathulifolium,"Broadleaf Stonecrop, Purdy's stonecrop, Yosemite stonecrop, Stonecrop, Blood Leaf Sedum",Perennial,0.1,6-10,M,LMH,SN,DM,1,1, 
Sedum spectabile,Ice Plant,Perennial,0.4,5-9, ,LMH,N,DM,2,1,3
Sedum spurium,Caucasian Stonecrop,Perennial,0.2,6-9, ,LMH,N,DM,1,0, 
Sedum stenopetalum,Wormleaf Stonecrop,Perennial,0.2,5-9, ,LMH,N,DM,1,1, 
Sedum stoloniferum,"Stolon stonecrop, Sedum",Perennial,0.2,7-9,M,LMH,N,DM,1,0, 
Sedum telephium,Orpine,Perennial,0.5,4-8, ,LMH,FSN,DM,1,2, 
Sedum ternatum,Woodland stonecrop or Wild stonecrop,Perennial,0.2,3-9,M,LMH,FSN,DM,2,0,2
Selaginella tamariscina, ,Perennial,0.1,-, ,LMH,S,M,1,2, 
Semecarpus anacardium,Marking Nut Tree. Oriental Cashew,Tree,25.0,10-12,M,LMH,N,DM,2,3,3
Semiaquilegia adoxoides,Tian Kui,Perennial,0.3,5-9, ,LMH,SN,M,0,2, 
Semiarundinaria fastuosa,"Narihiradake, Narihira bamboo",Bamboo,7.5,6-9,S,LMH,SN,M,5,0,2
Semiarundinaria murielae,Umbrella Bamboo,Bamboo,4.0,6-9,S,LMH,SN,M,0,0, 
Sempervivum arachnoideum,Cobweb Houseleek,Perennial,0.1,4-8, ,LM,N,DM,0,2, 
Sempervivum caucasicum, ,Perennial,0.2,5-9, ,LM,N,DM,1,0, 
Sempervivum tectorum,"Houseleek, Common houseleek, Hen and Chickens",Perennial,0.2,5-10,M,LM,N,DM,2,3, 
Senecio cannabifolius,Aleutian ragwort,Perennial,2.0,4-8, ,LMH,N,M,1,2, 
Senecio cineraria,"Cineraria, Dusty miller, Silver Groundsel",Shrub,0.6,8-10,M,LMH,N,DM,0,3, 
Senecio erucifolius,"Hoary Groundsel, Hoary ragwort",Perennial,0.6,5-9, ,LMH,N,DM,0,2, 
Senecio jacobaea,"Ragwort, Stinking willie",Perennial,1.0,4-8, ,LMH,SN,M,0,2,0
Senecio nemorensis, ,Perennial,2.0,5-9, ,LMH,SN,M,1,1, 
Senecio nemorensis fuchsii, ,Perennial,2.0,5-9, ,LMH,SN,M,1,0, 
Senecio nikoensis, ,Perennial,1.0,-, ,LMH,SN,M,1,1, 
Senecio pierotii, ,Perennial,0.6,-, ,LMH,N,M,1,0, 
Senecio pseudoarnica,Seaside Ragwort,Perennial,0.5,-, ,LM,N,M,1,1, 
Senecio scandens, ,Climber,5.0,8-11,M,LMH,N,M,0,2, 
Senecio sylvaticus,"Mountain Groundsel, Woodland ragwort",Annual,0.6,5-9, ,LMH,N,DM,0,1, 
Senecio viscosus,"Sticky Groundsel, Sticky ragwort",Annual,0.4,5-9, ,LMH,N,DM,0,1, 
Senecio vulgaris,Groundsel,Annual,0.3,5-9, ,LMH,N,DM,1,2,0
Senefeldera verticillata,Senefeldera,Tree,12.0,10-12,F,LMH,N,M,0,0,4
Senegalia catechu,Black Catechu,Tree,20.0,10-12,F,LM,N,DM,2,3,4
Senegalia senegal,Gum Arabic,Shrub,6.0,10-12,S,LMH,N,DM,3,2,4
Senna alata,"Ringworm Bush, Candle Bush, Empress Candle Plant",Shrub,4.0,10-12,F,LMH,N,M,2,4,2
Senna auriculata,Matara Tea. Tanner's cassia,Tree,5.0,10-12,F,LMH,N,DMWe,2,3,2
Senna marilandica,"Wild Senna, Maryland senna",Shrub,1.5,4-8, ,LMH,SN,DM,0,3, 
Senna siamea,"Siamese Senna, Kassod Tree",Tree,12.0,9-12,F,LMH,SN,M,1,1,4
Senna singueana,"Winter cassia, Sticky pod",Tree,5.0,10-12,F,LMH,N,M,2,3,3
Senna tora,"Stinking Cassia, Sickle senna",Annual,1.0,0-0, ,LMH,SN,M,1,3, 
Sequoia sempervirens,"Coastal Redwood, Redwood, California Redwood, Coast Redwood",Tree,110.0,7-10,F,LMH,SN,M,0,1,4
Sequoiadendron giganteum,"Big Tree, Giant sequoia, Giant Redwood, Sierra Redwood",Tree,90.0,6-8,F,LMH,SN,DM,0,0, 
Serenoa repens,Saw Palmetto,Shrub,3.0,8-11,S,LMH,N,M,2,3, 
Serratula coronata, ,Perennial,1.5,4-8, ,LMH,N,M,1,0, 
Serratula tinctoria,"Saw-Wort, Dyer's plumeless saw-wort",Perennial,1.0,5-9, ,LMH,SN,M,1,1, 
Sesamum indicum,Sesame,Annual,1.0,10-12, ,LMH,N,M,3,3,4
Sesbania bispinosa,Prickly Sesban,Annual/Biennial,2.0,10-12,F,LMH,N,MWe,2,2,4
Sesbania grandiflora,"Vegetable Hummingbird, Agati,",Tree,12.0,9-12,F,LMH,N,MWe,3,2,4
Sesbania herbacea,"Colorado River Hemp, Bigpod sesbania",Annual,3.0,0-0, ,LMH,SN,M,0,0,0
Sesbania sesban,Sesban,Shrub,5.0,10-12,F,LMH,N,MWe,2,2,4
Seseli gummiferum, ,Biennial/Perennial,1.2,-, ,LMH,N,DM,0,0, 
Seseli libanotis,mooncarrot,Biennial/Perennial,0.6,4-8, ,LMH,N,DM,1,1, 
Sesuvium portulacastrum,"Sea Purslane, Shoreline seapurslane",Perennial,0.2,0-0, ,LMH,SN,M,0,0, 
Setaria italica,Foxtail Millet,Annual,0.5,10-12, ,LMH,N,M,3,2,0
Setaria palmifolia,Highland Pitpit. Palm Grass,Perennial,3.0,10-12,F,LMH,SN,M,3,2,1
Setaria pumila,"Yellow Bristle Grass, Yellow foxtail, Cattail grass",Annual,0.8,5-9, ,LMH,N,M,2,0,0
Setaria viridis,Green Bristle Grass,Annual,0.5,5-9, ,LMH,N,DM,2,2,0
Setaria viridis pycnocoma, ,Annual,0.8,5-9, ,LMH,N,M,2,0, 
Shepherdia argentea,"Buffalo Berry, Silver Buffaloberry,",Shrub,4.0,3-9,M,LMH,SN,DM,3,1,4
Shepherdia canadensis,"Buffalo Berry, Russet buffaloberry, Canada Buffaloberry",Shrub,2.5,2-6,M,LMH,SN,DM,3,2,3
Sherardia arvensis,"Field Madder, Blue fieldmadder",Annual,0.3,0-0, ,LMH,N,DM,0,0, 
Shibataea kumasasa,"Bamboo, Okame Zasa",Bamboo,0.8,6-9,S,LMH,S,M,0,0, 
Shorea balangeran,Red Balau,Tree,25.0,10-12,M,LM,SN,M,0,0,4
Shorea javanica,"Dammar, White meranti",Tree,40.0,10-12,F,LMH,N,M,1,0,3
Shorea johorensis,"Seraya majau, Meranti majau",Tree,50.0,10-12,M,LMH,N,M,0,0,4
Shorea macrophylla,"Light Red Meranti, Engkabang, False Ilipe Nut",Tree,35.0,10-12,F,MH,N,M,3,2,4
Shorea obtusa,"Taengwood Balau, teng",Tree,20.0,10-12,M,LM,N,DM,0,2,4
Shorea polysperma,Dark-red Philippine-mahogany,Tree,25.0,10-12,F,LMH,N,M,0,0,4
Shorea quadrinervis,Light Red Meranti,Tree,30.0,10-12,M,LMH,N,DM,0,0,4
Shorea robusta,Sal Tree,Tree,40.0,10-12,F,LMH,N,M,4,3,4
Shorea siamensis,"Dark red meranti, Light red meranti, Red lauan",Tree,18.0,10-12,F,LM,N,DM,0,2,4
Sicyos angulatus,"Bur Cucumber, Oneseed bur cucumber",Annual Climber,8.0,8-11,F,LMH,N,M,1,1,0
Sida rhombifolia,Broom Jute. Common Sida. Arrow-leaf Sida,Shrub,1.0,10-12,F,LM,N,M,2,3,3
Sidalcea acuta, ,Perennial,0.0,-, ,LMH,SN,M,1,1, 
Sidalcea malviflora,"Checkerbloom, Dwarf checkerbloom, California checkerbloom, Siskiyou checkerbloom",Perennial,0.8,5-9, ,LMH,SN,M,3,0, 
Sidalcea neomexicana,"New Mexico Prairie Mallow, Salt spring checkerbloom, Thurber's checkerbloom",Perennial,0.8,0-0, ,LMH,SN,MWe,1,1, 
Sideritis syriaca,Ironwort,Perennial,0.4,7-10, ,LM,N,DM,1,0, 
Sideritis theezans, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Siegesbeckia orientalis pubescens, ,Annual,1.2,-, ,LMH,SN,M,1,2, 
Silaum silaus,Pepper Saxifrage,Perennial,1.0,-, ,LMH,N,M,1,0, 
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Silene acaulis,Moss Campion,Perennial,0.1,-, ,LM,N,M,1,1, 
Silene conoidea,weed silene,Annual,0.3,0-0, ,LM,N,M,0,1,0
Silene dioica,"Red Campion, Red catchfly",Biennial/Perennial,0.5,5-9, ,LMH,S,M,0,0, 
Silene firma,Catchfly,Annual/Biennial,0.9,-, ,LMH,SN,M,1,2, 
Silene gallica,common catchfly,Annual,0.4,-, ,LM,SN,DM,0,1, 
Silene latifolia,"White Campion, Bladder campion",Perennial,0.6,5-9, ,LMH,N,M,0,0, 
Silene nigrescens, ,Perennial,0.1,-, ,LM,SN,DM,0,2, 
Silene vulgaris,"Bladder Campion, Maidenstears",Perennial,0.6,5-9, ,LM,N,M,2,1,0
Silphium integrifolium,Prairie Rosinweed,Perennial,1.8,4-8,F,LMH,N,DM,3,1,2
Silphium laciniatum,"Compass Plant, Robinson's compassplant",Perennial,2.0,4-8, ,LMH,SN,M,2,2, 
Silphium laeve, ,Perennial,0.0,4-8, ,LMH,SN,M,1,0, 
Silphium perfoliatum,"Cup Plant, Rosinweed",Perennial,2.5,3-7,M,LMH,SN,M,0,2,0
Silphium terebinthinaceum,"Prairie Dockm, Prairie rosinweed, Lucy Braun's rosinweed",Perennial,1.5,4-8, ,LMH,SN,M,0,2, 
Silphium trifoliatum,Whorled rosinweed,Perennial,1.8,4-6,M,LMH,SN,DM,0,0,2
Silybum marianum,"Milk Thistle, Blessed milkthistle",Biennial,1.2,6-9,F,LMH,N,DM,3,5,2
Simarouba amara,"Paradise tree, bitterwood",Tree,25.0,10-12,F,LMH,SN,MWe,3,4,3
Simarouba glauca,"Paradise Tree, Bitterwood, Dysentery-bark",Tree,15.0,9-12,F,LMH,SN,MWe,3,4,2
Simmondsia chinensis,Jojoba,Shrub,2.0,9-12,S,LM,N,M,2,2,3
Sinapis alba,White Mustard,Annual,0.6,5-9,F,LMH,SN,M,3,3, 
Sinapis arvensis,"Charlock, Charlock mustard, Wild mustard",Annual,0.8,5-9, ,LMH,N,M,2,1, 
Sinofranchetia chinensis, ,Climber,15.0,5-9,F,LMH,SN,M,2,0, 
Sinomenium acutum, ,Climber,6.0,-, ,LMH,SN,M,1,1, 
Siphonostegia chinensis, ,Annual,0.5,-, ,LMH,SN,M,1,0, 
Sison amomum,Bastard Stone-Parsley,Biennial,1.0,-, ,LMH,SN,M,2,1, 
Sisymbrium altissimum,"Tumble Mustard, Tall tumblemustard",Annual,1.0,0-0, ,LMH,SN,DM,1,1,0
Sisymbrium crassifolium, ,Biennial/Perennial,0.8,-, ,LMH,SN,M,1,0, 
Sisymbrium irio,London Rocket,Annual,0.5,0-0, ,LMH,SN,DM,1,2,0
Sisymbrium loeselii,Small tumbleweed mustard,Annual,0.5,0-0, ,LMH,SN,DM,0,1,0
Sisymbrium matritense, ,Annual/Biennial,0.9,-, ,LMH,SN,M,1,0, 
Sisymbrium officinale,Hedge Mustard,Annual,0.6,5-9, ,LMH,SN,M,1,2,0
Sisyrinchium angustifolium,"Bermuda Blue-Eyed Grass, Narrowleaf blue-eyed grass",Perennial,0.4,3-7, ,LMH,SN,M,1,1, 
Sium helenianum, ,Perennial,0.0,-, ,LM,N,M,1,0, 
Sium latifolium,"Water Parsnip, Wideleaf waterparsnip",Perennial,2.0,5-9, ,LM,N,WeWa,1,0, 
Sium serra, ,Perennial,0.0,-, ,LM,N,MWe,1,0, 
Sium sisarum,"Skirret, Suikerwortel (Netherlands), Crummock (Scotland), Zuckewurzel (Germany)",Perennial,1.0,4-9, ,LM,SN,M,4,0, 
Sium suave,"Water Parsnip, Hemlock waterparsnip",Perennial,1.2,4-8, ,LM,N,MWe,3,1, 
Skimmia japonica,Japanese Skimmia,Shrub,2.0,6-7,S,LMH,FSN,M,0,1, 
Skimmia laureola, ,Shrub,1.5,6-9, ,LMH,SN,M,1,1, 
Smilacina japonica, ,Perennial,0.6,-, ,LMH,FS,M,1,0, 
Smilacina purpurea, ,Perennial,0.3,-, ,LMH,FS,M,1,0, 
